symbol,gics8,kmeans.text_157
MRLN,40201040,115
NC,25201040,115
WHR,25201040,115
A,35203010,116
AMRI,35203010,116
ASTC,20101010,116
BASI,35203010,116
BDX,35101010,116
BIO,35203010,116
BRKR,35203010,116
CRL,35203010,116
DHR,35101010,116
ENZ,35203010,116
HBIO,35203010,116
HTGM,35103010,116
ILMN,35203010,116
LMNX,35203010,116
MTD,35203010,116
NSTG,35203010,116
OPK,35201010,116
PACB,35203010,116
PKI,35203010,116
SLP,35103010,116
TECH,35203010,116
TMO,35203010,116
TRNS,20107010,116
VWR,35203010,116
WAT,35203010,116
AST,35201010,117
ATHX,35201010,117
BCLI,35201010,117
BTX,35201010,117
COOL,45103030,117
CUR,35201010,117
HSGX,35201010,117
IMUC,35201010,117
KOOL,35101010,117
NVIV,35101010,117
OVAS,35201010,117
VTL,35201010,117
ZIOP,35201010,117
ATI,15104050,118
CRS,15104050,118
HAYN,15104050,118
KMT,20106020,118
MTRN,15104020,118
FARM,30202030,119
JVA,30202030,119
SBUX,25301040,119
ACLS,45301010,120
AMAT,45301010,120
AMKR,45301010,120
ASYS,45301010,120
AXTI,45301010,120
CCMP,45301010,120
CVV,45301010,120
DAKT,45203010,120
EMAN,45203020,120
ENTG,45301010,120
ESIO,45203010,120
IMI,45301020,120
IVAC,45202030,120
KLAC,45301010,120
KOPN,45301020,120
LRCX,45301010,120
NANO,45301010,120
OLED,45203015,120
PLAB,45301010,120
PXLW,45301020,120
QUIK,45301020,120
RBCN,45301010,120
RTEC,45301010,120
UNXL,45203020,120
UTEK,45301010,120
VECO,45301010,120
AMRS,10102030,121
APD,15101040,121
ASH,15101050,121
ASH,15101050,121
AVY,15103020,121
BCPC,15101050,121
BERY,15103010,121
CCF,15101050,121
CE,15101050,121
DAR,30202010,121
DD,15101020,121
DOW,15101020,121
FMC,15101030,121
FUL,15101050,121
GRA,15101050,121
HXL,20101010,121
IPHS,15101050,121
MBII,15101030,121
MMM,20105010,121
MTX,15101050,121
POL,15101050,121
ROG,45203015,121
SCL,15101050,121
SHLM,15101050,121
SNMX,15101050,121
SXT,15101050,121
TG,15101010,121
TSE,15101010,121
UFPT,15103020,121
BRX,60101070,122
CDR,60101070,122
DDR,60101070,122
KIM,60101070,122
KRG,60101070,122
MAC,60101070,122
REG,60101070,122
ROIC,60101070,122
TCO,60101070,122
UBA,60101070,122
WHLR,60101070,122
WRI,60101070,122
CONE,60101080,123
COR,60101080,123
CVLT,45103020,123
DFT,60101080,123
DWCH,45103010,123
EQIX,60101080,123
HDP,45101010,123
INAP,45101010,123
NTAP,45202030,123
QTM,45202030,123
QTS,60101080,123
TDC,45102010,123
VRNS,45103020,123
WK,45103010,123
ZAYO,50101010,123
ACRX,35202010,124
BDSI,35202010,124
CARA,35201010,124
COLL,35202010,124
DEPO,35202010,124
EGLT,35202010,124
FLXN,35201010,124
IGC,35202010,124
KMPH,35202010,124
NVRO,35101010,124
PETX,35202010,124
PTIE,35202010,124
PTX,35202010,124
REPH,35201010,124
STDY,35202010,124
TRVN,35201010,124
HRTX,35201010,124
BXMT,40204010,125
CHMI,40204010,125
CIM,40204010,125
EARN,40204010,125
EFC,40203010,125
IVR,40204010,125
LADR,40204010,125
LOAN,40204010,125
MITT,40204010,125
NLY,40204010,125
NRZ,40204010,125
NYMT,40204010,125
OAKS,40204010,125
PMT,40204010,125
RSO,40204010,125
RWT,40204010,125
TWO,40204010,125
WMC,40204010,125
AIMC,20106020,126
CAT,20106010,126
CDTI,25101010,126
CMI,20106010,126
GE,20105010,126
GNRC,20104010,126
KEX,20303010,126
NPO,20106020,126
ADMA,35201010,127
BIOC,35201010,127
BLCM,35201010,127
BLFS,35101020,127
BLUE,35201010,127
CBMG,35201010,127
CYTX,35201010,127
ECYT,35202010,127
FATE,35201010,127
FCSC,35201010,127
GNCA,35201010,127
HTBX,35201010,127
JUNO,35201010,127
KITE,35201010,127
LBIO,35201010,127
OPXA,35201010,127
PLUG,20104010,127
PPHM,35201010,127
SRNE,35201010,127
TGTX,35201010,127
VCEL,35201010,127
ACU,20201060,128
AIT,20107010,128
CFX,20106020,128
FAST,20107010,128
GWW,20107010,128
HDNG,20106020,128
HDS,20107010,128
ITW,20106020,128
LAWS,20107010,128
LECO,20106020,128
MNRO,25504050,128
MSM,20107010,128
MYE,15103010,128
OBCI,30301010,128
SNA,20106020,128
SWK,20106020,128
SYX,45203030,128
WCC,20107010,128
BGS,30202030,129
CALM,30202030,129
COST,30101040,129
CVGW,30202030,129
DF,30202030,129
FTD,25502020,129
HAIN,30202030,129
IMKTA,30101030,129
JJSF,30202030,129
K,30202030,129
LWAY,30202030,129
NGVC,30101030,129
NUTR,30302010,129
SAFM,30202030,129
SENEA,30202030,129
SFM,30101030,129
SHAK,25301040,129
STZ,30201020,129
TSN,30202030,129
UNFI,30101020,129
VLGEA,30101030,129
WFM,30101030,129
EXP,15102010,130
IIIN,20102010,130
MLM,15102010,130
SSD,20102010,130
SUM,15102010,130
USCR,15102010,130
VMC,15102010,130
AAC,35102020,131
ACHC,35102020,131
ADUS,35102015,131
BFAM,25302010,131
CAH,35102010,131
CNC,35102030,131
CYH,35102020,131
EVHC,35102015,131
HCA,35102020,131
HLTH,35102015,131
LPNT,35102020,131
MD,35102015,131
THC,35102020,131
UHS,35102020,131
UHT,60101050,131
USPH,35102020,131
CNK,25401030,132
CRR,10101020,132
EMES,10102030,132
FMSA,10101020,132
HCLP,10101020,132
SLCA,10101020,132
ALDW,10102030,133
ALJ,10102030,133
CLMT,10102030,133
CVI,10102030,133
GENC,20106020,133
HFC,10102030,133
PARR,10102030,133
PBF,10102030,133
PSX,10102030,133
TSO,10102030,133
VLO,10102030,133
WNR,10102030,133
AEGN,20103010,134
AMED,35102015,134
CHE,35102015,134
CIVI,35102015,134
ENSG,35102020,134
GEN,35102020,134
HCSG,20201070,134
HLS,35102020,134
KND,35102020,134
LHCG,35102015,134
PRSC,35102015,134
SEM,35102020,134
AFAM,35102015,134
ANIK,35101020,135
ATEC,35101010,135
CGNT,35101010,135
ENTL,35101010,135
EXAC,35101010,135
GMED,35101010,135
IRIX,35101010,135
ISRG,35101010,135
KTWO,35101010,135
MDXG,35201010,135
MSON,35101010,135
NUVA,35101010,135
RTIX,35101020,135
SIEN,35101020,135
SYK,35101010,135
CMCO,20106020,136
MNTX,20106010,136
MTW,20106010,136
PLOW,20106010,136
TEX,20106010,136
ACET,35102010,137
AMTX,10102030,137
CDXS,15101050,137
EMN,15101020,137
FF,15101050,137
GEVO,10102030,137
HUN,15101020,137
IOSP,15101050,137
KMG,15101050,137
NEU,15101050,137
OLN,15101010,137
OMN,15101050,137
REGI,10102030,137
SYNL,15104050,137
UFI,25203030,137
WLK,15101010,137
WLKP,15101010,137
ADI,45301020,138
BDR,45201020,138
CRUS,45301020,138
IPHI,45301020,138
LSCC,45301020,138
MCHP,45301020,138
MSCC,45301020,138
MTSI,45301020,138
MXIM,45301020,138
MXL,45301020,138
ON,45301020,138
SLAB,45301020,138
SMTC,45301020,138
TXN,45301020,138
VC,25101010,138
HRTG,40301040,139
KINS,40301040,139
SAFT,40301040,139
UIHC,40301040,139
UVE,40301040,139
ASPN,10101020,140
CKH,10101020,140
DRQ,10101020,140
FET,10101020,140
GIFI,10101020,140
HAL,10101020,140
HLX,10101020,140
HOS,10101020,140
KLXI,20101010,140
MDR,10101020,140
NOV,10101020,140
OII,10101020,140
OIS,10101020,140
PFIE,10101020,140
RES,10101020,140
SPN,10101020,140
TDW,10101020,140
TTI,10101020,140
ARII,20106010,141
GBX,20106010,141
IEP,20105010,141
RAIL,20106010,141
TRN,20106010,141
USDP,10102040,141
ALSN,20106010,142
AXL,25101010,142
BWA,25101010,142
F,25102010,142
FOXF,25101010,142
KMX,25504050,142
LAD,25504050,142
MLR,20106010,142
OSK,20106010,142
PII,25202010,142
RUSHA,20107010,142
SPAR,25101010,142
STS,20106010,142
THO,25102010,142
WGO,25102010,142
AB,40203010,143
AMG,40203010,143
APAM,40203010,143
APO,40203010,143
BEN,40203010,143
BLK,40203010,143
BX,40203010,143
CNS,40203010,143
DEA,60101040,143
DHIL,40203010,143
EV,40203010,143
FIG,40203010,143
FII,40203010,143
GBL,40203010,143
GROW,40203010,143
HNNA,40203010,143
IVZ,40203010,143
JNS,40203010,143
LM,40203010,143
MN,40203010,143
MSCI,40203040,143
OAK,40203010,143
PZN,40203010,143
SEIC,40203010,143
STT,40203010,143
TROW,40203010,143
WDR,40203010,143
OZM,40203010,143
ADM,30202010,144
BG,30202010,144
CF,15101030,144
GPRE,10102030,144
INGR,30202010,144
IPI,15101030,144
LXU,15101020,144
MGPI,30201020,144
MOS,15101030,144
PEIX,10102030,144
REX,10102030,144
RKDA,30202010,144
SEB,30202030,144
TNH,15101030,144
UAN,15101030,144
CBOE,40203040,145
CME,40203040,145
GCAP,40203020,145
IBKR,40203020,145
ICE,40203040,145
INTL,40203020,145
KCG,40203020,145
BLL,15103010,146
CCK,15103010,146
CLW,15105020,146
GPK,15103020,146
SON,15103020,146
AGCO,20106015,147
ALG,20106010,147
ARTW,20106015,147
BGG,20106020,147
DE,20106015,147
TITN,20107010,147
TTC,20106015,147
TWI,20106015,147
URI,20107010,147
CEVA,45301020,148
LTRX,45201020,148
NMRX,45101010,148
SIGM,45301020,148
BBGI,25401020,149
CMLS,25401020,149
EMMS,25401020,149
ETM,25401020,149
EVC,25401020,149
GTN,25401020,149
LEE,25401040,149
MNI,25401040,149
NFLX,25502020,149
NWSA,25401040,149
NXST,25401020,149
NYT,25401040,149
SBGI,25401020,149
SGA,25401020,149
SSP,25401020,149
TRCO,25401020,149
TSQ,25401020,149
CMP,15104020,150
CRWS,25203030,150
MJN,30202030,150
OME,30202030,150
PLCE,25504010,150
RELV,30302010,150
SUMR,25202010,150
USNA,30302010,150
VSI,25504040,150
CIX,20201060,151
KEM,45203020,151
KRO,15101010,151
NL,20201060,151
TROX,15101010,151
VHI,15101050,151
AMSC,20104010,152
AT,55105010,152
BWEN,20104020,152
HASI,40204010,152
HTM,55105020,152
NEP,55105020,152
OPTT,20104020,152
PEGI,55105020,152
BGFV,25504040,153
CAB,25504040,153
DKS,25504040,153
ELY,25202010,153
ESCA,25202010,153
FINL,25504010,153
FIVE,25504040,153
GRPN,25502020,153
HIBB,25504040,153
NKE,25203020,153
SHOS,25504030,153
SPWH,25504040,153
VSTO,25202010,153
AAME,40301030,154
AFG,40301030,154
AFH,40301040,154
AFSI,40301040,154
AIG,40301030,154
ALL,40301040,154
BWINB,40301040,154
CINF,40301040,154
CNA,40301040,154
DGICA,40301040,154
EBIX,45103010,154
EIG,40301040,154
EMCI,40301040,154
ERIE,40301040,154
FAC,40301040,154
FNHC,40301040,154
GNW,40301020,154
GTS,35102030,154
HALL,40301040,154
HCI,40301040,154
HIG,40301030,154
HMN,40301030,154
IPCC,40301040,154
KMPR,40301030,154
L,40301030,154
MBI,40301040,154
MCY,40301040,154
MKL,40301040,154
NAVG,40301040,154
NGHC,40301030,154
ORI,40301040,154
PGR,40301040,154
PIH,40301040,154
PRA,40301040,154
RLI,40301040,154
SIGI,40301040,154
SNC,40301040,154
STFC,40301040,154
THG,40301040,154
TRV,40301040,154
UFCS,40301040,154
UHAL,20304020,154
UNAM,40301040,154
WRB,40301040,154
Y,40301050,154
AKS,15104050,155
AP,15104050,155
CMC,15104050,155
FRD,15104050,155
IDSA,20201050,155
NUE,15104050,155
NWPX,20103010,155
RS,15104050,155
SCHN,15104050,155
SHLO,25101010,155
STLD,15104050,155
TMST,15104050,155
USAP,15104050,155
WOR,15104050,155
X,15104050,155
ZEUS,15104050,155
KWR,15101050,155
ANGO,35101010,156
ATRC,35101010,156
BCR,35101010,156
BEAT,35102015,156
CNMD,35101010,156
CRY,35101010,156
LMAT,35101010,156
MMSI,35101020,156
SPNC,35101020,156
SSH,35101010,156
TENX,35201010,156
TFX,35101010,156
TRXC,35101010,156
ONVO,35201010,156
