symbol,gics8,kmeans.text_068
TECH,35203010,53
TMO,35203010,53
TRNS,20107010,53
VIVO,35101020,53
VWR,35203010,53
WAT,35203010,53
WOOF,35102020,53
WST,35101020,53
XRAY,35101020,53
ZTS,35202010,53
ADTN,45201020,54
ALSK,50101020,54
ARRS,45201020,54
BBOX,45201020,54
BSFT,45103010,54
CALX,45201020,54
CBB,50101020,54
CCOI,50101010,54
CHTR,25401025,54
CIEN,45201020,54
CNSL,50101020,54
CTL,50101020,54
FRP,50101020,54
FSNN,50101010,54
FTR,50101020,54
GSAT,50101010,54
GTT,45101010,54
HCOM,50101020,54
IDT,50101020,54
INAP,45101010,54
IRDM,50101010,54
JCS,45201020,54
KVHI,45201020,54
LBRDK,25401025,54
LMOS,50101010,54
LORL,25401025,54
LVLT,50101010,54
MRVC,45201020,54
OTEL,50101020,54
RNET,10101020,54
SATS,45201020,54
SCSC,45203030,54
SONS,45201020,54
TCCO,45201020,54
VG,50101010,54
VHC,45103010,54
VSAT,45201020,54
VZ,50101020,54
WIN,50101020,54
WSTC,20201060,54
ZAYO,50101010,54
ATW,10101010,55
BHI,10101020,55
CKH,10101020,55
DO,10101010,55
DRQ,10101020,55
FET,10101020,55
GIFI,10101020,55
HAL,10101020,55
HLX,10101020,55
HOS,10101020,55
HP,10101010,55
ICD,10101010,55
MDR,10101020,55
NOV,10101020,55
NR,10101020,55
OII,10101020,55
OIS,10101020,55
PES,10101010,55
PKD,10101010,55
RDC,10101010,55
RES,10101020,55
SAEX,10101020,55
SDPI,10101020,55
SLB,10101020,55
SPN,10101020,55
TDW,10101020,55
TESO,10101020,55
TTI,10101020,55
AMRB,40101015,56
ATLO,40101015,56
BANR,40101015,56
BDGE,40101015,56
BHB,40101015,56
BKSC,40101015,56
BKU,40101015,56
BMRC,40101015,56
BNCN,40101015,56
BOCH,40101015,56
BOFI,40102010,56
BRKL,40101015,56
BSF,40102010,56
BSRR,40101015,56
BWFG,40101015,56
BYBK,40101015,56
CARV,40102010,56
CATY,40101015,56
CBAN,40101015,56
CFNB,40101015,56
CNOB,40101015,56
CSFL,40101015,56
CUBI,40101015,56
CUNB,40101015,56
CVCY,40101015,56
EGBN,40101015,56
ESXB,40101015,56
EVBS,40101015,56
EWBC,40101015,56
FBIZ,40101015,56
FBMS,40101015,56
FBNC,40101015,56
FCCO,40101015,56
FFKT,40101015,56
FLIC,40101015,56
FMBI,40101015,56
FRBA,40101015,56
FRBK,40101015,56
FUNC,40101015,56
GNBC,40101015,56
HBHC,40101015,56
HBMD,40101015,56
HIFS,40102010,56
HOMB,40101015,56
HTBK,40101015,56
HTLF,40101015,56
IBCP,40101015,56
IBTX,40101015,56
ICBK,40101015,56
ISTR,40101015,56
LBAI,40101015,56
LCNB,40101015,56
MBWM,40101015,56
MCBC,40101015,56
MFNC,40101015,56
MSL,40101015,56
NBHC,40101015,56
NCOM,40101015,56
NKSH,40101015,56
NRIM,40101015,56
NWFL,40101015,56
OLBK,40101015,56
OPB,40101015,56
OSBC,40101015,56
OVLY,40101015,56
OZRK,40101015,56
PACW,40101015,56
PB,40101015,56
PCBK,40101015,56
PEBK,40101015,56
PFBC,40101015,56
PFBI,40101015,56
PFBX,40101015,56
PLBC,40101015,56
PMBC,40101015,56
PNFP,40101015,56
PPBI,40101015,56
PSTB,40101015,56
RBPAA,40101015,56
SAL,40101015,56
SBSI,40101015,56
SFBS,40101015,56
SFST,40101015,56
SGBK,40101015,56
SLCT,40101015,56
SNBC,40101015,56
SSBI,40101015,56
SSFN,40101015,56
STBZ,40101015,56
SVBI,40102010,56
TCBK,40101015,56
TRCB,40101015,56
UBCP,40101015,56
UBFO,40101015,56
UBSH,40101015,56
UCBI,40101015,56
UMPQ,40101015,56
UNB,40101015,56
UNTY,40101015,56
VBTX,40101015,56
WFBI,40101015,56
WTBA,40101015,56
XBKS,40101015,56
AEHR,45301010,57
ALR,35101020,57
AXDX,35203010,57
CBMX,35203010,57
CEMI,35101020,57
COHU,45301010,57
DGX,35102015,57
EXAS,35201010,57
FMI,35201010,57
GHDX,35201010,57
GNMK,35101010,57
HTGM,35103010,57
MGCD,35101010,57
MYGN,35201010,57
NAVB,35201010,57
NEO,35203010,57
NVTA,35201010,57
OPGN,35201010,57
OSUR,35101020,57
PMD,35102015,57
QDEL,35101020,57
ROKA,35101010,57
SRDX,35101010,57
TEAR,35101020,57
TER,45301010,57
TIK,20101010,57
TROV,35201010,57
TRT,45301010,57
TTOO,35201010,57
VCYT,35201010,57
VRML,35101010,57
XCRA,45301010,57
AAN,25504060,58
AEO,25504010,58
ANF,25504010,58
ASNA,25504010,58
BBBY,25504060,58
BBW,25504040,58
BEBE,25504010,58
BIG,25503020,58
BKE,25504010,58
BONT,25503010,58
BOOT,25504010,58
BURL,25504010,58
CAB,25504040,58
CATO,25504010,58
CBK,25504010,58
CHS,25504010,58
COH,25203010,58
COLM,25203010,58
CONN,25504020,58
CRI,25203010,58
CROX,25203020,58
CTRN,25504010,58
DDS,25503010,58
DECK,25203020,58
DEST,25504010,58
DLA,25203010,58
DLTR,25503020,58
DPZ,25301040,58
DSW,25504010,58
DXLG,25504010,58
EVLV,25502020,58
EXPR,25504010,58
FINL,25504010,58
FIVE,25504040,58
FOSL,25203010,58
FRAN,25504010,58
GCO,25504010,58
GES,25504010,58
GIII,25203010,58
GPS,25504010,58
HBI,25203010,58
HD,25504030,58
HIBB,25504040,58
HVT,25504060,58
JCP,25503010,58
JWN,25503010,58
KIRK,25504060,58
KR,30101030,58
KSS,25503010,58
LB,25504010,58
LE,25502020,58
LOW,25504030,58
M,25503010,58
MIK,25504040,58
MUSA,25504050,58
NKE,25203020,58
NWY,25504010,58
OXM,25203010,58
PERF,25504040,58
PERY,25203010,58
PLCE,25504010,58
RCII,25504020,58
RCKY,25203020,58
RL,25203010,58
ROST,25504010,58
SCVL,25504010,58
SGC,25203010,58
SHLD,25503010,58
SHOS,25504030,58
SKX,25203020,58
SMRT,25504010,58
SSI,25504010,58
TGT,25503020,58
TIF,25504040,58
TJX,25504010,58
TLYS,25504010,58
TUES,25503020,58
URBN,25504010,58
VFC,25203010,58
VNCE,25203010,58
VRA,25203010,58
WEYS,25501010,58
WINA,25504040,58
WMT,30101040,58
WWW,25203020,58
ZUMZ,25504010,58
FRSH,25301040,58
AE,10102030,59
BCEI,10102020,59
BRS,10101020,59
BSM,10102020,59
CIE,10102020,59
CLR,10102020,59
COG,10102020,59
CRK,10102020,59
DNR,10102020,59
EGY,10102020,59
ENRJ,10102020,59
EOG,10102020,59
EPM,10102020,59
ERN,10102020,59
EXXI,10102020,59
FPP,10102020,59
GBR,10102020,59
GNE,55101010,59
GPOR,10102020,59
HUSA,10102020,59
JONE,10102020,59
MCEP,10102020,59
MCF,10102020,59
MUR,10102020,59
MVO,10102020,59
MXC,10102020,59
NBL,10102020,59
PHIIK,10101020,59
PHX,10102020,59
PQ,10102020,59
REI,10102020,59
RRC,10102020,59
SM,10102020,59
SN,10102020,59
TAT,10102020,59
TGC,10102020,59
TRCH,10102020,59
USEG,10102020,59
USLM,15102010,59
WTI,10102020,59
XCO,10102020,59
XOM,10102010,59
YUMA,10102020,59
ZN,10102020,59
MPO,10102020,59
ARCB,20304020,60
CGI,20304020,60
CHRW,20301010,60
CSX,20304010,60
CVTI,20304020,60
ECHO,20301010,60
EXPD,20301010,60
FDX,20301010,60
FWRD,20301010,60
GBX,20106010,60
GWR,20304010,60
HTLD,20304020,60
HUBG,20301010,60
JBHT,20304020,60
KNX,20304020,60
KSU,20304010,60
LSTR,20304020,60
MATX,20303010,60
MRTN,20304020,60
NSC,20304010,60
ODFL,20304020,60
PTSI,20304020,60
RAIL,20106010,60
RLGT,20301010,60
RRTS,20304020,60
SAIA,20304020,60
SINO,20305030,60
SWFT,20304020,60
UNP,20304010,60
UPS,20301010,60
USAK,20304020,60
WAB,20106010,60
WERN,20304020,60
XPO,20301010,60
YRCW,20304020,60
AEE,55103010,61
AEP,55101010,61
AES,55105010,61
AVA,55103010,61
BKH,55103010,61
CMS,55103010,61
CNP,55103010,61
D,55103010,61
DTE,55103010,61
DUK,55101010,61
ED,55103010,61
EE,55101010,61
EIX,55101010,61
ES,55101010,61
ETR,55101010,61
EXC,55101010,61
FE,55101010,61
GXP,55101010,61
HE,55101010,61
HIFR,60101080,61
IDA,55101010,61
LNT,55101010,61
MGEE,55101010,61
NEE,55101010,61
NI,55103010,61
NWE,55103010,61
OGE,55101010,61
PCG,55101010,61
PEG,55103010,61
PNM,55101010,61
PNW,55101010,61
POR,55101010,61
PPL,55101010,61
PWR,20103010,61
SCG,55103010,61
UTL,55103010,61
VVC,55103010,61
WEC,55103010,61
WR,55101010,61
XEL,55101010,61
AWX,20201050,62
CLH,20201050,62
CVA,20201050,62
CWST,20201050,62
ECOL,20201050,62
HCCI,20201050,62
MNGA,20201050,62
PESI,20201050,62
QRHC,20201050,62
RSG,20201050,62
SMED,35102015,62
SRCL,20201050,62
VHI,15101050,62
WM,20201050,62
AGCO,20106015,63
ALG,20106010,63
ARTW,20106015,63
BGG,20106020,63
CAT,20106010,63
DE,20106015,63
HEES,20107010,63
HI,20106020,63
KAI,20106020,63
MIDD,20106020,63
MIND,10101020,63
MNTX,20106010,63
PLOW,20106010,63
TITN,20107010,63
TTC,20106015,63
TWI,20106015,63
URI,20107010,63
AIMC,20106020,64
AIT,20107010,64
AME,20104010,64
AMOT,20104010,64
B,20106020,64
CECE,20201050,64
CFX,20106020,64
CIR,20106020,64
CMI,20106010,64
CR,20106020,64
CW,20101010,64
DOV,20106020,64
EMR,20104010,64
FLS,20106020,64
GE,20105010,64
GGG,20106020,64
GNRC,20104010,64
GTLS,20106020,64
GWW,20107010,64
IEX,20106020,64
ITT,20106020,64
ITW,20106020,64
JASN,20106020,64
KAMN,20107010,64
KMT,20106020,64
LAWS,20107010,64
MSM,20107010,64
MYE,15103010,64
NNBR,20106020,64
NPO,20106020,64
NX,20102010,64
PFIN,25201040,64
PH,20106020,64
PKOH,20301010,64
POWL,20104010,64
RBC,20104010,64
RELL,45203030,64
ROLL,20106020,64
SIF,20101010,64
SNA,20106020,64
SNHY,20106020,64
STRT,25101010,64
SWK,20106020,64
SXI,20106020,64
TDG,20101010,64
TKR,20106020,64
TRS,20106020,64
TWIN,20106010,64
UQM,25101010,64
WSCI,20106020,64
WWD,20106020,64
ATU,20106020,64
AHP,60101030,65
AHT,60101030,65
CHH,25301020,65
CHSP,60101030,65
CLDT,60101030,65
DRH,60101030,65
FCH,60101030,65
H,25301020,65
HLT,25301020,65
HPT,60101030,65
HST,60101030,65
HT,60101030,65
INN,60101030,65
LHO,60101030,65
LQ,25301020,65
MAR,25301020,65
MCS,25301020,65
PEB,60101030,65
RLH,25301020,65
RLJ,60101030,65
SHO,60101030,65
SOHO,60101030,65
STAY,25301020,65
WYN,25301020,65
XHR,60101030,65
ALDW,10102030,66
ALJ,10102030,66
ARCX,10102040,66
BKEP,10102040,66
BPL,10102040,66
CLMT,10102030,66
CVI,10102030,66
CVRR,10102030,66
DK,10102030,66
DKL,10102040,66
GEL,10102040,66
GLP,10102040,66
HEP,10102040,66
HFC,10102030,66
MMLP,10102040,66
MMP,10102040,66
MPC,10102030,66
NGL,10102040,66
NS,10102030,66
NSH,10102040,66
PARR,10102030,66
PBF,10102030,66
PBFX,10102040,66
PSX,10102030,66
PSXP,10102040,66
SHLX,10102040,66
SRLP,10102040,66
TLLP,10102040,66
TLP,10102040,66
TSO,10102030,66
USDP,10102040,66
VLP,10102040,66
VTNR,10102030,66
WNR,10102030,66
WNRL,10102040,66
WPT,10102040,66
ABCD,25302010,67
APEI,25302010,67
BPI,25302010,67
CECO,25302010,67
CHGG,25302010,67
CPLA,25302010,67
DV,25302010,67
FC,20202020,67
HMHC,25302010,67
IPDN,45101010,67
LINC,25302010,67
LOPE,25302010,67
LRN,25302010,67
NAUH,25302010,67
NAVI,40202010,67
RST,45103030,67
SCHL,25401040,67
SLM,40202010,67
STRA,25302010,67
UTI,25302010,67
GHC,25302010,67
