symbol,gics8,text_157
DLTR,25503020,54
FIVE,25504040,54
JAKK,25202010,54
MAS,20102010,54
MKC,30202030,54
PETS,25502020,54
SPB,30301010,54
TUES,25503020,54
ABAX,35101010,55
AXDX,35203010,55
DF,30202030,55
DGX,35102015,55
HSKA,35202010,55
ICCC,35201010,55
IDXX,35101010,55
JAGX,35202010,55
LLY,35202010,55
LWAY,30202030,55
MRK,35202010,55
NEO,35203010,55
NEOG,35101020,55
PAHC,35202010,55
PDCO,35102010,55
ROKA,35101010,55
WOOF,35102020,55
ZTS,35202010,55
BGS,30202030,56
CALM,30202030,56
CPB,30202030,56
CRWS,25203030,56
FARM,30202030,56
FDP,30202010,56
FLO,30202030,56
GIS,30202030,56
HAIN,30202030,56
HSY,30202030,56
JBSS,30202030,56
JJSF,30202030,56
K,30202030,56
LANC,30202030,56
LNCE,30202030,56
LNDC,30202030,56
PEP,30201030,56
PF,30202030,56
POST,30202030,56
PPC,30202030,56
SAFM,30202030,56
SENEA,30202030,56
SHAK,25301040,56
SNAK,30202030,56
SUMR,25202010,56
THS,30202030,56
TSN,30202030,56
BERY,15103010,57
BLL,15103010,57
BMS,15103020,57
CCK,15103010,57
CHEF,30101020,57
FRPT,30202030,57
GEF,15103010,57
GFF,20102010,57
GFN,20107010,57
JBT,20106020,57
MINI,20201070,57
MYE,15103010,57
NCS,20102010,57
NWL,25201050,57
OI,15103010,57
SEE,15103020,57
SLGN,15103010,57
SYY,30101020,57
TG,15101010,57
AIN,20106020,58
CLW,15105020,58
COOL,45103030,58
GLT,15105020,58
GPK,15103020,58
IP,15103020,58
KMB,30301010,58
KS,15105020,58
MDXG,35201010,58
MSON,35101010,58
NP,15105020,58
PKG,15103020,58
SIEN,35101020,58
SON,15103020,58
SWM,15105020,58
TIS,30301010,58
XRM,20106020,58
AHP,60101030,59
AHT,60101030,59
CHH,25301020,59
CHSP,60101030,59
CLDT,60101030,59
DRH,60101030,59
FCH,60101030,59
H,25301020,59
HLT,25301020,59
HPT,60101030,59
HST,60101030,59
HT,60101030,59
INN,60101030,59
LHO,60101030,59
LQ,25301020,59
MAR,25301020,59
MCS,25301020,59
PEB,60101030,59
RLH,25301020,59
RLJ,60101030,59
SHO,60101030,59
SOHO,60101030,59
STAY,25301020,59
WYN,25301020,59
XHR,60101030,59
AAP,25504050,60
ABG,25504050,60
ALSN,20106010,60
AZO,25504050,60
BLBD,20106010,60
CMT,15101010,60
CPSS,40202010,60
CTB,25101020,60
F,25102010,60
FENX,25501010,60
GBX,20106010,60
GM,25102010,60
GPC,25501010,60
GPI,25504050,60
GT,25101020,60
KMX,25504050,60
LKQ,25501010,60
MPAA,25101010,60
MTOR,20106010,60
MTW,20106010,60
NAV,20106010,60
ORLY,25504050,60
OSK,20106010,60
PAG,25504050,60
PCAR,20106010,60
PLOW,20106010,60
PRTS,25502020,60
RGR,25202010,60
RUSHA,20107010,60
SAH,25504050,60
SPAR,25101010,60
STS,20106010,60
TEX,20106010,60
DORM,25101010,60
AVA,55103010,61
CPN,55105010,61
CPST,20104020,61
EE,55101010,61
ETR,55101010,61
EVA,10102050,61
FCEL,20104010,61
GXP,55101010,61
HE,55101010,61
IDA,55101010,61
LEU,10102050,61
NC,25201040,61
NEE,55101010,61
OPTT,20104020,61
ORA,55105020,61
OTTR,55101010,61
POR,55101010,61
RLOG,20303010,61
UQM,25101010,61
EXP,15102010,62
FSTR,20106020,62
GVA,20103010,62
IIIN,20102010,62
KSU,20304010,62
MLM,15102010,62
ORN,20103010,62
STRL,20103010,62
SUM,15102010,62
TPC,20103010,62
USCR,15102010,62
VMC,15102010,62
WAB,20106010,62
WMS,20102010,62
ACTA,45101010,63
AKAM,45101010,63
ARW,45203030,63
BLKB,45103010,63
BVSN,45101010,63
CA,45103020,63
CALD,45103010,63
COVS,45103020,63
CRM,45103010,63
IPAS,45101010,63
LOGM,45101010,63
MATR,45102010,63
MODN,45103010,63
MSFT,45103020,63
NCIT,45102010,63
NOW,45103020,63
NUAN,45103010,63
NVDA,45301020,63
PRO,45103010,63
PTC,45103010,63
SREV,45102010,63
SRT,45102020,63
SYKE,45102020,63
WYY,45102010,63
ZEN,45103010,63
AWX,20201050,64
CLH,20201050,64
CVA,20201050,64
CWST,20201050,64
ECOL,20201050,64
HCCI,20201050,64
MNGA,20201050,64
PESI,20201050,64
QRHC,20201050,64
RSG,20201050,64
SMED,35102015,64
SRCL,20201050,64
WM,20201050,64
ALLY,40202010,65
ATLC,40202010,65
CACC,40202010,65
CART,40101015,65
CASH,40102010,65
CCNE,40101015,65
CIVB,40101015,65
FFIC,40101015,65
JCAP,60101080,65
LC,40202010,65
MRLN,40201040,65
NICK,40202010,65
PFIS,40101015,65
SIVB,40101015,65
SSFN,40101015,65
SYF,40202010,65
THFF,40101015,65
TREE,40102010,65
UNTY,40101015,65
WRLD,40202010,65
WSFS,40102010,65
AET,35102030,66
AFL,40301020,66
ASFI,40202010,66
CI,35102030,66
EYES,35101010,66
HIIQ,40301010,66
HUM,35102030,66
IHC,40301020,66
RGA,40301050,66
UNM,40301020,66
CHDN,25301010,67
CNTY,25301010,67
CPHC,25301010,67
DDE,25301010,67
ERI,25301010,67
GPIC,25301010,67
NYNY,25301010,67
PENN,25301010,67
SGMS,25301010,67
TTS,25504030,67
ACNB,40101015,68
ANCX,40101015,68
AROW,40101015,68
BANC,40101015,68
BDGE,40101015,68
BFIN,40102010,68
BHB,40101015,68
BHLB,40101015,68
BKU,40101015,68
BNCN,40101015,68
BOCH,40101015,68
BOFI,40102010,68
BSF,40102010,68
BSRR,40101015,68
BXS,40101015,68
BYBK,40101015,68
CARV,40102010,68
CCBG,40101015,68
CHCO,40101015,68
CHFC,40101015,68
CUNB,40101015,68
CZNC,40101015,68
DFS,40202010,68
EGBN,40101015,68
EWBC,40101015,68
FBIZ,40101015,68
FBMS,40101015,68
FBNC,40101015,68
FCF,40101015,68
FCNCA,40101015,68
FFKT,40101015,68
FLIC,40101015,68
FMBI,40101015,68
FMNB,40101015,68
FRME,40101015,68
FUNC,40101015,68
GNBC,40101015,68
HBHC,40101015,68
HBMD,40101015,68
HBNC,40101015,68
HIFS,40102010,68
IBCP,40101015,68
IBOC,40101015,68
IBTX,40101015,68
LBAI,40101015,68
MBTF,40101015,68
MBWM,40101015,68
MCBC,40101015,68
MFNC,40101015,68
MSL,40101015,68
NBTB,40101015,68
NWBI,40102010,68
OLBK,40101015,68
OPB,40101015,68
OPOF,40101015,68
OSBC,40101015,68
OVLY,40101015,68
OZRK,40101015,68
PB,40101015,68
PEBO,40101015,68
PFBC,40101015,68
PFBX,40101015,68
PMBC,40101015,68
PPBI,40101015,68
PRK,40101015,68
PSTB,40101015,68
RNST,40101015,68
RVSB,40102010,68
SBFG,40101015,68
SBNY,40101015,68
SGBK,40101015,68
SNBC,40101015,68
SRCE,40101015,68
SSBI,40101015,68
SVBI,40102010,68
SYBT,40101015,68
TCBI,40101015,68
TOWN,40101015,68
TRST,40102010,68
UNB,40101015,68
WFBI,40101015,68
WSBF,40102010,68
WTBA,40101015,68
ARCB,20304020,69
CGI,20304020,69
CVTI,20304020,69
ECHO,20301010,69
EXPD,20301010,69
FDX,20301010,69
FWRD,20301010,69
HTLD,20304020,69
KNX,20304020,69
LSTR,20304020,69
MATX,20303010,69
MRTN,20304020,69
ODFL,20304020,69
PTSI,20304020,69
RRTS,20304020,69
SAIA,20304020,69
SWFT,20304020,69
UPS,20301010,69
USAK,20304020,69
WERN,20304020,69
XPO,20301010,69
YRCW,20304020,69
ADBE,45103010,70
ADS,45102020,70
ARIS,45101010,70
AXR,20201070,70
BTN,25401030,70
CSGS,45102020,70
CVG,45102020,70
ECOM,45101010,70
EGAN,45101010,70
EIGI,45101010,70
FIVN,45101010,70
HHS,25401010,70
IPG,25401010,70
MCHX,45101010,70
MDCA,25401010,70
MEET,45101010,70
MHH,20202010,70
MXPT,45101010,70
OMC,25401010,70
PBI,20201060,70
QNST,45101010,70
QTWO,45101010,70
STMP,45101010,70
TTEC,45102020,70
AMAG,35201010,71
ARRY,35201010,71
BCRX,35201010,71
BIIB,35201010,71
BMY,35202010,71
BPTH,35202010,71
CASI,35201010,71
CERU,35201010,71
CLVS,35201010,71
CTIC,35201010,71
EGRX,35201010,71
EXAS,35201010,71
EXEL,35201010,71
FLKS,35202010,71
FMI,35201010,71
GHDX,35201010,71
ISR,35201010,71
LGND,35201010,71
LOXO,35201010,71
MDCO,35202010,71
MNTA,35201010,71
PBYI,35201010,71
PGNX,35201010,71
SPPI,35201010,71
UTHR,35201010,71
VCYT,35201010,71
XENT,35202010,71
ASB,40101015,72
ASRV,40101015,72
BAC,40101010,72
BANF,40101015,72
BBT,40101015,72
BMTC,40101015,72
BOH,40101015,72
BOKF,40101015,72
BPFH,40101015,72
BPOP,40101015,72
BUSE,40101015,72
C,40101010,72
CBSH,40101015,72
CBU,40101015,72
CFFI,40101015,72
CFG,40101015,72
CFR,40101015,72
CHMG,40101015,72
CIT,40101015,72
CMA,40101010,72
COBZ,40101015,72
COF,40202010,72
COLB,40101015,72
CPF,40101015,72
EFSC,40101015,72
EVER,40102010,72
FBC,40102010,72
FBP,40101015,72
FFBC,40101015,72
FFIN,40101015,72
FHN,40101015,72
FISI,40101015,72
FITB,40101015,72
FNB,40101015,72
FRC,40101015,72
GABC,40101015,72
HBAN,40101015,72
HTH,40101015,72
IBKC,40101015,72
JPM,40101010,72
KEY,40101015,72
LKFN,40101015,72
MBFI,40101015,72
MTB,40101015,72
OFG,40101015,72
OKSB,40101015,72
ONB,40101015,72
PBCT,40101015,72
PGC,40101015,72
PNC,40101015,72
PVTB,40101015,72
RF,40101015,72
SBCF,40101015,72
SMMF,40101015,72
SNV,40101015,72
STI,40101015,72
TBK,40101015,72
TMP,40101015,72
TRMK,40101015,72
USB,40101010,72
UVSP,40101015,72
WASH,40101015,72
WBS,40101015,72
WFC,40101010,72
WTFC,40101015,72
ZION,40101015,72
ARCX,10102040,73
CVEO,20201070,73
NGL,10102040,73
NSH,10102040,73
PAA,10102040,73
PAGP,10102040,73
TEGP,10102040,73
TEP,10102040,73
VLP,10102040,73
WNRL,10102040,73
AMTD,40203020,74
BCOR,45101010,74
BID,25302020,74
CBZ,20202020,74
ETFC,40203020,74
HRB,25302020,74
INTU,45103010,74
LPLA,40203020,74
LTS,40203020,74
LUK,40201030,74
NHLD,40203020,74
RMAX,60102040,74
SCHW,40203020,74
SIEB,40203020,74
SSNC,45103010,74
TAX,25302020,74
HRTG,40301040,75
SAFT,40301040,75
UIHC,40301040,75
UVE,40301040,75
ACCO,20201060,76
BSET,25201020,76
CFI,25203030,76
CONN,25504020,76
ETH,25201020,76
FLXS,25201020,76
HNI,20201060,76
HOFT,25201020,76
HVT,25504060,76
KBAL,20201060,76
KBAL,20201060,76
KEQU,35101010,76
KNL,20201060,76
LEG,25201020,76
LZB,25201020,76
MLHR,20201060,76
NVFY,25201020,76
ODP,25504040,76
PIR,25504060,76
RH,25504060,76
SCS,20201060,76
STLY,25201020,76
SYX,45203030,76
TPX,25201020,76
VIRC,20201060,76
AOI,30203010,77
MBII,15101030,77
MO,30203010,77
PM,30203010,77
RAI,30203010,77
UVV,30203010,77
VGR,30203010,77
XXII,30203010,77
ASGN,20202010,78
BBSI,20202010,78
CCRN,35102015,78
CDI,20202010,78
HSON,20202010,78
JOB,20202010,78
KELYA,20202010,78
KFRC,20202010,78
RHI,20202010,78
SGC,25203010,78
TBI,20202010,78
VISI,20202010,78
ACLS,45301010,79
AMAT,45301010,79
AME,20104010,79
ASYS,45301010,79
CCMP,45301010,79
CVV,45301010,79
EMAN,45203020,79
ESIO,45203010,79
IIN,45203015,79
IVAC,45202030,79
LRCX,45301010,79
RBCN,45301010,79
REFR,45203010,79
UNXL,45203020,79
UTEK,45301010,79
VECO,45301010,79
WDC,45202030,79
AGEN,35201010,80
AKAO,35202010,80
ALDR,35201010,80
APDN,45203010,80
CDTX,35201010,80
CMRX,35201010,80
CRMD,35201010,80
CTRV,35202010,80
DVAX,35201010,80
EBS,35201010,80
GNVC,35201010,80
NNVC,35201010,80
NVAX,35201010,80
PFNX,35201010,80
SCYX,35202010,80
TTPH,35202010,80
VICL,35201010,80
VBIV,35201010,80
ACHC,35102020,81
MPW,60101050,81
OFLX,20106020,81
OHI,60101050,81
UHT,60101050,81
ATEC,35101010,82
EXAC,35101010,82
GMED,35101010,82
IART,35101010,82
KTWO,35101010,82
NUVA,35101010,82
NVIV,35101010,82
RTIX,35101020,82
SYK,35101010,82
AGYS,45203030,83
ASUR,45103010,83
AZPN,45103010,83
COUP,45101010,83
JIVE,45103010,83
PAR,45203010,83
PEGA,45103010,83
PLUS,45203030,83
QADA,45103010,83
RST,45103030,83
TYL,45103010,83
UPLD,45103010,83
ADUS,35102015,84
AMED,35102015,84
BAX,35101010,84
BFAM,25302010,84
BIOS,35102015,84
CHE,35102015,84
CIVI,35102015,84
CYH,35102020,84
DVA,35102015,84
DVCR,35102020,84
ELMD,35101010,84
ENSG,35102020,84
EVHC,35102015,84
GEO,60101080,84
HCA,35102020,84
HCSG,20201070,84
HLS,35102020,84
HLTH,35102015,84
IVC,35101010,84
KND,35102020,84
LHCG,35102015,84
LPNT,35102020,84
MD,35102015,84
NXTM,35101010,84
PMC,35102010,84
PRSC,35102015,84
SEM,35102020,84
THC,35102020,84
UHS,35102020,84
USPH,35102020,84
AFAM,35102015,84
INFU,35102015,84
BGFV,25504040,85
CAB,25504040,85
CHKE,25203010,85
COLM,25203010,85
CROX,25203020,85
DECK,25203020,85
DKS,25504040,85
DLA,25203010,85
ESCA,25202010,85
FINL,25504010,85
GCO,25504010,85
GIII,25203010,85
HBI,25203010,85
HIBB,25504040,85
ICON,25203010,85
JOUT,25202010,85
NKE,25203020,85
OXM,25203010,85
PERY,25203010,85
PVH,25203010,85
SPWH,25504040,85
SQBG,25203010,85
VFC,25203010,85
VSTO,25202010,85
WEYS,25501010,85
WMAR,25504040,85
WWW,25203020,85
BDE,25202010,85
CCL,25301020,86
NCLH,25301020,86
RCL,25301020,86
ADTN,45201020,87
ARRS,45201020,87
BSFT,45103010,87
CALX,45201020,87
CBB,50101020,87
CCOI,50101010,87
CHTR,25401025,87
CLRO,45201020,87
CNSL,50101020,87
CSCO,45201020,87
CTL,50101020,87
FRP,50101020,87
FSNN,50101010,87
FTR,50101020,87
GSAT,50101010,87
GTT,45101010,87
HCOM,50101020,87
INAP,45101010,87
IRDM,50101010,87
LMOS,50101010,87
LORL,25401025,87
LVLT,50101010,87
MRVC,45201020,87
RNET,10101020,87
SCSC,45203030,87
SHOR,45201020,87
SONS,45201020,87
T,50101020,87
TCCO,45201020,87
VG,50101010,87
VZ,50101020,87
WIN,50101020,87
WSTC,20201060,87
ZAYO,50101010,87
AAN,25504060,88
ARCI,25504040,88
BBW,25504040,88
BBY,25504020,88
CNK,25401030,88
DPZ,25301040,88
EZPW,40202010,88
FCFS,40202010,88
GNC,25504040,88
IPAR,30302010,88
MUSA,25504050,88
PBPB,25301040,88
PNRA,25301040,88
RCII,25504020,88
RMCF,30202030,88
SHLD,25503010,88
WINA,25504040,88
YUM,25301040,88
FRSH,25301040,88
CSV,25302020,89
HI,20106020,89
MATW,20201070,89
SCI,25302020,89
SNFCA,40102010,89
STON,25302020,89
AGCO,20106015,90
BC,25202010,90
BWA,25101010,90
CAT,20106010,90
CDTI,25101010,90
CMI,20106010,90
CVGI,20106010,90
DAN,25101010,90
DCI,20106020,90
GNRC,20104010,90
HZO,25504040,90
JASN,20106020,90
KEX,20303010,90
MBUU,25202010,90
NEU,15101050,90
NPO,20106020,90
OBCI,30301010,90
REGI,10102030,90
SMP,25101010,90
TEN,25101010,90
TKR,20106020,90
TWIN,20106010,90
AES,55105010,91
AMSC,20104010,91
AT,55105010,91
BWEN,20104020,91
HASI,40204010,91
HTM,55105020,91
NEP,55105020,91
PEGI,55105020,91
TERP,55105020,91
NYLD,55105010,91
ALEX,60102010,92
CSGP,45101010,92
CTO,60102010,92
DEL,15105010,92
ELS,60101060,92
FOR,60102030,92
FRPH,60102020,92
HHC,60102030,92
JOE,60102010,92
LMNR,30202010,92
MLP,60102030,92
MTN,25301030,92
RDI,25401030,92
RHP,60101030,92
RLGY,60102040,92
RYN,60101080,92
SNOW,25301030,92
STRS,60102030,92
TRC,60102010,92
VAC,25301020,92
KRO,15101010,93
NL,20201060,93
TROX,15101010,93
VHI,15101050,93
CLUB,25301030,94
ELY,25202010,94
MYCC,25301030,94
PSMT,30101040,94
THST,30201020,94
TRK,25301030,94
ALCO,30202010,95
AMBR,45101010,95
AMSWA,45103010,95
CRAI,20202020,95
FCN,20202020,95
HCKT,45102010,95
ISDR,45101010,95
IT,45102010,95
MANH,45103010,95
MLNK,45102020,95
MMC,40301010,95
NCI,20202020,95
PCYG,45103010,95
PINC,35102015,95
R,20304020,95
RECN,20202020,95
RP,45103010,95
MED,30302010,96
MTEX,30302010,96
NLS,25202010,96
NTRI,25502020,96
OREX,35202010,96
UAL,20302010,96
VVUS,35202010,96
WTW,25302020,96
AEE,55103010,97
AEP,55101010,97
ATO,55102010,97
BKH,55103010,97
CMS,55103010,97
CNP,55103010,97
CPK,55102010,97
D,55103010,97
DTE,55103010,97
DUK,55101010,97
ES,55101010,97
EXC,55101010,97
FE,55101010,97
LNT,55101010,97
MGEE,55101010,97
NI,55103010,97
NWE,55103010,97
OGE,55101010,97
PCG,55101010,97
PEG,55103010,97
PNW,55101010,97
PPL,55101010,97
SCG,55103010,97
SJI,55102010,97
SO,55101010,97
SPKE,55101010,97
SRE,55103010,97
UTL,55103010,97
WEC,55103010,97
WR,55101010,97
XEL,55101010,97
CLNE,10102030,98
CQH,10102040,98
CQP,10102040,98
LNG,10102040,98
AIV,60101060,99
APTS,60101060,99
AVB,60101060,99
CPT,60101060,99
EQR,60101060,99
ESS,60101060,99
MAA,60101060,99
MORE,60101060,99
TCI,60102020,99
UDR,60101060,99
AB,40203010,100
AMG,40203010,100
AMP,40203010,100
APAM,40203010,100
BEN,40203010,100
BLK,40203010,100
CBG,60102040,100
CNS,40203010,100
DEA,60101040,100
DHIL,40203010,100
ENV,45101010,100
EV,40203010,100
FII,40203010,100
FNGN,40203010,100
GBL,40203010,100
GROW,40203010,100
HNNA,40203010,100
IVZ,40203010,100
JNS,40203010,100
LM,40203010,100
MN,40203010,100
MORN,40203040,100
PZN,40203010,100
SAMG,40203010,100
SEIC,40203010,100
STT,40203010,100
TROW,40203010,100
UMBF,40101015,100
VALU,40203040,100
WDR,40203010,100
WHG,40203010,100
AAWW,20301010,101
AIR,20101010,101
AIRI,20101010,101
AL,20107010,101
ALGT,20302010,101
ALK,20302010,101
ATSG,20301010,101
AYR,20107010,101
CVU,20101010,101
DAL,20302010,101
DCO,20101010,101
GOGO,45101010,101
HA,20302010,101
HEI,20101010,101
ISSC,20101010,101
JBLU,20302010,101
KAMN,20107010,101
LMIA,20101010,101
SIF,20101010,101
SKYW,20302010,101
SPR,20101010,101
TGI,20101010,101
TXT,20101010,101
VSEC,20201070,101
WLFC,20107010,101
AFH,40301040,102
AFSI,40301040,102
AJG,40301010,102
AMSF,40301040,102
BRO,40301010,102
BWINB,40301040,102
CNA,40301040,102
DGICA,40301040,102
EIG,40301040,102
EMCI,40301040,102
ERIE,40301040,102
FAC,40301040,102
FNHC,40301040,102
HALL,40301040,102
HCI,40301040,102
IPCC,40301040,102
KINS,40301040,102
L,40301030,102
MCY,40301040,102
MKL,40301040,102
NAVG,40301040,102
NGHC,40301030,102
PGR,40301040,102
PIH,40301040,102
PRA,40301040,102
RLI,40301040,102
SIGI,40301040,102
SNC,40301040,102
STFC,40301040,102
THG,40301040,102
TRV,40301040,102
UNAM,40301040,102
VRSK,20202020,102
WRB,40301040,102
Y,40301050,102
AKS,15104050,103
CLF,15104050,103
CMC,15104050,103
FRD,15104050,103
IDSA,20201050,103
NUE,15104050,103
NWPX,20103010,103
RS,15104050,103
SCHN,15104050,103
STLD,15104050,103
TMST,15104050,103
USAP,15104050,103
WOR,15104050,103
X,15104050,103
ZEUS,15104050,103
AAME,40301030,104
AEL,40301020,104
AFG,40301030,104
AIG,40301030,104
ALL,40301040,104
ANAT,40301030,104
CIA,40301020,104
CINF,40301040,104
CNO,40301020,104
EBIX,45103010,104
FAF,40301040,104
FDEF,40102010,104
FFG,40301020,104
FGL,40301020,104
FNF,40301040,104
FNFV,40201030,104
GNW,40301020,104
GWGH,40201040,104
HCHC,20103010,104
HMN,40301030,104
HRG,30301010,104
KMPR,40301030,104
LNC,40301020,104
MBI,40301040,104
MET,40301020,104
NWLI,40301020,104
ORI,40301040,104
PFG,40301020,104
PRI,40301020,104
PRU,40301020,104
STBA,40101015,104
TMK,40301020,104
UFCS,40301040,104
UHAL,20304020,104
VOYA,40201020,104
ABTL,45101010,105
AIZ,40301030,105
AMD,45301020,105
ANGI,45101010,105
AXP,40202010,105
CAR,20304020,105
CATM,45102020,105
CPRT,20201070,105
CTAS,20201070,105
ECL,15101050,105
ETSY,25502020,105
FTD,25502020,105
GDOT,40202010,105
GOOGL,45101010,105
GRPN,25502020,105
HAWK,45102020,105
HTZ,20304020,105
IDT,50101020,105
IPDN,45101010,105
ISIG,25401010,105
JCOM,45101010,105
KAR,20201070,105
LPG,10102040,105
LPSN,45101010,105
LVNTA,25502020,105
MGI,45102020,105
NAME,45101010,105
NEWT,40203010,105
PANL,20303010,105
PHMD,35101010,105
RNG,45103010,105
ROL,20201050,105
SABR,45102020,105
SALE,45101010,105
SERV,25302020,105
SINO,20305030,105
TRUP,40301020,105
UNF,20201070,105
VVI,20201070,105
WGO,25102010,105
WU,45102020,105
LIVE,25201020,105
ALDW,10102030,106
ALJ,10102030,106
CVI,10102030,106
CVRR,10102030,106
DK,10102030,106
HFC,10102030,106
MPC,10102030,106
PBF,10102030,106
PSX,10102030,106
TSO,10102030,106
VLO,10102030,106
VTNR,10102030,106
WNR,10102030,106
AHGP,10102050,107
ARLP,10102050,107
BTU,10102050,107
CLD,10102050,107
FELP,10102050,107
HCC,15104050,107
HNRG,10102050,107
NRP,10102050,107
SXC,15104050,107
SXCP,15104050,107
WLB,10102050,107
WMLP,10102050,107
AAC,35102020,108
AIQ,35102015,108
ALOG,35101010,108
AMS,35102015,108
ARAY,35101010,108
DRAD,35102015,108
FONR,35101010,108
HOLX,35101010,108
ICAD,35103010,108
IRMD,35101010,108
LDR,35102015,108
NAVB,35201010,108
RDNT,35102015,108
VAR,35101010,108
CYBE,45301010,109
DDD,45202030,109
FARO,45203010,109
KLAC,45301010,109
MVIS,45203010,109
NANO,45301010,109
PRCP,45203010,109
PRLB,20106020,109
SCX,20106020,109
SSYS,45202030,109
ADSK,45103010,110
AVT,45203030,110
BHE,45203020,110
CDNS,45103010,110
FORD,25203010,110
IEC,45203020,110
JBL,45203020,110
KE,45203020,110
KEM,45203020,110
KEYS,45203010,110
KTCC,45203020,110
PKE,45203020,110
PLXS,45203020,110
SANM,45203020,110
SGMA,45203020,110
SNPS,45103010,110
SPA,20101010,110
SXI,20106020,110
SYPR,25101010,110
TTMI,45203020,110
XLNX,45301020,110
ABCO,20202020,111
APEI,25302010,111
ATHN,35103010,111
BPI,25302010,111
CECO,25302010,111
CERN,35103010,111
CPLA,25302010,111
CSLT,35103010,111
CXW,60101080,111
DLHC,20202010,111
DV,25302010,111
FHCO,30302010,111
HQY,35102030,111
ICFI,20202020,111
LINC,25302010,111
LOPE,25302010,111
LRN,25302010,111
MMS,45102020,111
NAUH,25302010,111
NAVI,40202010,111
SLM,40202010,111
STRA,25302010,111
UNH,35102030,111
UTI,25302010,111
WAGE,20202010,111
WBMD,45101010,111
ABM,20201050,112
ACM,20103010,112
AEGN,20103010,112
AGX,20103010,112
CELP,20201050,112
EEI,20201050,112
ENG,10101020,112
EXPO,20202020,112
FLR,20103010,112
GLDD,20103010,112
HIL,20202020,112
JEC,20103010,112
KBR,20103010,112
ONVI,45101010,112
PRIM,20103010,112
TISI,20201050,112
TRR,20201050,112
TTEK,20201050,112
VSR,20201050,112
WLDN,20202020,112
CGNX,45203010,113
CTS,45203020,113
ITI,45203010,113
MTSC,45203010,113
NVEC,45301020,113
VPG,45203010,113
APD,15101040,114
CBT,15101010,114
CCC,15101010,114
CF,15101030,114
ENTG,45301010,114
GTLS,20106020,114
HDSN,20201050,114
LXU,15101020,114
MOCO,45203010,114
PX,15101040,114
TNH,15101030,114
UAN,15101030,114
AM,10102040,115
AOS,20102010,115
ARTNA,55104010,115
AWK,55104010,115
AWR,55104010,115
BMI,45203010,115
CDZI,55104010,115
CTWS,55104010,115
CWT,55104010,115
ENSV,10101020,115
HWKN,15101010,115
ITRI,45203010,115
LAYN,20103010,115
MSEX,55104010,115
MWA,20106020,115
PCYO,55104010,115
PICO,40201030,115
PRMW,30201030,115
SJW,55104010,115
SVT,20104010,115
TGEN,20102010,115
WTR,55104010,115
WTS,20106020,115
XYL,20106020,115
YORW,55104010,115
AERI,35202010,116
ALDX,35201010,116
ALIM,35202010,116
AMPE,35202010,116
ANIK,35101020,116
ARNA,35201010,116
BSTC,35201010,116
EBIO,35201010,116
IMMY,35202010,116
ITEK,35201010,116
NBY,35202010,116
OCUL,35202010,116
OHRP,35201010,116
OPHT,35201010,116
OTIC,35201010,116
PSDV,35203010,116
REGN,35201010,116
STAA,35101020,116
TEAR,35101020,116
ATR,15103010,117
CAW,30302010,117
COTY,30302010,117
EL,30302010,117
HELE,25201040,117
LB,25504010,117
REV,30302010,117
RGS,25302020,117
SBH,25504040,117
TUP,25201050,117
ULTA,25504040,117
BGCP,40203020,118
CBOE,40203040,118
CLCT,25302020,118
CME,40203040,118
GCAP,40203020,118
IBKR,40203020,118
ICE,40203040,118
INTL,40203020,118
ITG,40203020,118
KCG,40203020,118
MKTX,40203040,118
NDAQ,40203040,118
SPSC,45101010,118
VIRT,40203020,118
APA,10102020,119
AREX,10102020,119
AXAS,10102020,119
BBG,10102020,119
BCEI,10102020,119
CLR,10102020,119
CPE,10102020,119
CRC,10102020,119
CXO,10102020,119
DNR,10102020,119
EGN,10102020,119
ENRJ,10102020,119
EOG,10102020,119
EPE,10102020,119
ESTE,10102020,119
EVEP,10102020,119
FANG,10102020,119
LGCY,10102020,119
LPI,10102020,119
MCEP,10102020,119
NFX,10102020,119
NOG,10102020,119
PE,10102020,119
QEP,10102020,119
REN,10102020,119
RSPP,10102020,119
SM,10102020,119
VNOM,10102020,119
WLL,10102020,119
WPX,10102020,119
XEC,10102020,119
ASTC,20101010,120
AWRE,45103010,120
BSQR,45103010,120
CASM,35101010,120
CFX,20106020,120
CIR,20106020,120
DOV,20106020,120
EVI,20107010,120
FELE,20106020,120
FLIR,45203010,120
FLS,20106020,120
GRC,20106020,120
IEX,20106020,120
ILMN,35203010,120
MG,20202020,120
MKSI,45301010,120
MTD,35203010,120
PACB,35203010,120
RAVN,20105010,120
ROP,20105010,120
TDY,20101010,120
UEIC,25201010,120
WATT,20104010,120
WWD,20106020,120
ZBRA,45203010,120
CASY,30101030,121
CBRL,25301040,121
CORE,25501010,121
DNKN,25301040,121
FRED,25503020,121
IMKTA,30101030,121
JMBA,25301040,121
KR,30101030,121
MDLZ,30202030,121
MIK,25504040,121
ROST,25504010,121
SBUX,25301040,121
SFS,30101030,121
TA,25504050,121
TGT,25503020,121
TIF,25504040,121
TWMC,25504040,121
VLGEA,30101030,121
WMK,30101030,121
ACAD,35201010,122
ADMA,35201010,122
ADMS,35201010,122
AKBA,35201010,122
ALXN,35201010,122
ANTH,35201010,122
APRI,35202010,122
ARDM,35202010,122
AVEO,35201010,122
BMRN,35201010,122
CAPN,35101010,122
CAPR,35201010,122
CBAY,35202010,122
CEMP,35202010,122
CFRX,35201010,122
