symbol,gics8,hier.text_008
SPEX,20202020,0
SPG,60101070,0
SPH,55102010,6
SPHS,35201010,7
SPKE,55101010,6
SPLK,45103010,1
SPLP,40201030,6
SPLS,25504040,6
SPN,10101020,4
SPNC,35101020,5
SPOK,50102010,1
SPP,10102020,2
SPPI,35201010,7
SPR,20101010,6
SPRT,45101010,1
SPSC,45101010,5
SPTN,30101020,3
SPWH,25504040,3
SPWR,45301020,6
SQBG,25203010,7
SRC,60101010,5
SRCE,40101015,1
SRCL,20201050,4
SRDX,35101010,2
SRE,55103010,2
SREV,45102010,5
SRI,25101010,2
SRLP,10102040,3
SRNE,35201010,7
SRPT,35201010,0
SRT,45102020,4
SSB,40101015,4
SSBI,40101015,4
SSD,20102010,3
SSFN,40101015,0
SSH,35101010,3
SSI,25504010,0
SSNC,45103010,5
SSNI,45103010,5
SSP,25401020,2
SSTK,45101010,1
SSY,35102020,6
SSYS,45202030,1
STAA,35101020,7
STAG,60101020,0
STAR,60101010,2
STAY,25301020,0
STBA,40101015,4
STBZ,40101015,1
STC,40301040,4
STDY,35202010,0
STFC,40301040,6
STI,40101015,5
STKS,25301040,6
STL,40101015,1
STLD,15104050,2
STLY,25201020,7
STMP,45101010,1
STON,25302020,4
STOR,60101010,0
STRA,25302010,1
STRL,20103010,0
STRM,35103010,5
STRP,50101010,2
STRS,60102030,6
STRT,25101010,3
STS,20106010,3
STT,40203010,1
STWD,40204010,2
STZ,30201020,2
SUI,60101060,2
SUM,15102010,0
SUMR,25202010,3
SUN,10102040,6
SUNS,40203010,4
SUP,25101010,7
SUPN,35202010,7
SVBI,40102010,1
SVT,20104010,6
SVU,30101030,2
SVVC,40203010,1
SWFT,20304020,6
SWK,20106020,6
SWKS,45301020,3
SWM,15105020,3
SWN,10102020,0
SWX,55102010,0
SXC,15104050,2
SXCP,15104050,0
SXE,10102040,1
SXI,20106020,6
SXT,15101050,3
SYBT,40101015,4
SYF,40202010,3
SYK,35101010,3
SYKE,45102020,4
SYMC,45103020,6
SYMX,10101020,2
SYN,35201010,0
SYNA,45301020,3
SYNC,45101010,1
SYNL,15104050,2
SYNT,45102020,4
SYPR,25101010,4
SYX,45203030,3
SYY,30101020,3
T,50101020,4
TA,25504050,1
TACO,25301040,0
TACT,45202030,1
TAHO,15104030,0
TAP,30201010,2
TAST,25301040,0
TAT,10102020,0
TAX,25302020,1
TAYD,20106020,7
TBBK,40101015,1
TBI,20202010,5
TBK,40101015,4
TBNK,40102010,1
TCAP,40203010,0
TCBI,40101015,1
TCBK,40101015,1
TCCO,45201020,1
TCI,60102020,0
TCO,60101070,0
TCON,35201010,0
TCP,10102040,0
TCPC,40203010,0
TCRD,40203010,1
TCS,25504040,1
TDC,45102010,4
TDG,20101010,2
TDS,50102010,4
TDW,10101020,6
TDY,20101010,2
TEAR,35101020,0
TECD,45203030,1
TECH,35203010,2
TEGP,10102040,6
TEN,25101010,3
TENX,35201010,7
TEP,10102040,2
TER,45301010,2
TERP,55105020,0
TESO,10101020,4
TESS,45201020,1
TEX,20106010,6
TFSL,40102010,1
TFX,35101010,3
TG,15101010,2
TGC,10102020,0
TGEN,20102010,3
TGI,20101010,6
TGT,25503020,7
TGTX,35201010,0
THC,35102020,1
THFF,40101015,1
THG,40301040,6
THLD,35201010,0
THO,25102010,2
THR,20104010,3
THRM,25101010,6
THS,30202030,3
THST,30201020,0
TICC,40203010,1
TIF,25504040,2
TIK,20101010,2
TILE,20201060,3
TIME,25401040,0
TIS,30301010,3
TISI,20201050,4
TITN,20107010,4
TIVO,45103020,6
TJX,25504010,2
TKR,20106020,6
TLF,25504010,2
TLLP,10102040,2
TLP,10102040,3
TLYS,25504010,7
TMHC,25201030,4
TMK,40301020,3
TMO,35203010,6
TMP,40101015,4
TMST,15104050,6
TMUS,50102010,1
TNAV,45103010,4
TNC,20106020,7
TNDM,35101010,5
TNET,20202010,1
TNH,15101030,7
TNXP,35201010,7
TOL,25201030,2
TOWN,40101015,4
TOWR,25101010,0
TPC,20103010,4
TPH,25201030,4
TPL,40201030,2
TPVG,40203010,1
TPX,25201020,3
TR,30202030,3
TRC,60102010,6
TRCB,40101015,1
TRCH,10102020,0
TRCO,25401020,2
TREC,15101010,6
TREE,40102010,1
TREX,20102010,3
TRGP,10102040,6
TRIP,25502020,2
TRK,25301030,0
TRMB,45203020,6
TRMK,40101015,4
TRMR,45101010,0
TRN,20106010,6
TRNO,60101020,0
TRNS,20107010,4
TROV,35201010,0
TROW,40203010,1
TROX,15101010,2
TRR,20201050,5
TRS,20106020,2
TRST,40102010,4
TRT,45301010,6
TRUE,45101010,0
TRUP,40301020,2
TRV,40301040,6
TRVN,35201010,0
TRXC,35101010,0
TSBK,40102010,1
TSC,40101015,4
TSCO,25504040,3
TSE,15101010,2
TSLA,25102010,3
TSLX,40203010,0
TSN,30202030,3
TSO,10102030,2
TSQ,25401020,6
TSRO,35201010,7
TSS,45102020,4
TST,40203040,6
TTC,20106015,3
TTEC,45102020,4
TTEK,20201050,5
TTGT,45101010,1
TTI,10101020,4
TTMI,45203020,1
TTOO,35201010,0
TTPH,35202010,0
TTS,25504030,0
TTWO,45103030,3
TUES,25503020,0
TUP,25201050,3
TWI,20106015,3
TWIN,20106010,5
TWMC,25504040,3
TWO,40204010,0
TWOU,45101010,1
TWTR,45101010,1
TWX,25401030,6
TXMD,35202010,3
TXN,45301020,3
TXRH,25301040,0
TXT,20101010,6
TYL,45103010,4
TYPE,45103010,1
TZOO,45101010,2
UAL,20302010,2
UAMY,15104020,7
UAN,15101030,7
UBA,60101070,0
UBCP,40101015,0
UBFO,40101015,1
UBNK,40102010,1
UBNT,45201020,5
UBSH,40101015,1
UBSI,40101015,4
UCBI,40101015,4
UCFC,40102010,1
UCP,25201030,0
UCTT,45301010,3
UDR,60101060,2
UE,60101070,6
UEC,10102050,0
UEIC,25201010,1
UFCS,40301040,3
UFI,25203030,2
UFPI,20102010,3
UFPT,15103020,7
UG,30302010,3
UGI,55102010,6
UHAL,20304020,6
UHS,35102020,4
UHT,60101050,0
UIHC,40301040,1
UIS,45102010,4
ULBI,20104010,3
ULTA,25504040,3
ULTI,45103010,5
UMBF,40101015,4
UMH,60101060,0
UMPQ,40101015,6
UNAM,40301040,0
UNB,40101015,1
UNF,20201070,6
UNFI,30101020,3
UNH,35102030,4
UNM,40301020,3
UNP,20304010,3
UNT,10101010,2
UNTY,40101015,0
UNXL,45203020,0
UPL,10102020,7
UPLD,45103010,5
UPS,20301010,4
UQM,25101010,7
URBN,25504010,2
URG,10102050,0
URI,20107010,6
URRE,10102050,0
USAC,10101020,1
USAK,20304020,6
USAP,15104050,3
USAT,45202030,4
USB,40101010,1
USCR,15102010,3
USDP,10102040,4
USEG,10102020,0
USG,20102010,3
USLM,15102010,2
USM,50102010,1
USNA,30302010,3
USPH,35102020,0
UTEK,45301010,7
UTHR,35201010,7
UTI,25302010,1
UTL,55103010,0
UTMD,35101020,3
UTX,20101010,6
UUU,45203010,7
UVE,40301040,0
UVSP,40101015,4
UVV,30203010,6
UWN,25301010,2
V,45102020,1
VAC,25301020,3
VAL,15101050,3
VALU,40203040,1
VAR,35101010,6
VBTX,40101015,1
VC,25101010,2
VCEL,35201010,7
VCRA,35103010,0
VCYT,35201010,7
VDSI,45103020,5
VEC,20101010,5
VECO,45301010,7
VEEV,35103010,5
VFC,25203010,3
VG,50101010,4
VGR,30203010,2
VGZ,15104030,0
VHC,45103010,4
VHI,15101050,6
VIAB,25401030,2
VICL,35201010,7
VICR,20104010,3
VII,45203010,5
VIRC,20201060,3
VIRT,40203020,1
VISI,20202010,4
VIVO,35101020,2
VKTX,35201010,0
VLGEA,30101030,0
VLO,10102030,2
VLP,10102040,3
VLY,40101015,4
VMC,15102010,2
VMI,20103010,6
VMW,45103020,1
VNCE,25203010,3
VNDA,35201010,3
VNO,60101040,2
VNOM,10102020,0
VNTV,45102020,4
VOC,10102020,0
VOXX,25101010,2
VOYA,40201020,6
VPG,45203010,2
VRA,25203010,3
VRML,35101010,1
VRNS,45103020,1
VRNT,45103010,4
VRSK,20202020,4
VRSN,45101010,4
VRTU,45102010,4
VRTV,20107010,6
VRTX,35201010,0
VSAR,35201010,0
VSAT,45201020,4
VSEC,20201070,4
VSH,45203015,6
VSI,25504040,3
VSLR,55105020,0
VSR,20201050,4
VSTM,35201010,0
VSTO,25202010,3
VTL,35201010,0
VTNR,10102030,1
VTR,60101050,2
VUZI,25201010,3
VVC,55103010,4
VVI,20201070,4
VVUS,35202010,0
VWR,35203010,1
VZ,50101020,4
W,25502020,0
WAB,20106010,6
WABC,40101015,0
WAC,40102010,6
WAFD,40102010,1
WAGE,20202010,1
WAIR,20101010,5
WAL,40101015,6
WASH,40101015,4
WAT,35203010,1
WATT,20104010,0
WBA,30101010,6
WBMD,45101010,4
WBS,40101015,4
WCC,20107010,1
WCG,35102030,6
WD,40102010,3
WDAY,45103010,5
WDC,45202030,3
WDFC,30301010,3
WDR,40203010,1
WEC,55103010,2
WEN,25301040,0
WERN,20304020,6
WES,10102040,0
WEX,45102020,6
WEYS,25501010,2
WFBI,40101015,1
WFC,40101010,4
WFM,30101030,0
WG,10101020,4
WGL,55102010,6
WGO,25102010,3
WGP,10102040,0
WHF,40203010,0
WHG,40203010,4
WHLR,60101070,0
WHR,25201040,3
WIFI,50102010,1
WIN,50101020,4
WINA,25504040,2
WIRE,20104010,3
WK,45103010,5
WLB,10102050,2
WLDN,20202020,4
WLFC,20107010,2
WLH,25201030,2
WLK,15101010,3
WLKP,15101010,0
WLL,10102020,0
WM,20201050,4
WMAR,25504040,3
WMB,10102040,4
WMC,40204010,0
WMK,30101030,3
WMLP,10102050,0
WMS,20102010,3
WMT,30101040,6
WNC,20106010,3
WNR,10102030,2
WNRL,10102040,0
WOOF,35102020,4
WOR,15104050,2
WPC,60101010,6
WPCS,45102010,4
WPG,60101070,1
WPT,10102040,3
WPX,10102020,0
WPZ,10102040,6
WR,55101010,0
WRB,40301040,6
WRE,60101010,2
WRI,60101070,0
WRLD,40202010,1
WSBC,40101015,4
WSBF,40102010,6
WSCI,20106020,0
WSFS,40102010,5
WSM,25504060,3
WSO,20107010,3
WSR,60101070,0
WST,35101020,6
WSTC,20201060,4
WSTG,45203030,6
WSTL,45201020,6
WTBA,40101015,1
WTFC,40101015,4
WTI,10102020,0
WTR,55104010,1
WTS,20106020,3
WTT,45203010,3
WTW,25302020,5
WU,45102020,6
WVVI,30201020,2
WWD,20106020,6
WWE,25401030,3
WWW,25203020,2
WY,60101080,3
WYN,25301020,6
WYNN,25301010,2
WYY,45102010,5
X,15104050,3
XBIT,35201010,0
XCO,10102020,0
XCRA,45301010,6
XEC,10102020,0
XEL,55101010,2
XENT,35202010,0
XGTI,45201020,2
XHR,60101030,0
XLNX,45301020,1
XLRN,35201010,0
XNCR,35201010,0
XOM,10102010,3
XOMA,35201010,7
XON,35201010,7
XONE,20106020,1
XOXO,45101010,0
XPL,15104040,0
XPLR,45202030,3
XPO,20301010,4
XRAY,35101020,3
XRM,20106020,6
XRX,45202030,6
XXII,30203010,7
XYL,20106020,6
Y,40301050,6
YHOO,45101010,1
YORW,55104010,0
YRCW,20304020,4
YUM,25301040,0
YUMA,10102020,0
YUME,45101010,1
Z,45101010,0
ZAGG,25201010,3
ZAIS,40203010,0
ZAYO,50101010,6
ZBRA,45203010,1
ZEN,45103010,3
ZEUS,15104050,3
ZFGN,35201010,0
ZGNX,35202010,7
ZION,40101015,4
ZIOP,35201010,0
ZIXI,45103010,1
ZN,10102020,0
ZNGA,45103030,4
ZOES,25301040,0
ZTS,35202010,1
ZUMZ,25504010,0
AFAM,35102015,4
AGTC,35201010,7
ATU,20106020,2
BDE,25202010,3
DORM,25101010,3
FRSH,25301040,2
GHC,25302010,6
HRTX,35201010,7
IMDZ,35201010,0
INFU,35102015,1
KWR,15101050,1
LIVE,25201020,6
MPO,10102020,0
ONVO,35201010,0
OZM,40203010,5
PTEN,10101010,6
XBKS,40101015,6
NYLD,55105010,0
VBIV,35201010,7
