symbol,gics8,hier.text_011
HCKT,45102010,7
HCLP,10101020,4
HCN,60101050,1
HCOM,50101020,7
HCP,60101050,1
HCSG,20201070,4
HD,25504030,1
HDNG,20106020,4
HDP,45101010,7
HDS,20107010,4
HDSN,20201050,4
HE,55101010,4
HEAR,25201010,4
HEB,35201010,9
HEES,20107010,4
HEI,20101010,4
HELE,25201040,1
HEP,10102040,0
HES,10102020,0
HF,60102040,2
HFBC,40102010,3
HFC,10102030,0
HFWA,40101015,3
HGT,10102020,0
HHC,60102030,2
HHS,25401010,7
HI,20106020,4
HIBB,25504040,1
HIFR,60101080,2
HIFS,40102010,3
HIG,40301030,5
HII,20101010,4
HIIQ,40301010,1
HIL,20202020,4
HIVE,45201020,7
HIW,60101040,2
HL,15104045,4
HLIT,45201020,1
HLS,35102020,1
HLT,25301020,2
HLTH,35102015,1
HLX,10101020,4
HMHC,25302010,1
HMN,40301030,5
HMNF,40102010,3
HMNY,45102010,7
HMSY,35103010,1
HMTV,25401020,1
HNH,15104050,4
HNI,20201060,1
HNNA,40203010,6
HNRG,10102050,1
HOFT,25201020,1
HOG,25102020,1
HOLX,35101010,1
HOMB,40101015,3
HON,20105010,4
HOS,10101020,4
HOV,25201030,1
HP,10101010,4
HPP,60101040,2
HPQ,45202030,4
HPT,60101030,2
HQY,35102030,1
HR,60101050,2
HRB,25302020,1
HRC,35101010,1
HRG,30301010,1
HRL,30202030,1
HRS,45201020,7
HRTG,40301040,5
HRZN,40203010,8
HSC,20106020,4
HSGX,35201010,1
HSIC,35102010,1
HSII,20202010,7
HSKA,35202010,1
HSNI,25502020,1
HSON,20202010,7
HST,60101030,2
HSTM,35103010,1
HSY,30202030,1
HT,60101030,2
HTA,60101050,2
HTBI,40101015,3
HTBK,40101015,3
HTBX,35201010,9
HTGC,40203010,8
HTGM,35103010,1
HTH,40101015,3
HTLD,20304020,4
HTLF,40101015,3
HTM,55105020,4
HTZ,20304020,4
HUBG,20301010,4
HUBS,45103010,1
HUM,35102030,1
HUN,15101020,1
HURC,20106020,4
HURN,20202020,7
HUSA,10102020,0
HVT,25504060,1
HWCC,20107010,4
HWKN,15101010,1
HXL,20101010,1
HYH,35101020,9
HZO,25504040,1
IART,35101010,1
IBCP,40101015,3
IBIO,35201010,9
IBKC,40101015,5
IBKR,40203020,6
IBM,45102010,7
IBOC,40101015,3
IBP,25201030,1
IBTX,40101015,3
ICAD,35103010,1
ICBK,40101015,3
ICCC,35201010,1
ICD,10101010,4
ICE,40203040,6
ICFI,20202020,7
ICON,25203010,1
ICPT,35201010,9
ICUI,35101020,1
IDA,55101010,4
IDCC,45201020,4
IDN,45203010,7
IDRA,35201010,9
IDSA,20201050,4
IDSY,45203010,4
IDT,50101020,1
IDTI,45301020,4
IDXX,35101010,1
IEC,45203020,4
IEP,20105010,2
IESC,20103010,4
IEX,20106020,4
IFF,15101050,1
IFMI,40203030,6
IFON,45201020,4
IGC,35202010,9
IHC,40301020,5
III,45102020,7
IIIN,20102010,1
IIN,45203015,4
IIVI,45203015,4
ILMN,35203010,1
IMGN,35201010,9
IMH,40102010,10
IMI,45301020,1
IMKTA,30101030,1
IMMR,45202030,4
IMMU,35201010,9
IMMY,35202010,9
IMNP,35201010,9
IMPV,45103020,7
IMUC,35201010,9
INAP,45101010,7
INBK,40101015,3
INCR,35203010,1
INCY,35201010,9
INDB,40101015,3
INFI,35201010,9
INFN,45201020,7
INGN,35101010,4
INGR,30202010,1
INN,60101030,2
INO,35201010,9
INOD,45102020,1
INOV,35103010,7
INSM,35201010,9
INSY,35201010,9
INT,10102030,4
INTC,45301020,4
INTL,40203020,6
INTT,45301010,4
INTU,45103010,7
INTX,20201070,7
INUV,45101010,1
INVE,45203010,7
INVT,45201020,1
INWK,20201010,7
IO,10101020,4
IOSP,15101050,1
IP,15103020,1
IPAR,30302010,1
IPAS,45101010,4
IPCC,40301040,5
IPDN,45101010,7
IPG,25401010,7
IPGP,45203020,4
IPHI,45301020,4
IPHS,15101050,1
IPI,15101030,1
IPWR,20104010,4
IRBT,25201040,1
IRDM,50101010,7
IRET,60101010,2
IRIX,35101010,4
IRM,60101080,7
IRMD,35101010,1
IRT,60101060,2
IRWD,35201010,9
ISBC,40101015,3
ISCA,25301030,1
ISDR,45101010,7
ISIG,25401010,1
ISNS,45203010,7
ISR,35201010,9
ISRG,35101010,1
ISSC,20101010,4
ISTR,40101015,3
IT,45102010,7
ITCI,35202010,9
ITEK,35201010,9
ITG,40203020,6
ITI,45203010,7
ITRI,45203010,4
ITT,20106020,4
ITW,20106020,4
IVAC,45202030,4
IVC,35101010,1
IVR,40204010,10
IVZ,40203010,6
IXYS,45301020,4
JACK,25301040,1
JAGX,35202010,1
JAKK,25202010,1
JASN,20106020,4
JBHT,20304020,4
JBL,45203020,4
JBLU,20302010,1
JBSS,30202030,1
JBT,20106020,4
JCAP,60101080,2
JCOM,45101010,7
JCP,25503010,1
JCS,45201020,7
JEC,20103010,4
JIVE,45103010,1
JJSF,30202030,1
JKHY,45102020,7
JLL,60102040,2
JMBA,25301040,1
JMP,40203030,6
JNJ,35202010,1
JNP,35202010,9
JNPR,45201020,7
JNS,40203010,6
JOB,20202010,7
JOE,60102010,2
JONE,10102020,0
JOUT,25202010,1
JPM,40101010,3
JTPY,45102020,7
JUNO,35201010,9
JVA,30202030,1
JWN,25503010,1
JYNT,35102020,1
K,30202030,1
KAI,20106020,1
KALU,15104010,4
KAMN,20107010,4
KAR,20201070,4
KATE,25203010,1
KBAL,20201060,1
KBAL,20201060,1
KBH,25201030,1
KBR,20103010,4
KCAP,40203010,8
KCG,40203020,6
KE,45203020,4
KELYA,20202010,7
KEM,45203020,4
KEQU,35101010,1
KERX,35201010,9
KEX,20303010,4
KEY,40101015,3
KEYS,45203010,4
KEYW,20101010,7
KFRC,20202010,7
KFY,20202010,7
KIM,60101070,2
KIN,35201010,9
KINS,40301040,5
KIRK,25504060,1
KITE,35201010,9
KLAC,45301010,4
KLXI,20101010,4
KMB,30301010,1
KMG,15101050,1
KMI,10102040,0
KMPH,35202010,9
KMPR,40301030,5
KMT,20106020,4
KMX,25504050,4
KN,45203015,4
KND,35102020,1
KNL,20201060,1
KNX,20304020,4
KO,30201030,1
KONA,25301040,1
KOOL,35101010,9
KOP,15101010,1
KOPN,45301020,4
KOSS,25201010,4
KPTI,35201010,9
KR,30101030,1
KRA,15101050,1
KRC,60101040,2
KRG,60101070,2
KRNY,40102010,3
KRO,15101010,4
KS,15105020,1
KSS,25503010,1
KSU,20304010,4
KTCC,45203020,4
KTOS,20101010,7
KTWO,35101010,1
KVHI,45201020,4
L,40301030,5
LABL,20201010,4
LAD,25504050,4
LADR,40204010,10
LAKE,25203010,4
LAMR,60101080,1
LANC,30202030,1
LAND,60101080,1
LARK,40101015,3
LAWS,20107010,4
LAYN,20103010,4
LB,25504010,1
LBAI,40101015,3
LBIO,35201010,9
LBRDK,25401025,7
LBY,25201050,1
LC,40202010,1
LCI,35202010,1
LCNB,40101015,3
LCUT,25201050,1
LDL,20106020,4
LDOS,45102010,7
LDR,35102015,1
LE,25502020,1
LEA,25101010,4
LECO,20106020,4
LEE,25401040,1
LEG,25201020,1
LEN,25201030,1
LEU,10102050,4
LFUS,45203015,4
LFVN,30302010,1
LGCY,10102020,0
LGIH,25201030,1
LGL,45203015,4
LGND,35201010,9
LH,35102015,1
LHCG,35102015,1
LHO,60101030,2
LIFE,35201010,9
LII,20102010,4
LINC,25302010,1
LION,40101015,3
LJPC,35201010,9
LKFN,40101015,3
LKQ,25501010,4
LL,25504030,1
LLL,20101010,7
LLNW,45101010,1
LLY,35202010,1
LM,40203010,6
LMAT,35101010,1
LMIA,20101010,4
LMNR,30202010,2
LMNX,35203010,1
LMOS,50101010,7
LMRK,60102020,2
LMT,20101010,7
LNC,40301020,5
LNCE,30202030,1
LNDC,30202030,1
LNG,10102040,4
LNN,20106015,4
LNT,55101010,0
LOAN,40204010,10
LOCO,25301040,1
LODE,15104030,4
LOGM,45101010,1
LOPE,25302010,1
LORL,25401025,7
LOV,45101010,1
LOW,25504030,1
LOXO,35201010,9
LPCN,35202010,9
LPG,10102040,1
LPI,10102020,0
LPLA,40203020,6
LPNT,35102020,1
LPSN,45101010,1
LPT,60101010,2
LPTH,45203010,4
LPX,15105010,1
LQ,25301020,2
LQDT,45101010,1
LRAD,45203010,1
LRCX,45301010,4
LRN,25302010,1
LSCC,45301020,4
LSTR,20304020,4
LTBR,20202020,4
LTC,60101050,1
LTRPA,25502020,1
LTRX,45201020,4
LTS,40203020,6
LTXB,40101015,3
LUB,25301040,1
LUK,40201030,1
LUNA,45203010,4
LUV,20302010,1
LVLT,50101010,7
LVNTA,25502020,1
LVS,25301010,1
LWAY,30202030,1
LXP,60101010,2
LXRX,35201010,9
LXU,15101020,1
LYTS,20104010,4
LYV,25401030,1
LZB,25201020,1
M,25503010,1
MA,45102020,7
MAA,60101060,2
MAC,60101070,1
MAIN,40203010,8
MAN,20202010,7
MANH,45103010,7
MANT,45102010,7
MAR,25301020,2
MARA,20202020,1
MARK,45101010,1
MARPS,10102020,0
MAS,20102010,7
MASI,35101010,1
MAT,25202010,1
MATR,45102010,7
MATW,20201070,4
MATX,20303010,4
MBFI,40101015,3
MBI,40301040,5
MBII,15101030,1
MBTF,40101015,3
MBUU,25202010,1
MBWM,40101015,3
MC,40203020,1
MCBC,40101015,3
MCC,40203010,8
MCD,25301040,1
MCEP,10102020,0
MCF,10102020,0
MCHP,45301020,4
MCHX,45101010,1
MCK,35102010,1
MCO,40203040,7
MCRI,25301010,1
MCS,25301020,2
MCY,40301040,5
MD,35102015,1
MDC,25201030,1
MDCA,25401010,7
MDCO,35202010,9
MDLY,40203010,6
MDLZ,30202030,1
MDP,25401040,1
MDR,10101020,4
MDRX,35103010,1
MDSO,35103010,7
MDU,55103010,0
MDVX,35101010,9
MDXG,35201010,1
MED,30302010,1
MEET,45101010,1
MEI,45203020,4
MEIP,35201010,9
MET,40301020,5
MFA,40204010,10
MFNC,40101015,3
MFSF,40101015,3
MG,20202020,4
MGCD,35101010,1
MGEE,55101010,0
MGI,45102020,1
MGLN,35102030,1
MGM,25301010,1
MGNX,35201010,9
MGPI,30201020,1
MGRC,20201070,2
MHH,20202010,1
MHK,25201020,1
MHO,25201030,1
MIC,20305010,0
MICT,20101010,4
MIDD,20106020,4
MIK,25504040,1
MIND,10101020,4
MINI,20201070,2
MITK,45103010,4
MITT,40204010,10
MJN,30202030,1
MKC,30202030,1
MKL,40301040,5
MKSI,45301010,4
MKTX,40203040,6
MLAB,45203010,4
MLHR,20201060,1
MLI,20106020,4
MLM,15102010,1
MLNK,45102020,7
MLP,60102030,2
MLR,20106010,4
MLVF,40102010,3
MMC,40301010,7
MMI,60102040,2
MMLP,10102040,0
MMM,20105010,1
MMP,10102040,0
MMS,45102020,1
MMSI,35101020,1
MN,40203010,6
MNGA,20201050,1
MNI,25401040,1
MNKD,35201010,9
MNOV,35201010,9
MNR,60101020,2
MNRO,25504050,4
MNST,30201030,1
MNTA,35201010,9
MNTX,20106010,4
MO,30203010,1
MOBL,45103010,7
MOC,20201080,7
MOCO,45203010,4
MOD,25101010,4
MODN,45103010,7
MOFG,40101015,3
MOH,35102030,1
MON,15101030,1
MORE,60101060,2
MORN,40203040,6
MOS,15101030,1
MOSY,45301020,4
MOV,25203010,1
MPAA,25101010,4
MPC,10102030,0
MPLX,10102040,0
MPW,60101050,2
MPWR,45301020,4
MPX,25202010,1
MRCC,40203010,8
MRCY,20101010,4
MRIN,45101010,1
MRK,35202010,1
MRLN,40201040,3
MRNS,35202010,9
MRO,10102020,0
MRTN,20304020,4
MRTX,35201010,9
MRVC,45201020,7
MS,40203020,6
MSA,20201060,4
MSB,15104050,1
MSBF,40102010,3
MSCC,45301020,4
MSCI,40203040,7
MSEX,55104010,4
MSFG,40101015,3
MSFT,45103020,4
MSG,25401030,1
MSI,45201020,7
MSL,40101015,3
MSM,20107010,4
MSN,25201010,4
MSON,35101010,1
MSTR,45103010,7
MTB,40101015,3
MTBC,35103010,1
MTD,35203010,4
MTDR,10102020,0
MTEX,30302010,1
MTG,40102010,10
MTGE,40204010,10
MTH,25201030,1
MTN,25301030,2
MTOR,20106010,4
MTR,10102020,0
MTRN,15104020,4
MTRX,10101020,4
MTSC,45203010,4
MTSI,45301020,4
MTW,20106010,4
MTX,15101050,1
MTZ,20103010,4
MU,45301020,4
MUR,10102020,1
MUSA,25504050,1
MVC,40203010,8
MVIS,45203010,4
MVO,10102020,0
MWA,20106020,4
MXC,10102020,0
MXIM,45301020,4
MXL,45301020,4
MXPT,45101010,1
MXWL,45203020,4
MYCC,25301030,1
MYE,15103010,4
MYGN,35201010,1
MYOS,30302010,9
MYRG,20103010,4
NAII,30302010,1
NAME,45101010,1
NANO,45301010,4
NATH,25301040,1
NATI,45203010,7
NAUH,25302010,1
NAV,20106010,4
NAVB,35201010,1
NAVG,40301040,5
NAVI,40202010,1
NBHC,40101015,3
NBIX,35201010,9
NBL,10102020,0
NBN,40101015,3
NBTB,40101015,3
NBY,35202010,1
NC,25201040,1
NCI,20202020,7
NCIT,45102010,7
NCLH,25301020,1
NCMI,25401010,1
NCOM,40101015,3
NCR,45202030,7
NCS,20102010,4
NDAQ,40203040,6
NDLS,25301040,1
NDRO,10102020,0
NDSN,20106020,4
NEE,55101010,4
NEM,15104030,4
NEO,35203010,1
NEOG,35101020,1
NEOT,35201010,9
NEP,55105020,4
NETE,45101010,7
NEU,15101050,1
NEWM,25401040,1
NEWR,45101010,7
NEWS,40201040,8
NEWT,40203010,1
NFBK,40102010,3
NFG,55102010,0
NFLX,25502020,1
NFX,10102020,0
NGHC,40301030,5
NGL,10102040,0
NGS,10101020,0
NGVC,30101030,1
NHC,35102020,1
NHI,60101050,1
NHLD,40203020,6
NHTC,30302010,1
NI,55103010,0
NICK,40202010,1
NJR,55102010,0
NKE,25203020,1
NKSH,40101015,3
NKTR,35202010,9
NL,20201060,4
NLNK,35201010,9
NLS,25202010,1
NLST,45203020,4
NLY,40204010,10
NMFC,40203010,8
NMIH,40102010,10
NMRX,45101010,4
NNBR,20106020,4
NNI,40202010,1
NNN,60101070,2
NNVC,35201010,9
NOC,20101010,7
NOG,10102020,0
NOV,10101020,4
NOW,45103020,7
NP,15105020,1
NPK,20101010,1
NPO,20106020,4
NPTN,45301020,4
NR,10101020,4
NRCIA,35102015,1
NRG,55105010,4
NRIM,40101015,3
NRP,10102050,4
NRT,10102020,0
NRZ,40204010,10
NS,10102030,0
NSA,60101080,2
NSC,20304010,4
NSH,10102040,0
NSIT,45203030,7
NSM,40102010,10
NSP,20202010,7
NSR,45102020,7
NSSC,45203010,7
NSTG,35203010,1
NTAP,45202030,7
NTCT,45201020,7
NTGR,45201020,7
NTIC,15101050,1
NTIP,45201020,1
NTN,25401030,1
NTRI,25502020,1
NTRS,40203010,6
NTWK,45103010,1
NUAN,45103010,4
NUE,15104050,4
NURO,35101010,9
NUS,30302010,1
NUTR,30302010,1
NUVA,35101010,1
NVAX,35201010,9
NVDA,45301020,4
NVEC,45301020,4
NVFY,25201020,1
NVIV,35101010,9
NVR,25201030,1
NVRO,35101010,9
NVTA,35201010,1
NWBI,40102010,3
NWE,55103010,0
NWFL,40101015,3
NWHM,25201030,1
NWL,25201050,1
NWLI,40301020,5
NWN,55102010,0
NWPX,20103010,4
NWSA,25401040,1
NWY,25504010,1
NX,20102010,4
NXRT,60101060,2
NXST,25401020,1
NXTD,45103020,7
NXTM,35101010,1
NYCB,40102010,3
NYMT,40204010,10
NYNY,25301010,1
NYRT,60101040,2
NYT,25401040,1
O,60101070,2
OA,20101010,7
OAK,40203010,6
OAKS,40204010,10
OAS,10102020,0
OBCI,30301010,1
OC,20102010,1
OCC,45201020,4
OCFC,40102010,3
OCIP,15101010,4
OCLR,45201020,4
OCN,40102010,10
OCRX,35202010,9
OCUL,35202010,9
ODC,30301010,1
ODFL,20304020,4
ODP,25504040,1
OESX,20104010,4
OFC,60101040,2
OFG,40101015,3
OFLX,20106020,4
OFS,40203010,8
OGE,55101010,0
OGEN,35201010,9
OGS,55102010,0
OGXI,35201010,9
OHAI,40203010,8
OHI,60101050,1
OHRP,35201010,9
OI,15103010,1
OII,10101020,4
OIS,10101020,4
OKE,10102040,0
OKS,10102040,0
OKSB,40101015,3
OLBK,40101015,3
OLED,45203015,4
OLN,15101010,1
OLP,60101010,2
OMC,25401010,7
OMCL,35103010,7
OME,30202030,1
OMED,35201010,9
OMER,35202010,9
OMEX,20201070,1
OMI,35102010,1
OMN,15101050,1
ON,45301020,4
ONB,40101015,3
ONCE,35201010,9
ONDK,40201040,1
ONTX,35201010,9
ONVI,45101010,7
OPB,40101015,3
OPGN,35201010,1
OPHT,35201010,4
OPK,35201010,9
OPOF,40101015,3
OPTT,20104020,1
OPXA,35201010,9
OPY,40203020,6
ORA,55105020,4
ORBC,50101010,4
ORCL,45103020,7
OREX,35202010,9
ORI,40301040,5
ORIT,40102010,3
ORLY,25504050,4
ORM,40204010,10
ORN,20103010,4
ORRF,40101015,3
OSBC,40101015,3
OSIS,45203010,7
OSK,20106010,4
OSTK,25502020,1
OSUR,35101020,1
OTEL,50101020,7
OTIC,35201010,9
OTTR,55101010,4
OUT,60101080,1
OVAS,35201010,1
OVLY,40101015,3
OXM,25203010,1
OXY,10102010,0
OZRK,40101015,3
P,45101010,1
PAA,10102040,0
PACB,35203010,1
PACW,40101015,3
PAG,25504050,4
PAGP,10102040,0
PAH,15101050,1
PAHC,35202010,1
PANL,20303010,1
PANW,45201020,7
PAR,45203010,7
PARR,10102030,0
PATK,20102010,1
PAY,45203010,7
PAYC,45103010,7
PAYX,45102020,7
PB,40101015,3
PBCT,40101015,3
PBF,10102030,0
PBFX,10102040,0
PBH,35202010,1
PBHC,40102010,3
PBI,20201060,7
PBIP,40102010,3
PBPB,25301040,1
PBT,10102020,0
PBYI,35201010,9
PCAR,20106010,4
PCBK,40101015,3
PCG,55101010,0
PCH,60101080,2
PCLN,25502020,1
PCMI,45203030,7
PCO,20202020,1
PCRX,35202010,9
PCTI,45201020,4
PCTY,45103010,7
PCYG,45103010,7
PCYO,55104010,4
PDCE,10102020,0
PDCO,35102010,1
PDEX,35101010,4
PDFS,45301010,4
PDLI,35201010,1
PDM,60101040,2
PDVW,50101010,4
PE,10102020,0
PEB,60101030,2
PEBK,40101015,3
PEBO,40101015,3
PED,10102020,0
PEG,55103010,0
PEGA,45103010,7
PEGI,55105020,4
PEI,60101070,2
PEIX,10102030,1
PENN,25301010,1
PEP,30201030,1
PER,10102020,0
PERF,25504040,1
PERY,25203010,1
PES,10101010,4
PESI,20201050,4
PETS,25502020,1
PETX,35202010,1
PF,30202030,1
PFBC,40101015,3
PFBI,40101015,3
PFBX,40101015,3
PFE,35202010,9
PFG,40301020,5
PFIE,10101020,4
PFIN,25201040,4
PFIS,40101015,3
PFLT,40203010,8
PFMT,20201070,1
PFNX,35201010,9
PFPT,45103020,7
PFS,40102010,3
PFSI,40102010,10
PFSW,45102010,7
PG,30301010,1
PGC,40101015,3
PGEM,20102010,1
PGNX,35201010,9
PGR,40301040,5
PGRE,60101040,2
PGTI,20102010,1
PH,20106020,4
PHH,40102010,10
PHIIK,10101020,4
PHM,25201030,1
PHMD,35101010,9
PHX,10102020,0
PICO,40201030,4
PIH,40301040,5
PII,25202010,4
PINC,35102015,7
PIR,25504060,1
PJC,40203020,6
PKBK,40101015,3
PKD,10101010,4
PKE,45203020,1
PKG,15103020,1
PKI,35203010,1
PKOH,20301010,4
PKY,60101040,2
PLAB,45301010,4
PLBC,40101015,3
PLCE,25504010,1
PLD,60101020,2
PLOW,20106010,4
PLPC,20104010,4
PLPM,45102020,7
PLT,45201020,4
PLUG,20104010,4
PLUS,45203030,7
PLXS,45203020,4
PM,30203010,1
PMBC,40101015,3
PMC,35102010,1
PMD,35102015,1
PMT,40204010,10
PN,40301010,1
PNC,40101015,3
PNFP,40101015,3
PNK,25301010,1
PNM,55101010,0
PNNT,40203010,8
PNRA,25301040,1
PNW,55101010,0
PODD,35101010,1
POL,15101050,1
POOL,25501010,1
POR,55101010,4
POST,30202030,1
POWI,45301020,4
POWL,20104010,4
PPBI,40101015,3
PPC,30202030,1
PPG,15101050,1
PPHM,35201010,9
PPL,55101010,0
PQ,10102020,0
PRA,40301040,5
PRAA,40202010,1
PRAH,35203010,1
PRCP,45203010,4
PRFT,45102010,7
PRGS,45103020,7
PRGX,45102020,1
PRI,40301020,5
PRIM,20103010,4
PRK,40101015,3
PRKR,45201020,4
PRLB,20106020,4
PRMW,30201030,4
PRO,45103010,7
PROV,40102010,3
PRPH,35202010,1
PRSC,35102015,1
PRSS,25502020,1
PRTO,35201010,9
PRTS,25502020,4
PRU,40301020,5
PRXL,35203010,1
PSA,60101080,2
PSB,60101010,2
PSDV,35203010,9
PSEC,40203010,8
PSMT,30101040,1
PSTB,40101015,3
PSX,10102030,0
PSXP,10102040,0
PTC,45103010,7
PTIE,35202010,9
PTLA,35201010,9
PTN,35201010,9
PTSI,20304020,4
PTX,35202010,9
PVH,25203010,1
PVTB,40101015,3
PW,60101080,2
PWOD,40101015,3
PWR,20103010,4
PX,15101040,4
PXD,10102020,0
PXLW,45301020,1
PZN,40203010,6
PZZA,25301040,1
Q,35203010,1
QADA,45103010,7
QBAK,45202030,7
QCOM,45301020,4
QCRH,40101015,3
QDEL,35101020,1
QEP,10102020,0
QLYS,45103020,7
QNST,45101010,7
QRHC,20201050,4
QRVO,45301020,4
QSII,35103010,1
QTM,45202030,7
QTS,60101080,7
QTWO,45101010,7
QUAD,20201010,4
QUIK,45301020,4
QUMU,45101010,1
QVCA,25502020,1
R,20304020,7
RAD,30101010,1
RAI,30203010,1
RAIL,20106010,4
RAND,40203010,8
RARE,35201010,9
RAS,60101010,2
RATE,45101010,1
RAVE,25301040,1
RAVN,20105010,1
RBC,20104010,4
RBCAA,40101015,3
RBCN,45301010,4
RBPAA,40101015,3
RCII,25504020,2
RCKY,25203020,1
RCL,25301020,1
RCMT,20202020,4
RDC,10101010,4
RDI,25401030,1
RDN,40102010,10
RDNT,35102015,1
RECN,20202020,7
REED,30201030,1
REFR,45203010,4
REG,60101070,2
REGI,10102030,4
REGN,35201010,9
REI,10102020,0
REIS,45101010,2
RELL,45203030,4
RELV,30302010,1
REN,10102020,0
REPH,35201010,9
RES,10101020,4
RESI,40204010,2
RESN,45201020,4
REV,30302010,1
REX,10102030,1
REXR,60101020,2
REXX,10102020,0
RF,40101015,3
RFIL,45203020,4
RGA,40301050,5
RGC,25401030,1
RGCO,55102010,0
RGEN,35201010,1
RGLD,15104030,0
RGLS,35201010,9
RGR,25202010,1
RGS,25302020,1
RGSE,20104010,4
RH,25504060,1
RHI,20202010,7
RHP,60101030,2
RHT,45103020,7
RIBT,30202030,1
RICE,10102020,0
RICK,25301030,1
RIGL,35201010,9
RJF,40203020,6
RKDA,30202010,1
RL,25203010,1
RLGT,20301010,4
RLGY,60102040,2
RLH,25301020,2
RLI,40301040,5
RLJ,60101030,2
RLJE,25401030,1
RLOG,20303010,1
RMAX,60102040,2
RMBS,45301020,4
RMCF,30202030,1
RMD,35101010,1
RMGN,45203010,1
RMP,10102040,4
RMTI,35101010,1
RNET,10101020,7
RNG,45103010,7
RNN,35201010,9
RNST,40101015,3
RNWK,45101010,1
ROCK,20102010,4
ROG,45203015,4
ROIC,60101070,2
ROK,20104010,4
ROKA,35101010,1
ROL,20201050,1
ROLL,20106020,4
ROP,20105010,4
ROST,25504010,1
ROX,30201020,1
ROYT,10102020,0
RP,45103010,7
RPM,15101050,1
RPRX,35202010,9
RPT,60101070,2
RPXC,20202020,1
RRC,10102020,0
RRD,20201010,4
RRGB,25301040,1
RRTS,20304020,4
RS,15104050,4
RSG,20201050,4
RSO,40204010,10
RSPP,10102020,0
RST,45103030,1
RSYS,45203020,7
RT,25301040,1
RTEC,45301010,4
RTIX,35101020,1
RTK,15105010,1
RTN,20101010,7
RTRX,35201010,9
RUBI,45103020,1
RUSHA,20107010,4
RUTH,25301040,1
RVLT,20104010,4
RVNC,35202010,9
RVP,35101020,1
RVSB,40102010,3
RWC,45201020,4
RWT,40204010,10
RXDX,35201010,9
RXII,35201010,9
RXN,20106020,4
RYAM,15101050,1
RYN,60101080,2
SABR,45102020,1
SAEX,10101020,4
SAFM,30202030,1
SAFT,40301040,5
SAGE,35201010,9
SAH,25504050,4
SAIA,20304020,4
SAIC,45102010,7
SAL,40101015,3
SALE,45101010,1
SALM,25401020,1
SAM,30201010,1
SAMG,40203010,6
SANM,45203020,4
SANW,30202010,1
SAR,40203010,8
SASR,40101015,3
SATS,45201020,7
SAVE,20302010,1
SBAC,60101080,2
SBCF,40101015,3
SBCP,40101015,3
SBFG,40101015,3
SBGI,25401020,1
SBH,25504040,1
SBNY,40101015,3
SBR,10102020,0
SBRA,60101050,1
SBSI,40101015,3
SBUX,25301040,1
SC,40202010,1
SCCO,15104025,4
SCG,55103010,0
SCHL,25401040,1
SCHN,15104050,4
SCHW,40203020,6
SCI,25302020,1
SCL,15101050,1
SCLN,35202010,9
SCM,40203010,8
SCMP,35202010,9
SCON,45203015,1
SCS,20201060,1
SCSC,45203030,7
SCSS,25504060,1
SCVL,25504010,1
SCX,20106020,4
SCYX,35202010,9
SDPI,10101020,4
SDR,10102020,0
SDT,10102020,0
SEAC,45103010,1
SEAS,25301030,1
SEB,30202030,1
SEE,15103020,1
SEIC,40203010,6
SEM,35102020,1
SEMG,10102040,0
SENEA,30202030,1
SEP,10102040,0
SERV,25302020,1
SEV,45301020,4
SF,40203020,6
SFBS,40101015,3
SFE,40203010,8
SFLY,25502020,1
SFM,30101030,1
SFNC,40101015,3
SFS,30101030,4
SFST,40101015,3
SGA,25401020,1
SGBK,40101015,3
SGC,25203010,4
SGEN,35201010,9
SGM,40102010,10
SGMA,45203020,4
SGMO,35201010,9
SGMS,25301010,1
SGRP,25401010,1
SGU,55102010,4
SGYP,35201010,9
SHAK,25301040,1
SHBI,40101015,3
SHEN,50102010,7
SHLD,25503010,1
SHLM,15101050,1
SHLO,25101010,4
SHLX,10102040,0
SHO,60101030,2
SHOO,25203020,1
SHOR,45201020,7
SHOS,25504030,1
SHW,15101050,1
SIEB,40203020,6
SIEN,35101020,1
SIF,20101010,4
SIFI,40102010,3
SIGI,40301040,5
SIGM,45301020,7
SINO,20305030,1
SIR,60101010,2
SIRI,25401025,7
SIVB,40101015,6
SIX,25301030,1
SJI,55102010,0
SJM,30202030,1
SJT,10102020,0
SJW,55104010,4
SKT,60101070,2
SKX,25203020,1
SKY,25201030,4
SKYW,20302010,1
SLAB,45301020,4
SLB,10101020,4
SLCA,10101020,4
SLCT,40101015,3
SLG,60101040,2
SLGN,15103010,1
SLM,40202010,1
SLP,35103010,1
SLRC,40203010,8
SM,10102020,0
SMCI,45202030,4
SMED,35102015,4
SMG,15101030,1
SMLP,10102040,4
SMMF,40101015,3
SMP,25101010,4
SMRT,25504010,1
SMSI,45103010,4
SMTC,45301020,4
SN,10102020,0
SNA,20106020,4
SNAK,30202030,1
SNBC,40101015,3
SNC,40301040,5
SNCR,45103010,7
SNFCA,40102010,1
SNH,60101050,1
SNHY,20106020,4
SNI,25401020,1
SNMX,15101050,1
SNOW,25301030,2
SNPS,45103010,4
SNR,60101050,1
SNSS,35201010,9
SNV,40101015,3
SNX,45203030,7
SO,55101010,0
SOFO,45103020,1
SOHO,60101030,2
SON,15103020,1
SONA,40101015,3
SONC,25301040,1
SONS,45201020,7
SP,20201050,4
SPA,20101010,4
SPAN,35101020,1
SPAR,25101010,4
SPB,30301010,1
SPEX,20202020,1
SPG,60101070,2
SPH,55102010,4
SPHS,35201010,9
SPKE,55101010,0
