symbol,gics8,textgics_015
LYTS,20104010,11
MAS,20102010,11
MATW,20201070,11
MBII,15101030,11
MCHP,45301020,11
MEI,45203020,11
MG,20202020,11
MGCD,35101010,11
MGRC,20201070,11
MICT,20101010,11
MIDD,20106020,11
MIND,10101020,11
MINI,20201070,11
MKSI,45301010,11
MLAB,45203010,11
MLI,20106020,11
MLM,15102010,11
MLR,20106010,11
MMM,20105010,11
MMSI,35101020,11
MNGA,20201050,11
MNTX,20106010,11
MOCO,45203010,11
MOD,25101010,11
MOSY,45301020,11
MPAA,25101010,11
MPWR,45301020,11
MRCY,20101010,11
MSA,20201060,11
MSCC,45301020,11
MSM,20107010,11
MTD,35203010,11
MTOR,20106010,11
MTRN,15104020,11
MTSC,45203010,11
MTSI,45301020,11
MTW,20106010,11
MTX,15101050,11
MU,45301020,11
MVIS,45203010,11
MXIM,45301020,11
MXL,45301020,11
MXWL,45203020,11
MYE,15103010,11
MYRG,20103010,11
NANO,45301010,11
NATI,45203010,11
NAV,20106010,11
NCS,20102010,11
NDSN,20106020,11
NEOG,35101020,11
NL,20201060,11
NLST,45203020,11
NNBR,20106020,11
NOC,20101010,11
NP,15105020,11
NPK,20101010,11
NPO,20106020,11
NPTN,45301020,11
NSSC,45203010,11
NTIC,15101050,11
NUE,15104050,11
NVEC,45301020,11
NX,20102010,11
OA,20101010,11
OBCI,30301010,11
OC,20102010,11
OCC,45201020,11
OCLR,45201020,11
OESX,20104010,11
OFLX,20106020,11
OLED,45203015,11
OLN,15101010,11
OMN,15101050,11
ON,45301020,11
OPTT,20104020,11
ORA,55105020,11
OSIS,45203010,11
OSK,20106010,11
OSUR,35101020,11
OTTR,55101010,11
PAG,25504050,11
PAH,15101050,11
PATK,20102010,11
PCAR,20106010,11
PDEX,35101010,11
PFIE,10101020,11
PFIN,25201040,11
PGEM,20102010,11
PGTI,20102010,11
PH,20106020,11
PII,25202010,11
PKE,45203020,11
PKG,15103020,11
PKI,35203010,11
PKOH,20301010,11
PLAB,45301010,11
PLOW,20106010,11
PLPC,20104010,11
PLT,45201020,11
PLUG,20104010,11
POL,15101050,11
POOL,25501010,11
POWI,45301020,11
POWL,20104010,11
PPG,15101050,11
PRCP,45203010,11
PRKR,45201020,11
PRLB,20106020,11
PX,15101040,11
PXLW,45301020,11
QBAK,45202030,11
QRVO,45301020,11
RAVN,20105010,11
RBC,20104010,11
RBCN,45301010,11
REFR,45203010,11
RELL,45203030,11
RFIL,45203020,11
RMBS,45301020,11
RMD,35101010,11
ROCK,20102010,11
ROG,45203015,11
ROLL,20106020,11
ROP,20105010,11
RPM,15101050,11
RS,15104050,11
RTEC,45301010,11
RVLT,20104010,11
RWC,45201020,11
RYAM,15101050,11
SANM,45203020,11
SCHN,15104050,11
SCL,15101050,11
SCON,45203015,11
SCX,20106020,11
SEE,15103020,11
SEV,45301020,11
SGMA,45203020,11
SHLM,15101050,11
SHLO,25101010,11
SIF,20101010,11
SLAB,45301020,11
SLCA,10101020,11
SLGN,15103010,11
SMP,25101010,11
SMTC,45301020,11
SNA,20106020,11
SNHY,20106020,11
SON,15103020,11
SPA,20101010,11
SPAN,35101020,11
SPAR,25101010,11
SPLP,40201030,11
SPNC,35101020,11
SPR,20101010,11
SPWR,45301020,11
SRDX,35101010,11
SRI,25101010,11
SSD,20102010,11
SSYS,45202030,11
STLD,15104050,11
STRT,25101010,11
STS,20106010,11
SUP,25101010,11
SWK,20106020,11
SWKS,45301020,11
SWM,15105020,11
SXI,20106020,11
SXT,15101050,11
SYK,35101010,11
SYNA,45301020,11
SYNL,15104050,11
SYPR,25101010,11
SYX,45203030,11
TACT,45202030,11
TAYD,20106020,11
TDG,20101010,11
TDY,20101010,11
TEN,25101010,11
TER,45301010,11
TEX,20106010,11
TFX,35101010,11
TG,15101010,11
TGI,20101010,11
THR,20104010,11
THRM,25101010,11
TIK,20101010,11
TITN,20107010,11
TKR,20106020,11
TMO,35203010,11
TMST,15104050,11
TNC,20106020,11
TOWR,25101010,11
TPC,20103010,11
TREC,15101010,11
TRN,20106010,11
TROX,15101010,11
TRS,20106020,11
TRT,45301010,11
TSE,15101010,11
TSLA,25102010,11
TTC,20106015,11
TTMI,45203020,11
TWI,20106015,11
TWIN,20106010,11
TXN,45301020,11
TXT,20101010,11
UCTT,45301010,11
UFPI,20102010,11
UFPT,15103020,11
UG,30302010,11
ULBI,20104010,11
UNXL,45203020,11
UQM,25101010,11
URI,20107010,11
USAP,15104050,11
USG,20102010,11
UTEK,45301010,11
UTX,20101010,11
VAL,15101050,11
VAR,35101010,11
VC,25101010,11
VECO,45301010,11
VHI,15101050,11
VICR,20104010,11
VII,45203010,11
VMI,20103010,11
VOXX,25101010,11
VPG,45203010,11
VRTV,20107010,11
VSH,45203015,11
VWR,35203010,11
WAB,20106010,11
WAIR,20101010,11
WAT,35203010,11
WCC,20107010,11
WGO,25102010,11
WIRE,20104010,11
WLFC,20107010,11
WLK,15101010,11
WMS,20102010,11
WNC,20106010,11
WOR,15104050,11
WSCI,20106020,11
WSO,20107010,11
WST,35101020,11
WTT,45203010,11
WWD,20106020,11
WY,60101080,11
X,15104050,11
XCRA,45301010,11
XLNX,45301020,11
XON,35201010,11
XONE,20106020,11
XPLR,45202030,11
XRAY,35101020,11
XRM,20106020,11
ZEUS,15104050,11
ATU,20106020,11
DORM,25101010,11
KWR,15101050,11
AAME,40301030,12
AEL,40301020,12
AET,35102030,12
AFG,40301030,12
AFH,40301040,12
AFL,40301020,12
AFSI,40301040,12
AIG,40301030,12
AIZ,40301030,12
AJG,40301010,12
ALL,40301040,12
AMSF,40301040,12
ANAT,40301030,12
ANTM,35102030,12
BRO,40301010,12
BWINB,40301040,12
CBZ,20202020,12
CI,35102030,12
CIA,40301020,12
CINF,40301040,12
CNA,40301040,12
CNO,40301020,12
CNXR,35103010,12
DGICA,40301040,12
EBIX,45103010,12
EHTH,40301010,12
EIG,40301040,12
EMCI,40301040,12
ERIE,40301040,12
EXLS,45102020,12
FAC,40301040,12
FAF,40301040,12
FFG,40301020,12
FGL,40301020,12
FNF,40301040,12
FNFV,40201030,12
FNHC,40301040,12
GNW,40301020,12
GTS,35102030,12
GWGH,40201040,12
HALL,40301040,12
HCHC,20103010,12
HCI,40301040,12
HIG,40301030,12
HIIQ,40301010,12
HMN,40301030,12
HRG,30301010,12
HRTG,40301040,12
HUM,35102030,12
IHC,40301020,12
IPCC,40301040,12
KINS,40301040,12
KMPR,40301030,12
L,40301030,12
LNC,40301020,12
MBI,40301040,12
MCY,40301040,12
MET,40301020,12
MKL,40301040,12
NAVG,40301040,12
NGHC,40301030,12
NWLI,40301020,12
ORI,40301040,12
PFG,40301020,12
PGR,40301040,12
PIH,40301040,12
PRA,40301040,12
PRI,40301020,12
PRU,40301020,12
RGA,40301050,12
RLI,40301040,12
SAFT,40301040,12
SIGI,40301040,12
SNC,40301040,12
SNFCA,40102010,12
STBA,40101015,12
STFC,40301040,12
THG,40301040,12
TMK,40301020,12
TNET,20202010,12
TRV,40301040,12
UFCS,40301040,12
UHAL,20304020,12
UIHC,40301040,12
UNAM,40301040,12
UNM,40301020,12
UVE,40301040,12
VOYA,40201020,12
VRSK,20202020,12
WRB,40301040,12
Y,40301050,12
AB,40203010,13
ABDC,40203010,13
ACSF,40203010,13
AINV,40203010,13
AMG,40203010,13
APAM,40203010,13
APO,40203010,13
ARCC,40203010,13
ARES,40203010,13
BEN,40203010,13
BKCC,40203010,13
BLK,40203010,13
BX,40203010,13
CG,40203010,13
CMFN,40203010,13
CNS,40203010,13
CODI,40201030,13
COWN,40203020,13
CPTA,40203010,13
CSWC,40203010,13
DHIL,40203010,13
EV,40203010,13
FBRC,40203020,13
FDUS,40203010,13
FIG,40203010,13
FII,40203010,13
FSAM,40203010,13
FSC,40203010,13
FSFR,40203010,13
FSIC,40203010,13
GAIN,40203010,13
GBDC,40203010,13
GBL,40203010,13
GLAD,40203010,13
GROW,40203010,13
GSBD,40203010,13
GSVC,40203010,13
HCAP,40203010,13
HNNA,40203010,13
HRZN,40203010,13
HTGC,40203010,13
IFMI,40203030,13
IVZ,40203010,13
JMP,40203030,13
JNS,40203010,13
KCAP,40203010,13
LM,40203010,13
MAIN,40203010,13
MCC,40203010,13
MDLY,40203010,13
MN,40203010,13
MRCC,40203010,13
MVC,40203010,13
NEWS,40201040,13
NEWT,40203010,13
NMFC,40203010,13
OAK,40203010,13
OFS,40203010,13
OHAI,40203010,13
PFLT,40203010,13
PJC,40203020,13
PNNT,40203010,13
PSEC,40203010,13
PZN,40203010,13
RAND,40203010,13
SAMG,40203010,13
SAR,40203010,13
SCM,40203010,13
SEIC,40203010,13
SFE,40203010,13
SLRC,40203010,13
STT,40203010,13
SUNS,40203010,13
SVVC,40203010,13
TCAP,40203010,13
TCPC,40203010,13
TCRD,40203010,13
TICC,40203010,13
TPVG,40203010,13
TROW,40203010,13
TSLX,40203010,13
WDR,40203010,13
WHF,40203010,13
OZM,40203010,13
AE,10102030,14
ALDW,10102030,14
ALJ,10102030,14
APA,10102020,14
APC,10102020,14
AR,10102020,14
ARCX,10102040,14
AREX,10102020,14
AXAS,10102020,14
BBG,10102020,14
BCEI,10102020,14
BKEP,10102040,14
BPL,10102040,14
BPT,10102020,14
BRS,10101020,14
BSM,10102020,14
CHK,10102020,14
CHKR,10102020,14
CIE,10102020,14
CLR,10102020,14
COG,10102020,14
COP,10102020,14
CPE,10102020,14
CRC,10102020,14
CRK,10102020,14
CRT,10102020,14
CRZO,10102020,14
CVI,10102030,14
CVRR,10102030,14
CVX,10102010,14
CXO,10102020,14
DK,10102030,14
DKL,10102040,14
DMLP,10102020,14
DNR,10102020,14
DVN,10102020,14
ECR,10102020,14
ECT,10102020,14
EGN,10102020,14
EGY,10102020,14
ENRJ,10102020,14
EOG,10102020,14
EPE,10102020,14
EPM,10102020,14
ERN,10102020,14
ESTE,10102020,14
EVEP,10102020,14
EXXI,10102020,14
FANG,10102020,14
FCX,15104025,14
FPP,10102020,14
GBR,10102020,14
GEL,10102040,14
GLP,10102040,14
GNE,55101010,14
GPOR,10102020,14
GST,10102020,14
HEP,10102040,14
HES,10102020,14
HFC,10102030,14
HGT,10102020,14
HUSA,10102020,14
JONE,10102020,14
KMI,10102040,14
LGCY,10102020,14
LPI,10102020,14
MARPS,10102020,14
MCEP,10102020,14
MCF,10102020,14
MMLP,10102040,14
MMP,10102040,14
MPC,10102030,14
MPLX,10102040,14
MRO,10102020,14
MTDR,10102020,14
MTR,10102020,14
MUR,10102020,14
MVO,10102020,14
MXC,10102020,14
NBL,10102020,14
NDRO,10102020,14
NFX,10102020,14
NGL,10102040,14
NOG,10102020,14
NRP,10102050,14
NRT,10102020,14
NS,10102030,14
OAS,10102020,14
OXY,10102010,14
PAA,10102040,14
PAGP,10102040,14
PBF,10102030,14
PBFX,10102040,14
PBT,10102020,14
PDCE,10102020,14
PE,10102020,14
PED,10102020,14
PER,10102020,14
PHIIK,10101020,14
PHX,10102020,14
PQ,10102020,14
PSX,10102030,14
PSXP,10102040,14
PXD,10102020,14
QEP,10102020,14
REI,10102020,14
REN,10102020,14
REXX,10102020,14
RICE,10102020,14
RMP,10102040,14
ROYT,10102020,14
RRC,10102020,14
RSPP,10102020,14
SBR,10102020,14
SDR,10102020,14
SDT,10102020,14
SEMG,10102040,14
SHLX,10102040,14
SJT,10102020,14
SM,10102020,14
SMLP,10102040,14
SN,10102020,14
SPP,10102020,14
SWN,10102020,14
TAT,10102020,14
TGC,10102020,14
TLLP,10102040,14
TLP,10102040,14
TPL,40201030,14
TRCH,10102020,14
TSO,10102030,14
UNT,10101010,14
UPL,10102020,14
USAC,10101020,14
USEG,10102020,14
USLM,15102010,14
VLP,10102040,14
VNOM,10102020,14
VOC,10102020,14
VTNR,10102030,14
WLL,10102020,14
WNRL,10102040,14
WPT,10102040,14
WPX,10102020,14
WTI,10102020,14
XCO,10102020,14
XEC,10102020,14
XOM,10102010,14
YUMA,10102020,14
ZN,10102020,14
MPO,10102020,14
PTEN,10101010,14
