symbol,gics8,hier.text_068
SPEX,20202020,6
SPG,60101070,60
SPH,55102010,14
SPHS,35201010,9
SPKE,55101010,27
SPLK,45103010,8
SPLP,40201030,11
SPLS,25504040,7
SPN,10101020,29
SPNC,35101020,2
SPOK,50102010,3
SPP,10102020,25
SPPI,35201010,9
SPR,20101010,26
SPRT,45101010,8
SPSC,45101010,8
SPTN,30101020,43
SPWH,25504040,30
SPWR,45301020,54
SQBG,25203010,6
SRC,60101010,24
SRCE,40101015,39
SRCL,20201050,47
SRDX,35101010,20
SRE,55103010,27
SREV,45102010,8
SRI,25101010,17
SRLP,10102040,14
SRNE,35201010,9
SRPT,35201010,4
SRT,45102020,8
SSB,40101015,28
SSBI,40101015,28
SSD,20102010,16
SSFN,40101015,28
SSH,35101010,2
SSI,25504010,30
SSNC,45103010,8
SSNI,45103010,56
SSP,25401020,52
SSTK,45101010,46
SSY,35102020,0
SSYS,45202030,3
STAA,35101020,2
STAG,60101020,24
STAR,60101010,22
STAY,25301020,37
STBA,40101015,39
STBZ,40101015,28
STC,40301040,15
STDY,35202010,4
STFC,40301040,15
STI,40101015,39
STKS,25301040,51
STL,40101015,28
STLD,15104050,61
STLY,25201020,42
STMP,45101010,6
STON,25302020,7
STOR,60101010,24
STRA,25302010,50
STRL,20103010,23
STRM,35103010,0
STRP,50101010,6
STRS,60102030,22
STRT,25101010,18
STS,20106010,17
STT,40203010,21
STWD,40204010,10
STZ,30201020,6
SUI,60101060,62
SUM,15102010,16
SUMR,25202010,6
SUN,10102040,43
SUNS,40203010,35
SUP,25101010,11
SUPN,35202010,4
SVBI,40102010,28
SVT,20104010,49
SVU,30101030,43
SVVC,40203010,35
SWFT,20304020,33
SWK,20106020,11
SWKS,45301020,3
SWM,15105020,57
SWN,10102020,19
SWX,55102010,27
SXC,15104050,64
SXCP,15104050,64
SXE,10102040,25
SXI,20106020,11
SXT,15101050,1
SYBT,40101015,39
SYF,40202010,7
SYK,35101010,2
SYKE,45102020,8
SYMC,45103020,18
SYMX,10101020,54
SYN,35201010,4
SYNA,45301020,3
SYNC,45101010,7
SYNL,15104050,61
SYNT,45102020,8
SYPR,25101010,3
SYX,45203030,3
SYY,30101020,34
T,50101020,31
TA,25504050,51
TACO,25301040,51
TACT,45202030,3
TAHO,15104030,59
TAP,30201010,6
TAST,25301040,51
TAT,10102020,19
TAX,25302020,7
TAYD,20106020,11
TBBK,40101015,7
TBI,20202010,5
TBK,40101015,26
TBNK,40102010,28
TCAP,40203010,35
TCBI,40101015,28
TCBK,40101015,28
TCCO,45201020,56
TCI,60102020,22
TCO,60101070,60
TCON,35201010,9
TCP,10102040,27
TCPC,40203010,35
TCRD,40203010,35
TCS,25504040,7
TDC,45102010,8
TDG,20101010,26
TDS,50102010,31
TDW,10101020,29
TDY,20101010,26
TEAR,35101020,6
TECD,45203030,3
TECH,35203010,20
TEGP,10102040,25
TEN,25101010,11
TENX,35201010,4
TEP,10102040,25
TER,45301010,13
TERP,55105020,54
TESO,10101020,29
TESS,45201020,3
TEX,20106010,11
TFSL,40102010,28
TFX,35101010,2
TG,15101010,16
TGC,10102020,19
TGEN,20102010,11
TGI,20101010,26
TGT,25503020,43
TGTX,35201010,9
THC,35102020,36
THFF,40101015,28
THG,40301040,15
THLD,35201010,9
THO,25102010,17
THR,20104010,11
THRM,25101010,17
THS,30202030,34
THST,30201020,6
TICC,40203010,35
TIF,25504040,43
TIK,20101010,26
TILE,20201060,16
TIME,25401040,46
TIS,30301010,6
TISI,20201050,11
TITN,20107010,11
TIVO,45103020,63
TJX,25504010,43
TKR,20106020,26
TLF,25504010,43
TLLP,10102040,55
TLP,10102040,55
TLYS,25504010,30
TMHC,25201030,41
TMK,40301020,45
TMO,35203010,20
TMP,40101015,39
TMST,15104050,61
TMUS,50102010,31
TNAV,45103010,3
TNC,20106020,6
TNDM,35101010,2
TNET,20202010,5
TNH,15101030,1
TNXP,35201010,4
TOL,25201030,41
TOWN,40101015,39
TOWR,25101010,26
TPC,20103010,23
TPH,25201030,41
TPL,40201030,22
TPVG,40203010,35
TPX,25201020,6
TR,30202030,43
TRC,60102010,22
TRCB,40101015,28
TRCH,10102020,19
TRCO,25401020,52
TREC,15101010,16
TREE,40102010,7
TREX,20102010,6
TRGP,10102040,25
TRIP,25502020,7
TRK,25301030,6
TRMB,45203020,3
TRMK,40101015,39
TRMR,45101010,63
TRN,20106010,11
TRNO,60101020,24
TRNS,20107010,11
TROV,35201010,20
TROW,40203010,21
TROX,15101010,11
TRR,20201050,23
TRS,20106020,26
TRST,40102010,28
TRT,45301010,20
TRUE,45101010,7
TRUP,40301020,6
TRV,40301040,15
TRVN,35201010,4
TRXC,35101010,2
TSBK,40102010,44
TSC,40101015,21
TSCO,25504040,6
TSE,15101010,16
TSLA,25102010,11
TSLX,40203010,35
TSN,30202030,34
TSO,10102030,55
TSQ,25401020,46
TSRO,35201010,9
TSS,45102020,38
TST,40203040,8
TTC,20106015,11
TTEC,45102020,8
TTEK,20201050,23
TTGT,45101010,46
TTI,10101020,29
TTMI,45203020,3
TTOO,35201010,2
TTPH,35202010,4
TTS,25504030,66
TTWO,45103030,6
TUES,25503020,43
TUP,25201050,6
TWI,20106015,11
TWIN,20106010,17
TWMC,25504040,63
TWO,40204010,10
TWOU,45101010,50
TWTR,45101010,7
TWX,25401030,52
TXMD,35202010,4
TXN,45301020,40
TXRH,25301040,51
TXT,20101010,26
TYL,45103010,8
TYPE,45103010,3
TZOO,45101010,7
UAL,20302010,11
UAMY,15104020,6
UAN,15101030,1
UBA,60101070,60
UBCP,40101015,28
UBFO,40101015,28
UBNK,40102010,44
UBNT,45201020,56
UBSH,40101015,28
UBSI,40101015,28
UCBI,40101015,39
UCFC,40102010,44
UCP,25201030,41
UCTT,45301010,13
UDR,60101060,62
UE,60101070,60
UEC,10102050,59
UEIC,25201010,3
UFCS,40301040,15
UFI,25203030,6
UFPI,20102010,16
UFPT,15103020,16
UG,30302010,2
UGI,55102010,14
UHAL,20304020,15
UHS,35102020,36
UHT,60101050,36
UIHC,40301040,15
UIS,45102010,8
ULBI,20104010,11
ULTA,25504040,6
ULTI,45103010,5
UMBF,40101015,21
UMH,60101060,22
UMPQ,40101015,28
UNAM,40301040,15
UNB,40101015,28
UNF,20201070,11
UNFI,30101020,34
UNH,35102030,0
UNM,40301020,45
UNP,20304010,11
UNT,10101010,29
UNTY,40101015,28
UNXL,45203020,16
UPL,10102020,19
UPLD,45103010,8
UPS,20301010,33
UQM,25101010,11
URBN,25504010,30
URG,10102050,59
URI,20107010,11
URRE,10102050,59
USAC,10101020,14
USAK,20304020,33
USAP,15104050,61
USAT,45202030,38
USB,40101010,39
USCR,15102010,16
USDP,10102040,55
USEG,10102020,19
USG,20102010,16
USLM,15102010,51
USM,50102010,31
USNA,30302010,6
USPH,35102020,2
UTEK,45301010,13
UTHR,35201010,4
UTI,25302010,50
UTL,55103010,27
UTMD,35101020,2
UTX,20101010,26
UUU,45203010,59
UVE,40301040,15
UVSP,40101015,39
UVV,30203010,6
UWN,25301010,66
V,45102020,38
VAC,25301020,22
VAL,15101050,16
VALU,40203040,21
VAR,35101010,2
VBTX,40101015,28
VC,25101010,17
VCEL,35201010,4
VCRA,35103010,3
VCYT,35201010,9
VDSI,45103020,8
VEC,20101010,18
VECO,45301010,13
VEEV,35103010,8
VFC,25203010,30
VG,50101010,56
VGR,30203010,6
VGZ,15104030,59
VHC,45103010,56
VHI,15101050,11
VIAB,25401030,52
VICL,35201010,4
VICR,20104010,40
VII,45203010,63
VIRC,20201060,42
VIRT,40203020,48
VISI,20202010,5
VIVO,35101020,20
VKTX,35201010,4
VLGEA,30101030,34
VLO,10102030,1
VLP,10102040,55
VLY,40101015,28
VMC,15102010,16
VMI,20103010,11
VMW,45103020,8
VNCE,25203010,30
VNDA,35201010,4
VNO,60101040,24
VNOM,10102020,19
VNTV,45102020,38
VOC,10102020,53
VOXX,25101010,3
VOYA,40201020,45
VPG,45203010,11
VRA,25203010,43
VRML,35101010,20
VRNS,45103020,8
VRNT,45103010,18
VRSK,20202020,8
VRSN,45101010,7
VRTU,45102010,8
VRTV,20107010,3
VRTX,35201010,4
VSAR,35201010,4
VSAT,45201020,31
VSEC,20201070,8
VSH,45203015,40
VSI,25504040,6
VSLR,55105020,54
VSR,20201050,23
VSTM,35201010,9
VSTO,25202010,30
VTL,35201010,4
VTNR,10102030,11
VTR,60101050,58
VUZI,25201010,3
VVC,55103010,27
VVI,20201070,8
VVUS,35202010,4
VWR,35203010,20
VZ,50101020,31
W,25502020,43
WAB,20106010,11
WABC,40101015,44
WAC,40102010,67
WAFD,40102010,28
WAGE,20202010,0
WAIR,20101010,26
WAL,40101015,43
WASH,40101015,39
WAT,35203010,20
WATT,20104010,6
WBA,30101010,0
WBMD,45101010,0
WBS,40101015,39
WCC,20107010,12
WCG,35102030,0
WD,40102010,8
WDAY,45103010,5
WDC,45202030,8
WDFC,30301010,6
WDR,40203010,21
WEC,55103010,27
WEN,25301040,51
WERN,20304020,33
WES,10102040,25
WEX,45102020,38
WEYS,25501010,30
WFBI,40101015,28
WFC,40101010,39
WFM,30101030,34
WG,10101020,23
WGL,55102010,27
WGO,25102010,17
WGP,10102040,25
WHF,40203010,22
WHG,40203010,21
WHLR,60101070,60
WHR,25201040,43
WIFI,50102010,3
WIN,50101020,31
WINA,25504040,7
WIRE,20104010,12
WK,45103010,8
WLB,10102050,64
WLDN,20202020,23
WLFC,20107010,32
WLH,25201030,41
WLK,15101010,16
WLKP,15101010,16
WLL,10102020,19
WM,20201050,47
WMAR,25504040,30
WMB,10102040,25
WMC,40204010,10
WMK,30101030,43
WMLP,10102050,64
WMS,20102010,49
WMT,30101040,43
WNC,20106010,11
WNR,10102030,55
WNRL,10102040,55
WOOF,35102020,1
WOR,15104050,61
WPC,60101010,24
WPCS,45102010,3
WPG,60101070,38
WPT,10102040,55
WPX,10102020,19
WPZ,10102040,25
WR,55101010,27
WRB,40301040,15
WRE,60101010,24
WRI,60101070,60
WRLD,40202010,7
WSBC,40101015,39
WSBF,40102010,28
WSCI,20106020,26
WSFS,40102010,28
WSM,25504060,43
WSO,20107010,11
WSR,60101070,24
WST,35101020,1
WSTC,20201060,56
WSTG,45203030,8
WSTL,45201020,3
WTBA,40101015,28
WTFC,40101015,39
WTI,10102020,19
WTR,55104010,49
WTS,20106020,49
WTT,45203010,3
WTW,25302020,6
WU,45102020,7
WVVI,30201020,6
WWD,20106020,26
WWE,25401030,52
WWW,25203020,30
WY,60101080,22
WYN,25301020,22
WYNN,25301010,66
WYY,45102010,8
X,15104050,61
XBIT,35201010,4
XCO,10102020,19
XCRA,45301010,13
XEC,10102020,19
XEL,55101010,27
XENT,35202010,2
XGTI,45201020,3
XHR,60101030,37
XLNX,45301020,3
XLRN,35201010,4
XNCR,35201010,9
XOM,10102010,55
XOMA,35201010,4
XON,35201010,4
XONE,20106020,3
XOXO,45101010,7
XPL,15104040,53
XPLR,45202030,3
XPO,20301010,33
XRAY,35101020,1
XRM,20106020,6
XRX,45202030,3
XXII,30203010,6
XYL,20106020,49
Y,40301050,15
YHOO,45101010,7
YORW,55104010,49
YRCW,20304020,33
YUM,25301040,51
YUMA,10102020,19
YUME,45101010,46
Z,45101010,22
ZAGG,25201010,3
ZAIS,40203010,21
ZAYO,50101010,56
ZBRA,45203010,18
ZEN,45103010,7
ZEUS,15104050,61
ZFGN,35201010,4
ZGNX,35202010,4
ZION,40101015,39
ZIOP,35201010,4
ZIXI,45103010,8
ZN,10102020,19
ZNGA,45103030,7
ZOES,25301040,51
ZTS,35202010,1
ZUMZ,25504010,30
AFAM,35102015,36
AGTC,35201010,4
ATU,20106020,26
BDE,25202010,6
DORM,25101010,17
FRSH,25301040,43
GHC,25302010,50
HRTX,35201010,4
IMDZ,35201010,9
INFU,35102015,2
KWR,15101050,61
LIVE,25201020,7
MPO,10102020,19
ONVO,35201010,2
OZM,40203010,21
PTEN,10101010,29
XBKS,40101015,28
NYLD,55105010,54
VBIV,35201010,4
