symbol,gics8,hier.text_157
SPLK,45103010,52
SPLP,40201030,12
SPLS,25504040,26
SPN,10101020,118
SPNC,35101020,51
SPOK,50102010,27
SPP,10102020,112
SPPI,35201010,77
SPR,20101010,113
SPRT,45101010,60
SPSC,45101010,128
SPTN,30101020,5
SPWH,25504040,50
SPWR,45301020,136
SQBG,25203010,28
SRC,60101010,102
SRCE,40101015,122
SRCL,20201050,95
SRDX,35101010,117
SRE,55103010,47
SREV,45102010,60
SRI,25101010,21
SRLP,10102040,83
SRNE,35201010,100
SRPT,35201010,10
SRT,45102020,38
SSB,40101015,115
SSBI,40101015,9
SSD,20102010,111
SSFN,40101015,115
SSH,35101010,51
SSI,25504010,120
SSNC,45103010,36
SSNI,45103010,63
SSP,25401020,25
SSTK,45101010,6
SSY,35102020,68
SSYS,45202030,30
STAA,35101020,0
STAG,60101020,102
STAR,60101010,69
STAY,25301020,75
STBA,40101015,37
STBZ,40101015,9
STC,40301040,91
STDY,35202010,153
STFC,40301040,76
STI,40101015,122
STKS,25301040,104
STL,40101015,9
STLD,15104050,61
STLY,25201020,42
STMP,45101010,28
STON,25302020,143
STOR,60101010,102
STRA,25302010,101
STRL,20103010,70
STRM,35103010,85
STRP,50101010,28
STRS,60102030,69
STRT,25101010,45
STS,20106010,21
STT,40203010,1
STWD,40204010,89
STZ,30201020,28
SUI,60101060,125
SUM,15102010,111
SUMR,25202010,28
SUN,10102040,5
SUNS,40203010,3
SUP,25101010,12
SUPN,35202010,10
SVBI,40102010,9
SVT,20104010,49
SVU,30101030,5
SVVC,40203010,3
SWFT,20304020,33
SWK,20106020,150
SWKS,45301020,27
SWM,15105020,138
SWN,10102020,129
SWX,55102010,94
SXC,15104050,31
SXCP,15104050,31
SXE,10102040,73
SXI,20106020,59
SXT,15101050,48
SYBT,40101015,122
SYF,40202010,4
SYK,35101010,44
SYKE,45102020,38
SYMC,45103020,140
SYMX,10101020,114
SYN,35201010,10
SYNA,45301020,27
SYNC,45101010,26
SYNL,15104050,61
SYNT,45102020,36
SYPR,25101010,27
SYX,45203030,27
SYY,30101020,16
T,50101020,82
TA,25504050,104
TACO,25301040,104
TACT,45202030,62
TAHO,15104030,14
TAP,30201010,28
TAST,25301040,104
TAT,10102020,66
TAX,25302020,134
TAYD,20106020,59
TBBK,40101015,4
TBI,20202010,18
TBK,40101015,113
TBNK,40102010,9
TCAP,40203010,3
TCBI,40101015,115
TCBK,40101015,9
TCCO,45201020,35
TCI,60102020,69
TCO,60101070,121
TCON,35201010,20
TCP,10102040,94
TCPC,40203010,3
TCRD,40203010,3
TCS,25504040,26
TDC,45102010,60
TDG,20101010,74
TDS,50102010,82
TDW,10101020,119
TDY,20101010,74
TEAR,35101020,28
TECD,45203030,27
TECH,35203010,29
TEGP,10102040,73
TEN,25101010,59
TENX,35201010,10
TEP,10102040,73
TER,45301010,123
TERP,55105020,114
TESO,10101020,118
TESS,45201020,2
TEX,20106010,39
TFSL,40102010,9
TFX,35101010,0
TG,15101010,17
TGC,10102020,66
TGEN,20102010,59
TGI,20101010,113
TGT,25503020,5
TGTX,35201010,20
THC,35102020,133
THFF,40101015,115
THG,40301040,34
THLD,35201010,20
THO,25102010,21
THR,20104010,59
THRM,25101010,21
THS,30202030,16
THST,30201020,28
TICC,40203010,3
TIF,25504040,5
TIK,20101010,74
TILE,20201060,43
TIME,25401040,15
TIS,30301010,28
TISI,20201050,22
TITN,20107010,39
TIVO,45103020,127
TJX,25504010,13
TKR,20106020,113
TLF,25504010,5
TLLP,10102040,55
TLP,10102040,55
TLYS,25504010,120
TMHC,25201030,41
TMK,40301020,92
TMO,35203010,29
TMP,40101015,37
TMST,15104050,61
TMUS,50102010,82
TNAV,45103010,27
TNC,20106020,28
TNDM,35101010,0
TNET,20202010,81
TNH,15101030,139
TNXP,35201010,10
TOL,25201030,41
TOWN,40101015,37
TOWR,25101010,113
TPC,20103010,70
TPH,25201030,41
TPL,40201030,69
TPVG,40203010,3
TPX,25201020,28
TR,30202030,5
TRC,60102010,69
TRCB,40101015,9
TRCH,10102020,66
TRCO,25401020,25
TREC,15101010,17
TREE,40102010,4
TREX,20102010,28
TRGP,10102040,73
TRIP,25502020,116
TRK,25301030,145
TRMB,45203020,27
TRMK,40101015,37
TRMR,45101010,127
TRN,20106010,11
TRNO,60101020,102
TRNS,20107010,59
TROV,35201010,117
TROW,40203010,1
TROX,15101010,141
TRR,20201050,109
TRS,20106020,74
TRST,40102010,115
TRT,45301010,29
TRUE,45101010,26
TRUP,40301020,28
TRV,40301040,76
TRVN,35201010,10
TRXC,35101010,44
TSBK,40102010,90
TSC,40101015,99
TSCO,25504040,28
TSE,15101010,17
TSLA,25102010,19
TSLX,40203010,3
TSN,30202030,16
TSO,10102030,55
TSQ,25401020,23
TSRO,35201010,20
TSS,45102020,156
TST,40203040,60
TTC,20106015,39
TTEC,45102020,38
TTEK,20201050,109
TTGT,45101010,6
TTI,10101020,118
TTMI,45203020,27
TTOO,35201010,148
TTPH,35202010,10
TTS,25504030,132
TTWO,45103030,72
TUES,25503020,13
TUP,25201050,28
TWI,20106015,39
TWIN,20106010,21
TWMC,25504040,127
TWO,40204010,78
TWOU,45101010,101
TWTR,45101010,26
TWX,25401030,25
TXMD,35202010,10
TXN,45301020,108
TXRH,25301040,104
TXT,20101010,74
TYL,45103010,60
TYPE,45103010,27
TZOO,45101010,26
UAL,20302010,59
UAMY,15104020,28
UAN,15101030,139
UBA,60101070,121
UBCP,40101015,115
UBFO,40101015,9
UBNK,40102010,90
UBNT,45201020,63
UBSH,40101015,115
UBSI,40101015,115
UCBI,40101015,37
UCFC,40102010,90
UCP,25201030,41
UCTT,45301010,64
UDR,60101060,125
UE,60101070,121
UEC,10102050,14
UEIC,25201010,27
UFCS,40301040,76
UFI,25203030,28
UFPI,20102010,71
UFPT,15103020,17
UG,30302010,0
UGI,55102010,83
UHAL,20304020,34
UHS,35102020,133
UHT,60101050,133
UIHC,40301040,76
UIS,45102010,60
ULBI,20104010,19
ULTA,25504040,130
ULTI,45103010,81
UMBF,40101015,99
UMH,60101060,56
UMPQ,40101015,9
UNAM,40301040,76
UNB,40101015,115
UNF,20201070,149
UNFI,30101020,16
UNH,35102030,85
UNM,40301020,92
UNP,20304010,11
UNT,10101010,118
UNTY,40101015,115
UNXL,45203020,17
UPL,10102020,106
UPLD,45103010,60
UPS,20301010,33
UQM,25101010,19
URBN,25504010,120
URG,10102050,14
URI,20107010,39
URRE,10102050,14
USAC,10101020,57
USAK,20304020,33
USAP,15104050,61
USAT,45202030,156
USB,40101010,122
USCR,15102010,111
USDP,10102040,55
USEG,10102020,66
USG,20102010,111
USLM,15102010,104
USM,50102010,82
USNA,30302010,105
USPH,35102020,0
UTEK,45301010,64
UTHR,35201010,10
UTI,25302010,101
UTL,55103010,47
UTMD,35101020,0
UTX,20101010,74
UUU,45203010,14
UVE,40301040,76
UVSP,40101015,37
UVV,30203010,84
UWN,25301010,132
V,45102020,156
VAC,25301020,56
VAL,15101050,124
VALU,40203040,1
VAR,35101010,8
VBTX,40101015,9
VC,25101010,21
VCEL,35201010,10
VCRA,35103010,27
VCYT,35201010,77
VDSI,45103020,52
VEC,20101010,147
VECO,45301010,64
VEEV,35103010,52
VFC,25203010,50
VG,50101010,35
VGR,30203010,84
VGZ,15104030,14
VHC,45103010,35
VHI,15101050,141
VIAB,25401030,25
VICL,35201010,32
VICR,20104010,54
VII,45203010,127
VIRC,20201060,42
VIRT,40203020,98
VISI,20202010,18
VIVO,35101020,29
VKTX,35201010,10
VLGEA,30101030,16
VLO,10102030,97
VLP,10102040,55
VLY,40101015,115
VMC,15102010,111
VMI,20103010,59
VMW,45103020,60
VNCE,25203010,120
VNDA,35201010,10
VNO,60101040,102
VNOM,10102020,106
VNTV,45102020,156
VOC,10102020,53
VOXX,25101010,27
VOYA,40201020,92
VPG,45203010,59
VRA,25203010,5
VRML,35101010,117
VRNS,45103020,52
VRNT,45103010,147
VRSK,20202020,36
VRSN,45101010,26
VRTU,45102010,60
VRTV,20107010,62
VRTX,35201010,10
VSAR,35201010,10
VSAT,45201020,110
VSEC,20201070,128
VSH,45203015,54
VSI,25504040,105
VSLR,55105020,136
VSR,20201050,109
VSTM,35201010,20
VSTO,25202010,50
VTL,35201010,10
VTNR,10102030,22
VTR,60101050,58
VUZI,25201010,27
VVC,55103010,47
VVI,20201070,38
VVUS,35202010,10
VWR,35203010,29
VZ,50101020,82
W,25502020,13
WAB,20106010,11
WABC,40101015,90
WAC,40102010,67
WAFD,40102010,9
WAGE,20202010,85
WAIR,20101010,113
WAL,40101015,5
WASH,40101015,122
WAT,35203010,29
WATT,20104010,28
WBA,30101010,68
WBMD,45101010,85
WBS,40101015,122
WCC,20107010,96
WCG,35102030,103
WD,40102010,52
WDAY,45103010,81
WDC,45202030,52
WDFC,30301010,28
WDR,40203010,1
WEC,55103010,47
WEN,25301040,104
WERN,20304020,33
WES,10102040,112
WEX,45102020,156
WEYS,25501010,50
WFBI,40101015,115
WFC,40101010,122
WFM,30101030,16
WG,10101020,70
WGL,55102010,47
WGO,25102010,21
WGP,10102040,112
WHF,40203010,56
WHG,40203010,1
WHLR,60101070,121
WHR,25201040,13
WIFI,50102010,2
WIN,50101020,82
WINA,25504040,26
WIRE,20104010,96
WK,45103010,52
WLB,10102050,31
WLDN,20202020,109
WLFC,20107010,65
WLH,25201030,41
WLK,15101010,17
WLKP,15101010,17
WLL,10102020,106
WM,20201050,95
WMAR,25504040,50
WMB,10102040,73
WMC,40204010,78
WMK,30101030,5
WMLP,10102050,31
WMS,20102010,49
WMT,30101040,5
WNC,20106010,59
WNR,10102030,55
WNRL,10102040,55
WOOF,35102020,40
WOR,15104050,61
WPC,60101010,102
WPCS,45102010,27
WPG,60101070,156
WPT,10102040,55
WPX,10102020,106
WPZ,10102040,73
WR,55101010,47
WRB,40301040,34
WRE,60101010,102
WRI,60101070,121
WRLD,40202010,4
WSBC,40101015,37
WSBF,40102010,9
WSCI,20106020,113
WSFS,40102010,115
WSM,25504060,5
WSO,20107010,142
WSR,60101070,102
WST,35101020,146
WSTC,20201060,35
WSTG,45203030,60
WSTL,45201020,2
WTBA,40101015,115
WTFC,40101015,37
WTI,10102020,66
WTR,55104010,49
WTS,20106020,49
WTT,45203010,2
WTW,25302020,105
WU,45102020,26
WVVI,30201020,28
WWD,20106020,74
WWE,25401030,25
WWW,25203020,50
WY,60101080,126
WYN,25301020,56
WYNN,25301010,132
WYY,45102010,52
X,15104050,61
XBIT,35201010,32
XCO,10102020,129
XCRA,45301010,123
XEC,10102020,106
XEL,55101010,47
XENT,35202010,0
XGTI,45201020,27
XHR,60101030,75
XLNX,45301020,27
XLRN,35201010,10
XNCR,35201010,20
XOM,10102010,55
XOMA,35201010,32
XON,35201010,10
XONE,20106020,30
XOXO,45101010,26
XPL,15104040,53
XPLR,45202030,27
XPO,20301010,33
XRAY,35101020,40
XRM,20106020,28
XRX,45202030,62
XXII,30203010,84
XYL,20106020,49
Y,40301050,34
YHOO,45101010,26
YORW,55104010,49
YRCW,20304020,33
YUM,25301040,104
YUMA,10102020,66
YUME,45101010,23
Z,45101010,56
ZAGG,25201010,27
ZAIS,40203010,1
ZAYO,50101010,35
ZBRA,45203010,45
ZEN,45103010,26
ZEUS,15104050,61
ZFGN,35201010,10
ZGNX,35202010,10
ZION,40101015,122
ZIOP,35201010,10
ZIXI,45103010,52
ZN,10102020,66
ZNGA,45103030,26
ZOES,25301040,104
ZTS,35202010,40
ZUMZ,25504010,120
AFAM,35102015,80
AGTC,35201010,10
ATU,20106020,74
BDE,25202010,28
DORM,25101010,7
FRSH,25301040,5
GHC,25302010,101
HRTX,35201010,153
IMDZ,35201010,77
INFU,35102015,0
KWR,15101050,61
LIVE,25201020,26
MPO,10102020,66
ONVO,35201010,44
OZM,40203010,1
PTEN,10101010,118
XBKS,40101015,115
NYLD,55105010,114
VBIV,35201010,32
