symbol,gics8,kmeans.text_024
SXCP,15104050,19
TLLP,10102040,19
TLP,10102040,19
TSO,10102030,19
UNP,20304010,19
UPS,20301010,19
USAC,10101020,19
USAK,20304020,19
USDP,10102040,19
VLO,10102030,19
VLP,10102040,19
VTNR,10102030,19
WERN,20304020,19
WLB,10102050,19
WMLP,10102050,19
WNR,10102030,19
WNRL,10102040,19
WPT,10102040,19
XOM,10102010,19
XPO,20301010,19
YRCW,20304020,19
ABC,35102010,20
ABCO,20202020,20
ACHC,35102020,20
ADK,35102020,20
ADUS,35102015,20
AHPI,35101010,20
AMED,35102015,20
ANTM,35102030,20
APEI,25302010,20
ARMK,25301040,20
ATHN,35103010,20
BAX,35101010,20
BFAM,25302010,20
BIOS,35102015,20
BPI,25302010,20
CAH,35102010,20
CBZ,20202020,20
CCRN,35102015,20
CERN,35103010,20
CHE,35102015,20
CIVI,35102015,20
CNC,35102030,20
CPLA,25302010,20
CPSI,35103010,20
CRCM,45101010,20
CRVL,35102015,20
CSLT,35103010,20
CVS,30101010,20
CYH,35102020,20
DLHC,20202010,20
DPLO,35102015,20
DST,45102020,20
DV,25302010,20
DVA,35102015,20
DVCR,35102020,20
ENSG,35102020,20
ESRX,35102015,20
EVHC,35102015,20
GEN,35102020,20
GEO,60101080,20
HCA,35102020,20
HCSG,20201070,20
HLS,35102020,20
HLTH,35102015,20
HMSY,35103010,20
HQY,35102030,20
HSIC,35102010,20
HUM,35102030,20
IVC,35101010,20
JNJ,35202010,20
KND,35102020,20
LHCG,35102015,20
LINC,25302010,20
LOPE,25302010,20
LPNT,35102020,20
MCK,35102010,20
MD,35102015,20
MDRX,35103010,20
MGLN,35102030,20
MMS,45102020,20
MOH,35102030,20
MRK,35202010,20
MTBC,35103010,20
NAUH,25302010,20
NAVI,40202010,20
NHC,35102020,20
NRCIA,35102015,20
NXTM,35101010,20
OMCL,35103010,20
OMI,35102010,20
PDCO,35102010,20
PG,30301010,20
PINC,35102015,20
PMC,35102010,20
PRSC,35102015,20
Q,35203010,20
QSII,35103010,20
RAD,30101010,20
RCMT,20202020,20
SEM,35102020,20
SSY,35102020,20
STRA,25302010,20
THC,35102020,20
UHS,35102020,20
UHT,60101050,20
UNH,35102030,20
USPH,35102020,20
WAGE,20202010,20
WBA,30101010,20
WBMD,45101010,20
WCG,35102030,20
WOOF,35102020,20
AFAM,35102015,20
INFU,35102015,20
ABBV,35201010,21
ABIO,35201010,21
ACAD,35201010,21
ACHN,35201010,21
ACOR,35201010,21
ACRX,35202010,21
ADMA,35201010,21
ADMP,35202010,21
ADMS,35201010,21
ADRO,35201010,21
ADXS,35201010,21
AERI,35202010,21
AGEN,35201010,21
AGIO,35201010,21
AGRX,35202010,21
AKAO,35202010,21
AKBA,35201010,21
ALDR,35201010,21
ALDX,35201010,21
ALIM,35202010,21
ALNY,35201010,21
ALXN,35201010,21
AMAG,35201010,21
AMGN,35201010,21
AMPE,35202010,21
ANIP,35202010,21
ANTH,35201010,21
APRI,35202010,21
ARDM,35202010,21
ARDX,35201010,21
ARNA,35201010,21
ARQL,35201010,21
ARRY,35201010,21
ARWR,35201010,21
ASMB,35202010,21
AST,35201010,21
ATHX,35201010,21
ATNM,35201010,21
ATRA,35201010,21
AVEO,35201010,21
BCLI,35201010,21
BCRX,35201010,21
BDSI,35202010,21
BIIB,35201010,21
BLCM,35201010,21
BLPH,35101010,21
BLUE,35201010,21
BMRN,35201010,21
BMY,35202010,21
BPMC,35201010,21
BPTH,35202010,21
BSTC,35201010,21
BTX,35201010,21
CALA,35201010,21
CAPN,35101010,21
CAPR,35201010,21
CARA,35201010,21
CASI,35201010,21
CBAY,35202010,21
CBLI,35201010,21
CBMG,35201010,21
CDTX,35201010,21
CELG,35201010,21
CEMP,35202010,21
CERU,35201010,21
CFRX,35201010,21
CHRS,35201010,21
CLDX,35201010,21
CLRB,35201010,21
CLSN,35201010,21
CLVS,35201010,21
CMRX,35201010,21
CNAT,35201010,21
CNCE,35201010,21
COLL,35202010,21
CORI,35202010,21
CORT,35202010,21
CPRX,35201010,21
CRBP,35201010,21
CRIS,35201010,21
CRMD,35201010,21
CTIC,35201010,21
CTRV,35202010,21
CUR,35201010,21
CYCC,35201010,21
CYTK,35201010,21
CYTR,35201010,21
CYTX,35201010,21
DEPO,35202010,21
DERM,35202010,21
DRNA,35201010,21
DRRX,35202010,21
DVAX,35201010,21
EBIO,35201010,21
EBS,35201010,21
ECYT,35202010,21
EGLT,35202010,21
EGRX,35201010,21
ENTA,35201010,21
EPZM,35201010,21
ESPR,35201010,21
EVOK,35202010,21
EXEL,35201010,21
FATE,35201010,21
FBIO,35201010,21
FCSC,35201010,21
FGEN,35201010,21
FHCO,30302010,21
FLKS,35202010,21
FLXN,35201010,21
FOLD,35201010,21
FPRX,35201010,21
GALE,35201010,21
GALT,35201010,21
GERN,35201010,21
GHDX,35201010,21
GILD,35201010,21
GNCA,35201010,21
GNVC,35201010,21
GTXI,35201010,21
HALO,35201010,21
HEB,35201010,21
HTBX,35201010,21
IBIO,35201010,21
ICPT,35201010,21
IDRA,35201010,21
IMGN,35201010,21
IMMU,35201010,21
IMMY,35202010,21
IMNP,35201010,21
IMUC,35201010,21
INCR,35203010,21
INCY,35201010,21
INFI,35201010,21
INO,35201010,21
INSM,35201010,21
INSY,35201010,21
IRWD,35201010,21
ISR,35201010,21
ITCI,35202010,21
ITEK,35201010,21
JAGX,35202010,21
JNP,35202010,21
JUNO,35201010,21
KERX,35201010,21
KIN,35201010,21
KITE,35201010,21
KMPH,35202010,21
KPTI,35201010,21
LBIO,35201010,21
LGND,35201010,21
LIFE,35201010,21
LJPC,35201010,21
LOXO,35201010,21
LPCN,35202010,21
LXRX,35201010,21
MDCO,35202010,21
MEIP,35201010,21
MGNX,35201010,21
MNKD,35201010,21
MNOV,35201010,21
MNTA,35201010,21
MRNS,35202010,21
MRTX,35201010,21
NBIX,35201010,21
NEOT,35201010,21
NKTR,35202010,21
NLNK,35201010,21
NNVC,35201010,21
NVAX,35201010,21
NVIV,35101010,21
OCRX,35202010,21
OCUL,35202010,21
OGEN,35201010,21
OGXI,35201010,21
OHRP,35201010,21
OMED,35201010,21
OMER,35202010,21
ONCE,35201010,21
ONTX,35201010,21
OPHT,35201010,21
OPK,35201010,21
OPXA,35201010,21
OREX,35202010,21
OTIC,35201010,21
OVAS,35201010,21
PBYI,35201010,21
PCRX,35202010,21
PETX,35202010,21
PFNX,35201010,21
PGNX,35201010,21
PPHM,35201010,21
PRAH,35203010,21
PRTO,35201010,21
PSDV,35203010,21
PTIE,35202010,21
PTLA,35201010,21
PTN,35201010,21
PTX,35202010,21
RARE,35201010,21
REGN,35201010,21
REPH,35201010,21
RGLS,35201010,21
RIGL,35201010,21
RNN,35201010,21
RPRX,35202010,21
RTRX,35201010,21
RVNC,35202010,21
RXDX,35201010,21
RXII,35201010,21
SAGE,35201010,21
SCLN,35202010,21
SCMP,35202010,21
SCYX,35202010,21
SGEN,35201010,21
SGMO,35201010,21
SGYP,35201010,21
SNSS,35201010,21
SPHS,35201010,21
SPPI,35201010,21
SRNE,35201010,21
SRPT,35201010,21
STDY,35202010,21
SUPN,35202010,21
SYN,35201010,21
TCON,35201010,21
TENX,35201010,21
TGTX,35201010,21
THLD,35201010,21
TNXP,35201010,21
TRVN,35201010,21
TSRO,35201010,21
TTPH,35202010,21
UTHR,35201010,21
VCEL,35201010,21
VICL,35201010,21
VKTX,35201010,21
VNDA,35201010,21
VRTX,35201010,21
VSAR,35201010,21
VSTM,35201010,21
VTL,35201010,21
VVUS,35202010,21
XBIT,35201010,21
XLRN,35201010,21
XNCR,35201010,21
XOMA,35201010,21
ZFGN,35201010,21
ZGNX,35202010,21
ZIOP,35201010,21
AGTC,35201010,21
HRTX,35201010,21
IMDZ,35201010,21
VBIV,35201010,21
ATVI,45103030,22
BYD,25301010,22
CACQ,25301010,22
CHDN,25301010,22
CNTY,25301010,22
CPHC,25301010,22
CZR,25301010,22
DDE,25301010,22
DVD,25301030,22
EA,45103030,22
ERI,25301010,22
FLL,25301010,22
GLUU,45103010,22
GPIC,25301010,22
HAS,25202010,22
ISCA,25301030,22
LVS,25301010,22
MCRI,25301010,22
MCS,25301020,22
MGM,25301010,22
MSG,25401030,22
NTN,25401030,22
NYNY,25301010,22
PENN,25301010,22
PNK,25301010,22
RLH,25301020,22
SGMS,25301010,22
TTWO,45103030,22
UWN,25301010,22
WYNN,25301010,22
ZNGA,45103030,22
ACNB,40101015,23
AMNB,40101015,23
ANCX,40101015,23
AROW,40101015,23
ASB,40101015,23
ASRV,40101015,23
BAC,40101010,23
BANC,40101015,23
BANF,40101015,23
BBT,40101015,23
BDGE,40101015,23
BFIN,40102010,23
BHB,40101015,23
BHLB,40101015,23
BMRC,40101015,23
BMTC,40101015,23
BOH,40101015,23
BOKF,40101015,23
BPOP,40101015,23
BUSE,40101015,23
BXS,40101015,23
C,40101010,23
CARO,40101015,23
CART,40101015,23
CBSH,40101015,23
CBU,40101015,23
CCBG,40101015,23
CCNE,40101015,23
CFFI,40101015,23
CFG,40101015,23
CFR,40101015,23
CHCO,40101015,23
CHFC,40101015,23
CHMG,40101015,23
CIT,40101015,23
CMA,40101010,23
CNOB,40101015,23
COBZ,40101015,23
COF,40202010,23
COLB,40101015,23
CPF,40101015,23
CSFL,40101015,23
CUBI,40101015,23
CVBF,40101015,23
CVCY,40101015,23
CVLY,40101015,23
CZNC,40101015,23
DFS,40202010,23
EFSC,40101015,23
EGBN,40101015,23
ESXB,40101015,23
EVBS,40101015,23
EVER,40102010,23
EWBC,40101015,23
FBC,40102010,23
FBIZ,40101015,23
FBP,40101015,23
FCBC,40101015,23
FCCO,40101015,23
FCF,40101015,23
FCNCA,40101015,23
FFBC,40101015,23
FFIN,40101015,23
FFKT,40101015,23
FHN,40101015,23
FIBK,40101015,23
FISI,40101015,23
FITB,40101015,23
FLIC,40101015,23
FMBI,40101015,23
FMNB,40101015,23
FNB,40101015,23
FRC,40101015,23
FRME,40101015,23
FULT,40101015,23
GABC,40101015,23
HBAN,40101015,23
HBHC,40101015,23
HBNC,40101015,23
HOMB,40101015,23
HTBK,40101015,23
HTH,40101015,23
IBCP,40101015,23
IBKC,40101015,23
IBOC,40101015,23
JPM,40101010,23
KEY,40101015,23
LCNB,40101015,23
LKFN,40101015,23
MBFI,40101015,23
MOFG,40101015,23
MSL,40101015,23
MTB,40101015,23
NKSH,40101015,23
NWBI,40102010,23
OFG,40101015,23
OKSB,40101015,23
ONB,40101015,23
OPB,40101015,23
OPOF,40101015,23
OSBC,40101015,23
OVLY,40101015,23
OZRK,40101015,23
PB,40101015,23
PBCT,40101015,23
PCBK,40101015,23
PEBO,40101015,23
PFBI,40101015,23
PFBX,40101015,23
PFIS,40101015,23
PGC,40101015,23
PNC,40101015,23
PNFP,40101015,23
PRK,40101015,23
PSTB,40101015,23
PVTB,40101015,23
QCRH,40101015,23
RBPAA,40101015,23
RF,40101015,23
RNST,40101015,23
SASR,40101015,23
SBCF,40101015,23
SBFG,40101015,23
SBNY,40101015,23
SFBS,40101015,23
SGBK,40101015,23
SHBI,40101015,23
SIVB,40101015,23
SMMF,40101015,23
SNV,40101015,23
SRCE,40101015,23
SSB,40101015,23
SSBI,40101015,23
STBZ,40101015,23
STI,40101015,23
SYBT,40101015,23
SYF,40202010,23
TBK,40101015,23
TCBI,40101015,23
TCBK,40101015,23
TMP,40101015,23
TOWN,40101015,23
TRMK,40101015,23
TRST,40102010,23
TSC,40101015,23
UBFO,40101015,23
UBSH,40101015,23
UBSI,40101015,23
UCBI,40101015,23
UMPQ,40101015,23
UNB,40101015,23
USB,40101010,23
UVSP,40101015,23
VBTX,40101015,23
WASH,40101015,23
WBS,40101015,23
WFBI,40101015,23
WFC,40101010,23
WSBC,40101015,23
WSBF,40102010,23
WSFS,40102010,23
WTBA,40101015,23
WTFC,40101015,23
ZION,40101015,23
XBKS,40101015,23
