symbol,gics8,textgics_010
MUR,10102020,4
MVO,10102020,4
MXC,10102020,4
NBL,10102020,4
NDRO,10102020,4
NEE,55101010,4
NFG,55102010,4
NFX,10102020,4
NGS,10101020,4
NI,55103010,4
NJR,55102010,4
NOG,10102020,4
NRP,10102050,4
NRT,10102020,4
NWE,55103010,4
NWN,55102010,4
OAS,10102020,4
OGE,55101010,4
OGS,55102010,4
OKE,10102040,4
OKS,10102040,4
OXY,10102010,4
PBT,10102020,4
PCG,55101010,4
PDCE,10102020,4
PE,10102020,4
PED,10102020,4
PEG,55103010,4
PER,10102020,4
PES,10101010,4
PHIIK,10101020,4
PHX,10102020,4
POR,55101010,4
PPL,55101010,4
PQ,10102020,4
PWR,20103010,4
PXD,10102020,4
QEP,10102020,4
REI,10102020,4
REN,10102020,4
RES,10101020,4
REXX,10102020,4
RGCO,55102010,4
RICE,10102020,4
RMP,10102040,4
ROYT,10102020,4
RRC,10102020,4
RSPP,10102020,4
SBR,10102020,4
SCG,55103010,4
SDR,10102020,4
SDT,10102020,4
SEP,10102040,4
SJI,55102010,4
SJT,10102020,4
SM,10102020,4
SMLP,10102040,4
SN,10102020,4
SO,55101010,4
SPKE,55101010,4
SPP,10102020,4
SRE,55103010,4
SWN,10102020,4
SWX,55102010,4
SXE,10102040,4
TAT,10102020,4
TCP,10102040,4
TGC,10102020,4
TPL,40201030,4
TRCH,10102020,4
TTI,10101020,4
UGI,55102010,4
UNT,10101010,4
UPL,10102020,4
USAC,10101020,4
USEG,10102020,4
USLM,15102010,4
UTL,55103010,4
VNOM,10102020,4
VOC,10102020,4
VVC,55103010,4
WEC,55103010,4
WES,10102040,4
WG,10101020,4
WGL,55102010,4
WGP,10102040,4
WLL,10102020,4
WMB,10102040,4
WPX,10102020,4
WPZ,10102040,4
WTI,10102020,4
XCO,10102020,4
XEC,10102020,4
XEL,55101010,4
XOM,10102010,4
YUMA,10102020,4
ZN,10102020,4
MPO,10102020,4
PTEN,10101010,4
AAME,40301030,5
AEL,40301020,5
AET,35102030,5
AFG,40301030,5
AFH,40301040,5
AFL,40301020,5
AFSI,40301040,5
AIG,40301030,5
AIZ,40301030,5
AJG,40301010,5
ALL,40301040,5
ALLY,40202010,5
AMP,40203010,5
AMSF,40301040,5
ANAT,40301030,5
ANTM,35102030,5
BRO,40301010,5
BWINB,40301040,5
CBZ,20202020,5
CI,35102030,5
CIA,40301020,5
CINF,40301040,5
CNA,40301040,5
CNO,40301020,5
CNXR,35103010,5
DGICA,40301040,5
EBIX,45103010,5
EHTH,40301010,5
EIG,40301040,5
EMCI,40301040,5
ERIE,40301040,5
EXLS,45102020,5
FAC,40301040,5
FAF,40301040,5
FDEF,40102010,5
FFG,40301020,5
FGL,40301020,5
FNF,40301040,5
FNFV,40201030,5
FNHC,40301040,5
GNW,40301020,5
GTS,35102030,5
GWGH,40201040,5
HALL,40301040,5
HCHC,20103010,5
HCI,40301040,5
HIG,40301030,5
HIIQ,40301010,5
HMN,40301030,5
HRG,30301010,5
HRTG,40301040,5
HUM,35102030,5
IHC,40301020,5
IPCC,40301040,5
KINS,40301040,5
KMPR,40301030,5
L,40301030,5
LNC,40301020,5
LTS,40203020,5
MBI,40301040,5
MCY,40301040,5
MET,40301020,5
MKL,40301040,5
MTG,40102010,5
NAVG,40301040,5
NGHC,40301030,5
NHLD,40203020,5
NMIH,40102010,5
NWLI,40301020,5
ORI,40301040,5
PFG,40301020,5
PGR,40301040,5
PIH,40301040,5
PRA,40301040,5
PRI,40301020,5
PRU,40301020,5
RDN,40102010,5
RGA,40301050,5
RLI,40301040,5
SAFT,40301040,5
SIGI,40301040,5
SNC,40301040,5
SNFCA,40102010,5
STBA,40101015,5
STC,40301040,5
STFC,40301040,5
THG,40301040,5
TMK,40301020,5
TNET,20202010,5
TRV,40301040,5
UFCS,40301040,5
UHAL,20304020,5
UIHC,40301040,5
UNAM,40301040,5
UNM,40301020,5
UVE,40301040,5
VOYA,40201020,5
VRSK,20202020,5
WRB,40301040,5
Y,40301050,5
AAPL,45202030,6
ABCO,20202020,6
ABM,20201050,6
ACIW,45103010,6
ACM,20103010,6
ACTA,45101010,6
ACXM,45102010,6
ADBE,45103010,6
ADP,45102020,6
ADS,45102020,6
ADSK,45103010,6
ADTN,45201020,6
AGYS,45203030,6
AKAM,45101010,6
ALSK,50101020,6
AMBA,45301020,6
AMBR,45101010,6
AMSWA,45103010,6
AMT,60101080,6
AMTD,40203020,6
ANET,45201020,6
APPS,45103010,6
ARC,20201060,6
ARCB,20304020,6
ARIS,45101010,6
ARRS,45201020,6
ARW,45203030,6
ASCMA,25302020,6
ASUR,45103010,6
ATEN,45103020,6
ATHN,35103010,6
ATNI,50101020,6
AVID,45202030,6
AVNW,45201020,6
AVT,45203030,6
AWRE,45103010,6
AXP,40202010,6
AXR,20201070,6
AZPN,45103010,6
BAH,45102010,6
BBOX,45201020,6
BBSI,20202010,6
BCO,20201080,6
BCOR,45101010,6
BCOV,45101010,6
BDC,45203015,6
BDR,45201020,6
BEAT,35102015,6
BGCP,40203020,6
BLIN,45101010,6
BLKB,45103010,6
BNFT,45101010,6
BOX,45101010,6
BR,45102020,6
BRCD,45201020,6
BRKS,45301010,6
BSFT,45103010,6
BSQR,45103010,6
BTN,25401030,6
BV,45101010,6
BVSN,45101010,6
CA,45103020,6
CACI,45102010,6
CAH,35102010,6
CALD,45103010,6
CALX,45201020,6
CAMP,45201020,6
CARB,45101010,6
CASS,45102020,6
CATM,45102020,6
CAVM,45301020,6
CBB,50101020,6
CCOI,50101010,6
CCUR,45202030,6
CDI,20202010,6
CDK,45103010,6
CDW,45203030,6
CERN,35103010,6
CHRW,20301010,6
CHTR,25401025,6
CIEN,45201020,6
CLGX,45102020,6
CLRO,45201020,6
CMTL,45201020,6
CNC,35102030,6
CNSL,50101020,6
COMM,45201020,6
COR,60101080,6
COUP,45101010,6
COVS,45103020,6
CPSI,35103010,6
CRAI,20202020,6
CRAY,45202030,6
CRL,35203010,6
CRM,45103010,6
CRTN,45102010,6
CRVL,35102015,6
CSCO,45201020,6
CSGS,45102020,6
CSOD,45101010,6
CSPI,45102010,6
CTG,45102010,6
CTL,50101020,6
CTRL,45203010,6
CTSH,45102010,6
CTXS,45103010,6
CUB,20101010,6
CUDA,45103020,6
CVG,45102020,6
CVLT,45103020,6
DATA,45103020,6
DBD,45202030,6
DGI,20101010,6
DGII,45201020,6
DGLY,45203010,6
DGX,35102015,6
DHX,45101010,6
DISH,25401025,6
DLHC,20202010,6
DLX,20201010,6
DMRC,45103010,6
DNB,20202020,6
DRAD,35102015,6
DSPG,45301020,6
DSS,45103020,6
DST,45102020,6
DWCH,45103010,6
ECHO,20301010,6
ECOM,45101010,6
EDGW,45102010,6
EEFT,45102020,6
EEI,20201050,6
EFX,20202020,6
EGAN,45101010,6
EGHT,45103010,6
EGL,20101010,6
EGOV,45101010,6
EIGI,45101010,6
ELLI,45103010,6
ENG,10101020,6
ENOC,45103010,6
ENT,25401030,6
ENV,45101010,6
EPAM,45102010,6
EPAY,45103010,6
EQIX,60101080,6
ETFC,40203020,6
EVOL,45103010,6
EVTC,45102020,6
EXA,45103010,6
EXPD,20301010,6
EXTR,45201020,6
FALC,45103020,6
FCN,20202020,6
FDS,40203040,6
FEYE,45103020,6
FFIV,45201020,6
FICO,45103010,6
FIS,45102020,6
FISV,45102020,6
FIVN,45101010,6
FLT,45102020,6
FNGN,40203010,6
FNJN,45103020,6
FORR,45102010,6
FRP,50101020,6
FSNN,50101010,6
FTNT,45103020,6
FTR,50101020,6
FUEL,45101010,6
GDDY,45101010,6
GIMO,45103020,6
GNCMA,50101020,6
GOGO,45101010,6
GPN,45102020,6
GPX,20202010,6
GSAT,50101010,6
GSB,45103020,6
GTT,45101010,6
GUID,45103010,6
GWRE,45103010,6
HCKT,45102010,6
HCOM,50101020,6
HDP,45101010,6
HHS,25401010,6
HIL,20202020,6
HIVE,45201020,6
HLIT,45201020,6
HMHC,25302010,6
HMNY,45102010,6
HMSY,35103010,6
HPQ,45202030,6
HRS,45201020,6
HSIC,35102010,6
HSON,20202010,6
HSTM,35103010,6
HUBS,45103010,6
HURN,20202020,6
IBM,45102010,6
ICE,40203040,6
ICFI,20202020,6
IDCC,45201020,6
IDN,45203010,6
IDSY,45203010,6
IDT,50101020,6
III,45102020,6
IMMR,45202030,6
IMPV,45103020,6
INAP,45101010,6
INFN,45201020,6
INOD,45102020,6
INOV,35103010,6
INT,10102030,6
INTC,45301020,6
INTL,40203020,6
INTU,45103010,6
INTX,20201070,6
INUV,45101010,6
INVE,45203010,6
INWK,20201010,6
IO,10101020,6
IPAS,45101010,6
IPG,25401010,6
IRDM,50101010,6
IRM,60101080,6
ISDR,45101010,6
IT,45102010,6
ITG,40203020,6
ITI,45203010,6
JBHT,20304020,6
JCOM,45101010,6
JCS,45201020,6
JEC,20103010,6
JIVE,45103010,6
JKHY,45102020,6
JNPR,45201020,6
JOB,20202010,6
JTPY,45102020,6
KBR,20103010,6
KELYA,20202010,6
KEYW,20101010,6
KFRC,20202010,6
KFY,20202010,6
KTOS,20101010,6
KVHI,45201020,6
LBRDK,25401025,6
LDOS,45102010,6
LEE,25401040,6
LHCG,35102015,6
LLNW,45101010,6
LMOS,50101010,6
LOGM,45101010,6
LORL,25401025,6
LPLA,40203020,6
LPSN,45101010,6
LQDT,45101010,6
LSTR,20304020,6
LTRX,45201020,6
LVLT,50101010,6
MA,45102020,6
MAN,20202010,6
MANH,45103010,6
MANT,45102010,6
MATR,45102010,6
MCHX,45101010,6
MCK,35102010,6
MCO,40203040,6
MDCA,25401010,6
MDRX,35103010,6
MDSO,35103010,6
MGI,45102020,6
MGLN,35102030,6
MHH,20202010,6
MITK,45103010,6
MLNK,45102020,6
MMC,40301010,6
MMS,45102020,6
MOBL,45103010,6
MOC,20201080,6
MODN,45103010,6
MORN,40203040,6
MRIN,45101010,6
MRLN,40201040,6
MRVC,45201020,6
MSFT,45103020,6
MSI,45201020,6
MSTR,45103010,6
MTBC,35103010,6
MXPT,45101010,6
NCI,20202020,6
NCIT,45102010,6
NCR,45202030,6
NDAQ,40203040,6
NETE,45101010,6
NEWR,45101010,6
NMRX,45101010,6
NNI,40202010,6
NOW,45103020,6
NRCIA,35102015,6
NSIT,45203030,6
NSP,20202010,6
NSR,45102020,6
NTAP,45202030,6
NTCT,45201020,6
NTGR,45201020,6
NTIP,45201020,6
NTWK,45103010,6
NUAN,45103010,6
NWSA,25401040,6
NXTD,45103020,6
OMC,25401010,6
OMI,35102010,6
ONDK,40201040,6
ONVI,45101010,6
ORBC,50101010,6
ORCL,45103020,6
OTEL,50101020,6
PANW,45201020,6
PAR,45203010,6
PAY,45203010,6
PAYC,45103010,6
PAYX,45102020,6
PBI,20201060,6
PCMI,45203030,6
PCTI,45201020,6
PCTY,45103010,6
PCYG,45103010,6
PDFS,45301010,6
PDVW,50101010,6
PEGA,45103010,6
PESI,20201050,6
PFMT,20201070,6
PFPT,45103020,6
PFSW,45102010,6
PINC,35102015,6
PLPM,45102020,6
PLUS,45203030,6
PLXS,45203020,6
PN,40301010,6
PRFT,45102010,6
PRGS,45103020,6
PRGX,45102020,6
PRO,45103010,6
PRSC,35102015,6
PRXL,35203010,6
PTC,45103010,6
PXLW,45301020,6
Q,35203010,6
QADA,45103010,6
QCOM,45301020,6
QLYS,45103020,6
QNST,45101010,6
QSII,35103010,6
QTM,45202030,6
QTS,60101080,6
QTWO,45101010,6
QUAD,20201010,6
QUIK,45301020,6
QUMU,45101010,6
R,20304020,6
RCMT,20202020,6
RECN,20202020,6
RHI,20202010,6
RHT,45103020,6
RMGN,45203010,6
RNET,10101020,6
RNG,45103010,6
RNWK,45101010,6
RP,45103010,6
RPXC,20202020,6
RRD,20201010,6
RRTS,20304020,6
RST,45103030,6
RSYS,45203020,6
RUBI,45103020,6
SABR,45102020,6
SAEX,10101020,6
SAIC,45102010,6
SATS,45201020,6
SCHW,40203020,6
SCSC,45203030,6
SEAC,45103010,6
SHEN,50102010,6
SHOR,45201020,6
SIEB,40203020,6
SIGM,45301020,6
SMCI,45202030,6
SMSI,45103010,6
SNCR,45103010,6
SNPS,45103010,6
SNX,45203030,6
SOFO,45103020,6
SONS,45201020,6
SP,20201050,6
SPLK,45103010,6
SPOK,50102010,6
SPRT,45101010,6
SPSC,45101010,6
SRCL,20201050,6
SREV,45102010,6
SRT,45102020,6
SSNC,45103010,6
SSNI,45103010,6
SSTK,45101010,6
STRM,35103010,6
SYKE,45102020,6
SYMC,45103020,6
SYNC,45101010,6
SYNT,45102020,6
T,50101020,6
TBI,20202010,6
TCCO,45201020,6
TCS,25504040,6
TDC,45102010,6
TDS,50102010,6
TECD,45203030,6
TESS,45201020,6
TIVO,45103020,6
TNAV,45103010,6
TRMB,45203020,6
TRMR,45101010,6
TRR,20201050,6
TRUE,45101010,6
TSS,45102020,6
TST,40203040,6
TTEC,45102020,6
TTEK,20201050,6
TTGT,45101010,6
TWOU,45101010,6
TYL,45103010,6
TYPE,45103010,6
UBNT,45201020,6
UEIC,25201010,6
UIS,45102010,6
ULTI,45103010,6
UNH,35102030,6
UPLD,45103010,6
USAT,45202030,6
USM,50102010,6
V,45102020,6
VCRA,35103010,6
VDSI,45103020,6
VEC,20101010,6
VEEV,35103010,6
VG,50101010,6
VHC,45103010,6
VII,45203010,6
VISI,20202010,6
VMW,45103020,6
VNTV,45102020,6
VRNS,45103020,6
VRNT,45103010,6
VRSN,45101010,6
VRTU,45102010,6
VSAT,45201020,6
VSEC,20201070,6
VSR,20201050,6
VVI,20201070,6
VZ,50101020,6
WDAY,45103010,6
WDC,45202030,6
WEX,45102020,6
WIFI,50102010,6
WIN,50101020,6
WK,45103010,6
WLDN,20202020,6
WM,20201050,6
WPCS,45102010,6
WPG,60101070,6
WSTC,20201060,6
WSTG,45203030,6
WSTL,45201020,6
WU,45102020,6
WYY,45102010,6
XGTI,45201020,6
XPO,20301010,6
XRX,45202030,6
YUME,45101010,6
ZAYO,50101010,6
ZBRA,45203010,6
ZIXI,45103010,6
AB,40203010,7
ABDC,40203010,7
ACSF,40203010,7
AINV,40203010,7
AMG,40203010,7
APAM,40203010,7
APO,40203010,7
ARCC,40203010,7
ARES,40203010,7
BEN,40203010,7
BK,40203010,7
BKCC,40203010,7
BLK,40203010,7
BX,40203010,7
CG,40203010,7
CMFN,40203010,7
CNS,40203010,7
CODI,40201030,7
COWN,40203020,7
CPTA,40203010,7
CSWC,40203010,7
DEA,60101040,7
DHIL,40203010,7
EV,40203010,7
EVR,40203020,7
FBRC,40203020,7
FDUS,40203010,7
FIG,40203010,7
FII,40203010,7
FSAM,40203010,7
FSC,40203010,7
FSFR,40203010,7
FSIC,40203010,7
GAIN,40203010,7
GBDC,40203010,7
GBL,40203010,7
GLAD,40203010,7
GROW,40203010,7
GS,40203020,7
GSBD,40203010,7
GSVC,40203010,7
HCAP,40203010,7
HNNA,40203010,7
HRZN,40203010,7
HTGC,40203010,7
IFMI,40203030,7
IVZ,40203010,7
JMP,40203030,7
JNS,40203010,7
KCAP,40203010,7
LM,40203010,7
MAIN,40203010,7
MCC,40203010,7
MDLY,40203010,7
MN,40203010,7
MRCC,40203010,7
MS,40203020,7
MVC,40203010,7
NEWS,40201040,7
NEWT,40203010,7
NMFC,40203010,7
NTRS,40203010,7
OAK,40203010,7
OFS,40203010,7
OHAI,40203010,7
OPY,40203020,7
PFLT,40203010,7
PJC,40203020,7
PNNT,40203010,7
PSEC,40203010,7
PZN,40203010,7
RAND,40203010,7
RJF,40203020,7
SAMG,40203010,7
SAR,40203010,7
SCM,40203010,7
SEIC,40203010,7
SF,40203020,7
SFE,40203010,7
SLRC,40203010,7
STT,40203010,7
SUNS,40203010,7
SVVC,40203010,7
TCAP,40203010,7
TCPC,40203010,7
TCRD,40203010,7
TICC,40203010,7
TPVG,40203010,7
TROW,40203010,7
TSLX,40203010,7
UMBF,40101015,7
WDR,40203010,7
WHF,40203010,7
OZM,40203010,7
AAMC,60102040,8
AAT,60101010,8
ABR,40204010,8
ACC,60101060,8
ACRE,40204010,8
ADC,60101070,8
AGNC,40204010,8
AHH,60101010,8
AHP,60101030,8
AHT,60101030,8
AI,40203010,8
AIV,60101060,8
AJX,40204010,8
AKR,60101070,8
ALEX,60102010,8
ALX,60101070,8
AMH,60101060,8
ANH,40204010,8
APTS,60101060,8
ARE,60101040,8
ARI,40204010,8
ARR,40204010,8
AVB,60101060,8
BDN,60101040,8
BFS,60101070,8
BRG,60101060,8
BRT,60101060,8
BRX,60101070,8
BXMT,40204010,8
BXP,60101040,8
CBG,60102040,8
CBL,60101070,8
CDR,60101070,8
CHCI,25201030,8
CHMI,40204010,8
CHSP,60101030,8
CIM,40204010,8
CLDT,60101030,8
CLI,60101040,8
CMCT,40204010,8
CMO,40204010,8
CONE,60101080,8
CORR,60101080,8
CPT,60101060,8
CRT,10102020,8
CTO,60102010,8
CTRE,60101050,8
CTT,60101080,8
CUBE,60101080,8
CUZ,60101040,8
CXP,60101040,8
DCT,60101020,8
DDR,60101070,8
DEI,60101040,8
DFT,60101080,8
DLR,60101080,8
DOC,60101050,8
DRE,60101020,8
DRH,60101030,8
DX,40204010,8
EARN,40204010,8
EDR,60101060,8
EFC,40203010,8
EGP,60101020,8
ELS,60101060,8
EPR,60101080,8
EQC,60101040,8
EQR,60101060,8
ESBA,60101010,8
ESRT,60101010,8
ESS,60101060,8
EXR,60101080,8
FCH,60101030,8
FOR,60102030,8
FPI,60101080,8
FPO,60101010,8
FR,60101020,8
FRPH,60102020,8
FRT,60101070,8
FSP,60101040,8
GGP,60101070,8
GLPI,60101080,8
GOOD,60101010,8
GOV,60101040,8
GPT,60101010,8
GTY,60101070,8
HCN,60101050,8
HCP,60101050,8
HF,60102040,8
HHC,60102030,8
HIFR,60101080,8
HIW,60101040,8
HPP,60101040,8
HPT,60101030,8
HR,60101050,8
HST,60101030,8
HT,60101030,8
HTA,60101050,8
IMH,40102010,8
INN,60101030,8
IRET,60101010,8
IRT,60101060,8
IVR,40204010,8
JCAP,60101080,8
JLL,60102040,8
JOE,60102010,8
KIM,60101070,8
KRC,60101040,8
KRG,60101070,8
LADR,40204010,8
LAND,60101080,8
LEN,25201030,8
LHO,60101030,8
LMNR,30202010,8
LMRK,60102020,8
LOAN,40204010,8
LODE,15104030,8
LPT,60101010,8
LTC,60101050,8
LXP,60101010,8
MAA,60101060,8
MAC,60101070,8
MFA,40204010,8
MITT,40204010,8
MMI,60102040,8
MNR,60101020,8
MORE,60101060,8
MPW,60101050,8
MTGE,40204010,8
MTN,25301030,8
NHI,60101050,8
NLY,40204010,8
NNN,60101070,8
NRZ,40204010,8
NSA,60101080,8
NSM,40102010,8
NXRT,60101060,8
NYMT,40204010,8
NYRT,60101040,8
O,60101070,8
OAKS,40204010,8
OFC,60101040,8
OHI,60101050,8
OLP,60101010,8
ORM,40204010,8
PCH,60101080,8
PDM,60101040,8
PEB,60101030,8
PEI,60101070,8
PGRE,60101040,8
PHH,40102010,8
PKY,60101040,8
PLD,60101020,8
PMT,40204010,8
PSA,60101080,8
PSB,60101010,8
PW,60101080,8
RAS,60101010,8
RDI,25401030,8
REG,60101070,8
REIS,45101010,8
RESI,40204010,8
REXR,60101020,8
RLGY,60102040,8
RLJ,60101030,8
ROIC,60101070,8
RPT,60101070,8
RSO,40204010,8
RWT,40204010,8
RYN,60101080,8
SBAC,60101080,8
SBRA,60101050,8
SHO,60101030,8
SIR,60101010,8
SKT,60101070,8
SLG,60101040,8
SNH,60101050,8
SNR,60101050,8
SOHO,60101030,8
SPG,60101070,8
SRC,60101010,8
STAG,60101020,8
STAR,60101010,8
STOR,60101010,8
STRS,60102030,8
STWD,40204010,8
SUI,60101060,8
TCI,60102020,8
TCO,60101070,8
TRC,60102010,8
TRNO,60101020,8
TWO,40204010,8
UBA,60101070,8
UDR,60101060,8
UE,60101070,8
UHT,60101050,8
UMH,60101060,8
VGR,30203010,8
VNO,60101040,8
VTR,60101050,8
WD,40102010,8
WHLR,60101070,8
WMC,40204010,8
WPC,60101010,8
WRE,60101010,8
WRI,60101070,8
WSR,60101070,8
XHR,60101030,8
AA,15104010,9
AAC,35102020,9
AAN,25504060,9
AAP,25504050,9
AAWW,20301010,9
ABAX,35101010,9
ABC,35102010,9
ABCD,25302010,9
ABG,25504050,9
ABMD,35101010,9
ABTL,45101010,9
ACCO,20201060,9
ACHC,35102020,9
ACTG,20202020,9
ACU,20201060,9
ADK,35102020,9
ADM,30202010,9
ADUS,35102015,9
AEO,25504010,9
AEP,55101010,9
AES,55105010,9
AGM,40102010,9
AHC,25401040,9
AHGP,10102050,9
AIQ,35102015,9
AKRX,35202010,9
AL,20107010,9
ALCO,30202010,9
ALGN,35101020,9
ALGT,20302010,9
ALK,20302010,9
ALQA,35101020,9
ALR,35101020,9
AMC,25401030,9
AMCX,25401020,9
AMD,45301020,9
AMED,35102015,9
AMRK,40201040,9
AMRS,10102030,9
AMS,35102015,9
AMTX,10102030,9
AMWD,20102010,9
AMZN,25502020,9
AN,25504050,9
ANDE,30101020,9
ANF,25504010,9
ANGI,45101010,9
ANGO,35101010,9
AOI,30203010,9
APDN,45203010,9
APEI,25302010,9
APU,55102010,9
ARCI,25504040,9
ARKR,25301040,9
ARLP,10102050,9
ARMK,25301040,9
ARTNA,55104010,9
ASFI,40202010,9
ASGN,20202010,9
ASNA,25504010,9
ASTC,20101010,9
ATEC,35101010,9
ATLC,40202010,9
ATR,15103010,9
ATRC,35101010,9
ATSG,20301010,9
ATVI,45103030,9
ATW,10101010,9
AUMN,15104040,9
AVD,15101030,9
AVGR,35101010,9
AVHI,25201030,9
AWR,55104010,9
AWX,20201050,9
AXDX,35203010,9
AXGN,35101010,9
AYR,20107010,9
AZO,25504050,9
BABY,35101010,9
BBBY,25504060,9
BBGI,25401020,9
BBRG,25301040,9
BBW,25504040,9
BBY,25504020,9
BC,25202010,9
BCR,35101010,9
BDL,25301040,9
BEBE,25504010,9
BFAM,25302010,9
BG,30202010,9
BGFV,25504040,9
BGS,30202030,9
BH,25301040,9
BID,25302020,9
BIG,25503020,9
BIOS,35102015,9
BJRI,25301040,9
BKD,35102020,9
BKE,25504010,9
BKS,25504040,9
BLBD,20106010,9
BLFS,35101020,9
BLMN,25301040,9
BOBE,25301040,9
BOJA,25301040,9
BONT,25503010,9
BOOT,25504010,9
BPI,25302010,9
BPT,10102020,9
BREW,30201010,9
BSET,25201020,9
BSX,35101010,9
BTU,10102050,9
BURL,25504010,9
BWLD,25301040,9
BYD,25301010,9
BZH,25201030,9
CAB,25504040,9
CACC,40202010,9
CACQ,25301010,9
CAG,30202030,9
CAKE,25301040,9
CALM,30202030,9
CAPL,10102040,9
CAR,20304020,9
CASM,35101010,9
CASY,30101030,9
CATO,25504010,9
CAW,30302010,9
CBK,25504010,9
CBM,35203010,9
CBMX,35203010,9
CBOE,40203040,9
CBRL,25301040,9
CBS,25401020,9
CCI,60101080,9
CCK,15103010,9
CCL,25301020,9
CCO,25401010,9
CCRN,35102015,9
CCS,25201030,9
CDE,15104045,9
CDXS,15101050,9
CDZI,55104010,9
CECO,25302010,9
CEMI,35101020,9
CENTA,30301010,9
CENX,15104010,9
CERS,35101020,9
CF,15101030,9
CFI,25203030,9
CGI,20304020,9
CGNT,35101010,9
CHD,30301010,9
CHDN,25301010,9
CHE,35102015,9
CHEF,30101020,9
CHGG,25302010,9
CHH,25301020,9
CHKE,25203010,9
CHS,25504010,9
CHUY,25301040,9
CIDM,25401030,9
CIVI,35102015,9
CL,30301010,9
CLCT,25302020,9
CLD,10102050,9
CLF,15104050,9
CLUB,25301030,9
CLW,15105020,9
CLX,30301010,9
CMCSA,25401025,9
CME,40203040,9
CMG,25301040,9
CMLS,25401020,9
CMP,15104020,9
CMT,15101010,9
CNK,25401030,9
CNMD,35101010,9
CNTY,25301010,9
COH,25203010,9
COKE,30201030,9
COLM,25203010,9
CONN,25504020,9
COO,35101020,9
COOL,45103030,9
CORE,25501010,9
COST,30101040,9
COT,30201030,9
COTY,30302010,9
CPB,30202030,9
CPHC,25301010,9
CPLA,25302010,9
CPRT,20201070,9
CPSS,40202010,9
CQH,10102040,9
CQP,10102040,9
CRCM,45101010,9
CRDS,45202030,9
CRI,25203010,9
CRMT,25504050,9
CROX,25203020,9
CRWS,25203030,9
CRY,35101010,9
CSGP,45101010,9
CSII,35101010,9
CSLT,35103010,9
CSS,25201050,9
CST,25504050,9
CSU,35102020,9
CSV,25302020,9
CSX,20304010,9
CTAS,20201070,9
CTB,25101020,9
CTHR,25203010,9
CTRN,25504010,9
CTWS,55104010,9
CUTR,35101010,9
CVA,20201050,9
CVCO,25201030,9
CVEO,20201070,9
CVGW,30202030,9
CVO,20201010,9
CVS,30101010,9
CVTI,20304020,9
CWST,20201050,9
CXW,60101080,9
CYH,35102020,9
CZR,25301010,9
DAL,20302010,9
DAR,30202010,9
DAVE,25301040,9
DDE,25301010,9
DDS,25503010,9
DECK,25203020,9
DEL,15105010,9
DENN,25301040,9
DEST,25504010,9
DF,30202030,9
DG,25503020,9
DHI,25201030,9
DIN,25301040,9
DIS,25401030,9
DISCA,25401020,9
DJCO,25401040,9
DKS,25504040,9
DLA,25203010,9
DLB,45203015,9
DLTR,25503020,9
DMLP,10102020,9
DNKN,25301040,9
DO,10101010,9
DPLO,35102015,9
DPS,30201030,9
DPZ,25301040,9
DRAM,45202030,9
DRI,25301040,9
DSW,25504010,9
DV,25302010,9
DVA,35102015,9
DVCR,35102020,9
DVD,25301030,9
DWSN,10101020,9
DXCM,35101010,9
DXLG,25504010,9
DXYN,25201020,9
DYNT,35101010,9
EA,45103030,9
EAT,25301040,9
EBAY,45101010,9
EBF,20201010,9
ECPG,40202010,9
EDUC,25501010,9
EE,55101010,9
EIX,55101010,9
EL,30302010,9
ELGX,35101020,9
ELMD,35101010,9
ELY,25202010,9
EMAN,45203020,9
EMES,10102030,9
EMMS,25401020,9
ENR,30301010,9
ENSG,35102020,9
ENTL,35101010,9
EQGP,10102040,9
ERA,10101020,9
ERI,25301010,9
ESCA,25202010,9
ESRX,35102015,9
ETH,25201020,9
ETM,25401020,9
ETRM,35101010,9
ETSY,25502020,9
EVA,10102050,9
EVC,25401020,9
EVHC,35102015,9
EVLV,25502020,9
EW,35101010,9
EXAC,35101010,9
EXPE,25502020,9
EXPR,25504010,9
EYES,35101010,9
EZPW,40202010,9
F,25102010,9
FARM,30202030,9
FB,45101010,9
FC,20202020,9
FCFS,40202010,9
FCX,15104025,9
FDP,30202010,9
FDX,20301010,9
FE,55101010,9
FELP,10102050,9
FINL,25504010,9
FIVE,25504040,9
FIZZ,30201030,9
FL,25504010,9
FLL,25301010,9
FLO,30202030,9
FLWS,25502020,9
FLXS,25201020,9
FMC,15101030,9
FMSA,10101020,9
FONR,35101010,9
FOSL,25203010,9
FOXA,25401030,9
FOXF,25101010,9
FPP,10102020,9
FRAN,25504010,9
FRED,25503020,9
FRGI,25301040,9
FRPT,30202030,9
FTD,25502020,9
FUN,25301030,9
FVE,35102020,9
FWRD,20301010,9
GAIA,25502020,9
GCAP,40203020,9
GCI,25401040,9
GCO,25504010,9
GDOT,40202010,9
GEN,35102020,9
GEO,60101080,9
GES,25504010,9
GEVO,10102030,9
GHL,40203020,9
GIII,25203010,9
GIS,30202030,9
GLDD,20103010,9
GLUU,45103010,9
GM,25102010,9
GME,25504020,9
GMO,15104020,9
GNC,25504040,9
GNMK,35101010,9
GOOGL,45101010,9
GORO,15104030,9
GPI,25504050,9
GPIC,25301010,9
GPK,15103020,9
GPRE,10102030,9
GPRO,25201010,9
GPS,25504010,9
GRBK,25201030,9
GRPN,25502020,9
GRUB,45101010,9
GTIM,25301040,9
