symbol,gics8,hier.text_024
SPLK,45103010,15
SPLP,40201030,3
SPLS,25504040,1
SPN,10101020,0
SPNC,35101020,22
SPOK,50102010,10
SPP,10102020,4
SPPI,35201010,9
SPR,20101010,3
SPRT,45101010,15
SPSC,45101010,15
SPTN,30101020,14
SPWH,25504040,14
SPWR,45301020,0
SQBG,25203010,1
SRC,60101010,7
SRCE,40101015,19
SRCL,20201050,0
SRDX,35101010,22
SRE,55103010,13
SREV,45102010,15
SRI,25101010,3
SRLP,10102040,0
SRNE,35201010,9
SRPT,35201010,9
SRT,45102020,15
SSB,40101015,12
SSBI,40101015,12
SSD,20102010,1
SSFN,40101015,12
SSH,35101010,22
SSI,25504010,14
SSNC,45103010,15
SSNI,45103010,23
SSP,25401020,8
SSTK,45101010,8
SSY,35102020,5
SSYS,45202030,10
STAA,35101020,22
STAG,60101020,7
STAR,60101010,7
STAY,25301020,18
STBA,40101015,19
STBZ,40101015,12
STC,40301040,11
STDY,35202010,9
STFC,40301040,11
STI,40101015,19
STKS,25301040,1
STL,40101015,12
STLD,15104050,3
STLY,25201020,1
STMP,45101010,1
STON,25302020,1
STOR,60101010,7
STRA,25302010,1
STRL,20103010,0
STRM,35103010,5
STRP,50101010,1
STRS,60102030,7
STRT,25101010,15
STS,20106010,3
STT,40203010,6
STWD,40204010,21
STZ,30201020,1
SUI,60101060,7
SUM,15102010,1
SUMR,25202010,1
SUN,10102040,14
SUNS,40203010,17
SUP,25101010,3
SUPN,35202010,9
SVBI,40102010,12
SVT,20104010,0
SVU,30101030,14
SVVC,40203010,17
SWFT,20304020,16
SWK,20106020,3
SWKS,45301020,10
SWM,15105020,1
SWN,10102020,2
SWX,55102010,13
SXC,15104050,0
SXCP,15104050,0
SXE,10102040,4
SXI,20106020,3
SXT,15101050,1
SYBT,40101015,19
SYF,40202010,1
SYK,35101010,22
SYKE,45102020,15
SYMC,45103020,15
SYMX,10101020,0
SYN,35201010,9
SYNA,45301020,10
SYNC,45101010,1
SYNL,15104050,3
SYNT,45102020,15
SYPR,25101010,10
SYX,45203030,10
SYY,30101020,1
T,50101020,23
TA,25504050,1
TACO,25301040,1
TACT,45202030,10
TAHO,15104030,0
TAP,30201010,1
TAST,25301040,1
TAT,10102020,2
TAX,25302020,1
TAYD,20106020,3
TBBK,40101015,1
TBI,20202010,15
TBK,40101015,3
TBNK,40102010,12
TCAP,40203010,17
TCBI,40101015,12
TCBK,40101015,12
TCCO,45201020,23
TCI,60102020,7
TCO,60101070,7
TCON,35201010,9
TCP,10102040,13
TCPC,40203010,17
TCRD,40203010,17
TCS,25504040,1
TDC,45102010,15
TDG,20101010,3
TDS,50102010,23
TDW,10101020,0
TDY,20101010,3
TEAR,35101020,1
TECD,45203030,10
TECH,35203010,22
TEGP,10102040,4
TEN,25101010,3
TENX,35201010,9
TEP,10102040,4
TER,45301010,10
TERP,55105020,0
TESO,10101020,0
TESS,45201020,10
TEX,20106010,3
TFSL,40102010,12
TFX,35101010,22
TG,15101010,1
TGC,10102020,2
TGEN,20102010,3
TGI,20101010,3
TGT,25503020,14
TGTX,35201010,9
THC,35102020,5
THFF,40101015,12
THG,40301040,11
THLD,35201010,9
THO,25102010,3
THR,20104010,3
THRM,25101010,3
THS,30202030,1
THST,30201020,1
TICC,40203010,17
TIF,25504040,14
TIK,20101010,3
TILE,20201060,1
TIME,25401040,8
TIS,30301010,1
TISI,20201050,3
TITN,20107010,3
TIVO,45103020,8
TJX,25504010,14
TKR,20106020,3
TLF,25504010,14
TLLP,10102040,4
TLP,10102040,4
TLYS,25504010,14
TMHC,25201030,20
TMK,40301020,11
TMO,35203010,22
TMP,40101015,19
TMST,15104050,3
TMUS,50102010,23
TNAV,45103010,10
TNC,20106020,1
TNDM,35101010,22
TNET,20202010,15
TNH,15101030,1
TNXP,35201010,9
TOL,25201030,20
TOWN,40101015,19
TOWR,25101010,3
TPC,20103010,0
TPH,25201030,20
TPL,40201030,7
TPVG,40203010,17
TPX,25201020,1
TR,30202030,14
TRC,60102010,7
TRCB,40101015,12
TRCH,10102020,2
TRCO,25401020,8
TREC,15101010,1
TREE,40102010,1
TREX,20102010,1
TRGP,10102040,4
TRIP,25502020,1
TRK,25301030,1
TRMB,45203020,10
TRMK,40101015,19
TRMR,45101010,8
TRN,20106010,3
TRNO,60101020,7
TRNS,20107010,3
TROV,35201010,22
TROW,40203010,6
TROX,15101010,3
TRR,20201050,0
TRS,20106020,3
TRST,40102010,12
TRT,45301010,22
TRUE,45101010,1
TRUP,40301020,1
TRV,40301040,11
TRVN,35201010,9
TRXC,35101010,22
TSBK,40102010,12
TSC,40101015,6
TSCO,25504040,1
TSE,15101010,1
TSLA,25102010,3
TSLX,40203010,17
TSN,30202030,1
TSO,10102030,4
TSQ,25401020,8
TSRO,35201010,9
TSS,45102020,15
TST,40203040,15
TTC,20106015,3
TTEC,45102020,15
TTEK,20201050,0
TTGT,45101010,8
TTI,10101020,0
TTMI,45203020,10
TTOO,35201010,22
TTPH,35202010,9
TTS,25504030,1
TTWO,45103030,1
TUES,25503020,14
TUP,25201050,1
TWI,20106015,3
TWIN,20106010,3
TWMC,25504040,8
TWO,40204010,21
TWOU,45101010,1
TWTR,45101010,1
TWX,25401030,8
TXMD,35202010,9
TXN,45301020,10
TXRH,25301040,1
TXT,20101010,3
TYL,45103010,15
TYPE,45103010,10
TZOO,45101010,1
UAL,20302010,3
UAMY,15104020,1
UAN,15101030,1
UBA,60101070,7
UBCP,40101015,12
UBFO,40101015,12
UBNK,40102010,12
UBNT,45201020,23
UBSH,40101015,12
UBSI,40101015,12
UCBI,40101015,19
UCFC,40102010,12
UCP,25201030,20
UCTT,45301010,10
UDR,60101060,7
UE,60101070,7
UEC,10102050,0
UEIC,25201010,10
UFCS,40301040,11
UFI,25203030,1
UFPI,20102010,1
UFPT,15103020,1
UG,30302010,22
UGI,55102010,0
UHAL,20304020,11
UHS,35102020,5
UHT,60101050,5
UIHC,40301040,11
UIS,45102010,15
ULBI,20104010,3
ULTA,25504040,1
ULTI,45103010,15
UMBF,40101015,6
UMH,60101060,7
UMPQ,40101015,12
UNAM,40301040,11
UNB,40101015,12
UNF,20201070,3
UNFI,30101020,1
UNH,35102030,5
UNM,40301020,11
UNP,20304010,3
UNT,10101010,0
UNTY,40101015,12
UNXL,45203020,1
UPL,10102020,2
UPLD,45103010,15
UPS,20301010,16
UQM,25101010,3
URBN,25504010,14
URG,10102050,0
URI,20107010,3
URRE,10102050,0
USAC,10101020,0
USAK,20304020,16
USAP,15104050,3
USAT,45202030,15
USB,40101010,19
USCR,15102010,1
USDP,10102040,4
USEG,10102020,2
USG,20102010,1
USLM,15102010,1
USM,50102010,23
USNA,30302010,1
USPH,35102020,22
UTEK,45301010,10
UTHR,35201010,9
UTI,25302010,1
UTL,55103010,13
UTMD,35101020,22
UTX,20101010,3
UUU,45203010,0
UVE,40301040,11
UVSP,40101015,19
UVV,30203010,1
UWN,25301010,1
V,45102020,15
VAC,25301020,7
VAL,15101050,1
VALU,40203040,6
VAR,35101010,22
VBTX,40101015,12
VC,25101010,3
VCEL,35201010,9
VCRA,35103010,10
VCYT,35201010,9
VDSI,45103020,15
VEC,20101010,15
VECO,45301010,10
VEEV,35103010,15
VFC,25203010,14
VG,50101010,23
VGR,30203010,1
VGZ,15104030,0
VHC,45103010,23
VHI,15101050,3
VIAB,25401030,8
VICL,35201010,9
VICR,20104010,10
VII,45203010,8
VIRC,20201060,1
VIRT,40203020,6
VISI,20202010,15
VIVO,35101020,22
VKTX,35201010,9
VLGEA,30101030,1
VLO,10102030,1
VLP,10102040,4
VLY,40101015,12
VMC,15102010,1
VMI,20103010,3
VMW,45103020,15
VNCE,25203010,14
VNDA,35201010,9
VNO,60101040,7
VNOM,10102020,2
VNTV,45102020,15
VOC,10102020,2
VOXX,25101010,10
VOYA,40201020,11
VPG,45203010,3
VRA,25203010,14
VRML,35101010,22
VRNS,45103020,15
VRNT,45103010,15
VRSK,20202020,15
VRSN,45101010,1
VRTU,45102010,15
VRTV,20107010,10
VRTX,35201010,9
VSAR,35201010,9
VSAT,45201020,23
VSEC,20201070,15
VSH,45203015,10
VSI,25504040,1
VSLR,55105020,0
VSR,20201050,0
VSTM,35201010,9
VSTO,25202010,14
VTL,35201010,9
VTNR,10102030,3
VTR,60101050,5
VUZI,25201010,10
VVC,55103010,13
VVI,20201070,15
VVUS,35202010,9
VWR,35203010,22
VZ,50101020,23
W,25502020,14
WAB,20106010,3
WABC,40101015,12
WAC,40102010,21
WAFD,40102010,12
WAGE,20202010,5
WAIR,20101010,3
WAL,40101015,14
WASH,40101015,19
WAT,35203010,22
WATT,20104010,1
WBA,30101010,5
WBMD,45101010,5
WBS,40101015,19
WCC,20107010,10
WCG,35102030,5
WD,40102010,15
WDAY,45103010,15
WDC,45202030,15
WDFC,30301010,1
WDR,40203010,6
WEC,55103010,13
WEN,25301040,1
WERN,20304020,16
WES,10102040,4
WEX,45102020,15
WEYS,25501010,14
WFBI,40101015,12
WFC,40101010,19
WFM,30101030,1
WG,10101020,0
WGL,55102010,13
WGO,25102010,3
WGP,10102040,4
WHF,40203010,7
WHG,40203010,6
WHLR,60101070,7
WHR,25201040,14
WIFI,50102010,10
WIN,50101020,23
WINA,25504040,1
WIRE,20104010,10
WK,45103010,15
WLB,10102050,0
WLDN,20202020,0
WLFC,20107010,1
WLH,25201030,20
WLK,15101010,1
WLKP,15101010,1
WLL,10102020,2
WM,20201050,0
WMAR,25504040,14
WMB,10102040,4
WMC,40204010,21
WMK,30101030,14
WMLP,10102050,0
WMS,20102010,0
WMT,30101040,14
WNC,20106010,3
WNR,10102030,4
WNRL,10102040,4
WOOF,35102020,1
WOR,15104050,3
WPC,60101010,7
WPCS,45102010,10
WPG,60101070,15
WPT,10102040,4
WPX,10102020,2
WPZ,10102040,4
WR,55101010,13
WRB,40301040,11
WRE,60101010,7
WRI,60101070,7
WRLD,40202010,1
WSBC,40101015,19
WSBF,40102010,12
WSCI,20106020,3
WSFS,40102010,12
WSM,25504060,14
WSO,20107010,3
WSR,60101070,7
WST,35101020,1
WSTC,20201060,23
WSTG,45203030,15
WSTL,45201020,10
WTBA,40101015,12
WTFC,40101015,19
WTI,10102020,2
WTR,55104010,0
WTS,20106020,0
WTT,45203010,10
WTW,25302020,1
WU,45102020,1
WVVI,30201020,1
WWD,20106020,3
WWE,25401030,8
WWW,25203020,14
WY,60101080,7
WYN,25301020,7
WYNN,25301010,1
WYY,45102010,15
X,15104050,3
XBIT,35201010,9
XCO,10102020,2
XCRA,45301010,10
XEC,10102020,2
XEL,55101010,13
XENT,35202010,22
XGTI,45201020,10
XHR,60101030,18
XLNX,45301020,10
XLRN,35201010,9
XNCR,35201010,9
XOM,10102010,4
XOMA,35201010,9
XON,35201010,9
XONE,20106020,10
XOXO,45101010,1
XPL,15104040,2
XPLR,45202030,10
XPO,20301010,16
XRAY,35101020,1
XRM,20106020,1
XRX,45202030,10
XXII,30203010,1
XYL,20106020,0
Y,40301050,11
YHOO,45101010,1
YORW,55104010,0
YRCW,20304020,16
YUM,25301040,1
YUMA,10102020,2
YUME,45101010,8
Z,45101010,7
ZAGG,25201010,10
ZAIS,40203010,6
ZAYO,50101010,23
ZBRA,45203010,15
ZEN,45103010,1
ZEUS,15104050,3
ZFGN,35201010,9
ZGNX,35202010,9
ZION,40101015,19
ZIOP,35201010,9
ZIXI,45103010,15
ZN,10102020,2
ZNGA,45103030,1
ZOES,25301040,1
ZTS,35202010,1
ZUMZ,25504010,14
AFAM,35102015,5
AGTC,35201010,9
ATU,20106020,3
BDE,25202010,1
DORM,25101010,3
FRSH,25301040,14
GHC,25302010,1
HRTX,35201010,9
IMDZ,35201010,9
INFU,35102015,22
KWR,15101050,3
LIVE,25201020,1
MPO,10102020,2
ONVO,35201010,22
OZM,40203010,6
PTEN,10101010,0
XBKS,40101015,12
NYLD,55105010,0
VBIV,35201010,9
