symbol,gics8,kmeans.text_011
AZPN,45103010,4
BAH,45102010,4
BBOX,45201020,4
BBSI,20202010,4
BCO,20201080,4
BCOR,45101010,4
BCOV,45101010,4
BDC,45203015,4
BEAT,35102015,4
BGCP,40203020,4
BLIN,45101010,4
BLKB,45103010,4
BNFT,45101010,4
BOX,45101010,4
BR,45102020,4
BRCD,45201020,4
BSFT,45103010,4
BSQR,45103010,4
BTN,25401030,4
BV,45101010,4
BVSN,45101010,4
CA,45103020,4
CACI,45102010,4
CALD,45103010,4
CALX,45201020,4
CAMP,45201020,4
CARB,45101010,4
CASS,45102020,4
CATM,45102020,4
CAVM,45301020,4
CBB,50101020,4
CCOI,50101010,4
CCUR,45202030,4
CDI,20202010,4
CDK,45103010,4
CDW,45203030,4
CERN,35103010,4
CHTR,25401025,4
CIEN,45201020,4
CLGX,45102020,4
CLRO,45201020,4
CMTL,45201020,4
CNSL,50101020,4
COMM,45201020,4
COR,60101080,4
COUP,45101010,4
COVS,45103020,4
CPSI,35103010,4
CRAI,20202020,4
CRAY,45202030,4
CRM,45103010,4
CRTN,45102010,4
CRVL,35102015,4
CSCO,45201020,4
CSGS,45102020,4
CSOD,45101010,4
CSPI,45102010,4
CTG,45102010,4
CTL,50101020,4
CTRL,45203010,4
CTSH,45102010,4
CTXS,45103010,4
CUB,20101010,4
CUDA,45103020,4
CVG,45102020,4
CVLT,45103020,4
DATA,45103020,4
DBD,45202030,4
DGI,20101010,4
DGII,45201020,4
DGX,35102015,4
DHX,45101010,4
DLHC,20202010,4
DLX,20201010,4
DNB,20202020,4
DSPG,45301020,4
DSS,45103020,4
DST,45102020,4
DWCH,45103010,4
ECHO,20301010,4
ECOM,45101010,4
EDGW,45102010,4
EEFT,45102020,4
EEI,20201050,4
EFX,20202020,4
EGHT,45103010,4
EGL,20101010,4
EGOV,45101010,4
EIGI,45101010,4
ENG,10101020,4
ENOC,45103010,4
ENT,25401030,4
ENV,45101010,4
EPAM,45102010,4
EPAY,45103010,4
EQIX,60101080,4
ETFC,40203020,4
EVOL,45103010,4
EVTC,45102020,4
EXTR,45201020,4
FALC,45103020,4
FCN,20202020,4
FDS,40203040,4
FEYE,45103020,4
FFIV,45201020,4
FICO,45103010,4
FIS,45102020,4
FISV,45102020,4
FIVN,45101010,4
FLT,45102020,4
FNJN,45103020,4
FORR,45102010,4
FRP,50101020,4
FSNN,50101010,4
FTNT,45103020,4
FTR,50101020,4
FUEL,45101010,4
GDDY,45101010,4
GIMO,45103020,4
GNCMA,50101020,4
GPN,45102020,4
GPX,20202010,4
GSAT,50101010,4
GSB,45103020,4
GTT,45101010,4
GUID,45103010,4
HCKT,45102010,4
HCOM,50101020,4
HDP,45101010,4
HHS,25401010,4
HIL,20202020,4
HIVE,45201020,4
HLIT,45201020,4
HMNY,45102010,4
HPQ,45202030,4
HRS,45201020,4
HSTM,35103010,4
HUBS,45103010,4
HURN,20202020,4
IBM,45102010,4
ICFI,20202020,4
IDCC,45201020,4
IDN,45203010,4
IDSY,45203010,4
IDT,50101020,4
III,45102020,4
IMMR,45202030,4
IMPV,45103020,4
INAP,45101010,4
INFN,45201020,4
INOD,45102020,4
INOV,35103010,4
INT,10102030,4
INTC,45301020,4
INTL,40203020,4
INTU,45103010,4
INTX,20201070,4
INVE,45203010,4
INWK,20201010,4
IO,10101020,4
IPAS,45101010,4
IRDM,50101010,4
IRM,60101080,4
ISDR,45101010,4
IT,45102010,4
ITG,40203020,4
ITI,45203010,4
JCOM,45101010,4
JCS,45201020,4
JEC,20103010,4
JKHY,45102020,4
JNPR,45201020,4
JOB,20202010,4
JTPY,45102020,4
KBR,20103010,4
KELYA,20202010,4
KEYW,20101010,4
KFRC,20202010,4
KFY,20202010,4
KTOS,20101010,4
KVHI,45201020,4
LBRDK,25401025,4
LDOS,45102010,4
LLNW,45101010,4
LMOS,50101010,4
LORL,25401025,4
LPLA,40203020,4
LPSN,45101010,4
LTRX,45201020,4
LVLT,50101010,4
MA,45102020,4
MAN,20202010,4
MANH,45103010,4
MANT,45102010,4
MATR,45102010,4
MCK,35102010,4
MCO,40203040,4
MDCA,25401010,4
MDRX,35103010,4
MDSO,35103010,4
MGI,45102020,4
MGLN,35102030,4
MHH,20202010,4
MITK,45103010,4
MLNK,45102020,4
MMC,40301010,4
MMS,45102020,4
MOBL,45103010,4
MOC,20201080,4
MODN,45103010,4
MORN,40203040,4
MRIN,45101010,4
MRVC,45201020,4
MSFT,45103020,4
MSI,45201020,4
MSTR,45103010,4
MTBC,35103010,4
MXPT,45101010,4
NCI,20202020,4
NCIT,45102010,4
NCR,45202030,4
NDAQ,40203040,4
NETE,45101010,4
NEWR,45101010,4
NMRX,45101010,4
NNI,40202010,4
NOW,45103020,4
NRCIA,35102015,4
NSIT,45203030,4
NSP,20202010,4
NSR,45102020,4
NTAP,45202030,4
NTCT,45201020,4
NTGR,45201020,4
NTWK,45103010,4
NUAN,45103010,4
NXTD,45103020,4
OMC,25401010,4
OMI,35102010,4
ONVI,45101010,4
ORBC,50101010,4
ORCL,45103020,4
OTEL,50101020,4
PANW,45201020,4
PAR,45203010,4
PAY,45203010,4
PAYC,45103010,4
PAYX,45102020,4
PBI,20201060,4
PCMI,45203030,4
PCTI,45201020,4
PCTY,45103010,4
PCYG,45103010,4
PDFS,45301010,4
PDVW,50101010,4
PEGA,45103010,4
PESI,20201050,4
PFMT,20201070,4
PFPT,45103020,4
PFSW,45102010,4
PINC,35102015,4
PLPM,45102020,4
PLUS,45203030,4
PLXS,45203020,4
PN,40301010,4
PRFT,45102010,4
PRGS,45103020,4
PRGX,45102020,4
PRO,45103010,4
PRSC,35102015,4
PRXL,35203010,4
PTC,45103010,4
PXLW,45301020,4
Q,35203010,4
QADA,45103010,4
QCOM,45301020,4
QLYS,45103020,4
QSII,35103010,4
QTM,45202030,4
QTS,60101080,4
QTWO,45101010,4
QUAD,20201010,4
QUIK,45301020,4
QUMU,45101010,4
R,20304020,4
RCMT,20202020,4
RECN,20202020,4
RHI,20202010,4
RMGN,45203010,4
RNET,10101020,4
RNG,45103010,4
RNWK,45101010,4
RP,45103010,4
RPXC,20202020,4
RRD,20201010,4
RST,45103030,4
RSYS,45203020,4
SABR,45102020,4
SAIC,45102010,4
SATS,45201020,4
SCHW,40203020,4
SCSC,45203030,4
SEAC,45103010,4
SHEN,50102010,4
SHOR,45201020,4
SIEB,40203020,4
SIGM,45301020,4
SMCI,45202030,4
SMSI,45103010,4
SNCR,45103010,4
SNPS,45103010,4
SNX,45203030,4
SOFO,45103020,4
SONS,45201020,4
SPLK,45103010,4
SPOK,50102010,4
SPRT,45101010,4
SPSC,45101010,4
SRCL,20201050,4
SREV,45102010,4
SRT,45102020,4
SSNC,45103010,4
SSNI,45103010,4
SSTK,45101010,4
STRM,35103010,4
SYKE,45102020,4
SYMC,45103020,4
SYNC,45101010,4
SYNT,45102020,4
T,50101020,4
TBI,20202010,4
TCCO,45201020,4
TCS,25504040,4
TDC,45102010,4
TDS,50102010,4
TECD,45203030,4
TESS,45201020,4
TIVO,45103020,4
TNAV,45103010,4
TRMB,45203020,4
TSS,45102020,4
TTEC,45102020,4
TTEK,20201050,4
TTGT,45101010,4
TWOU,45101010,4
TYL,45103010,4
TYPE,45103010,4
UBNT,45201020,4
UEIC,25201010,4
UIS,45102010,4
ULTI,45103010,4
UPLD,45103010,4
USAT,45202030,4
USM,50102010,4
V,45102020,4
VCRA,35103010,4
VDSI,45103020,4
VEC,20101010,4
VEEV,35103010,4
VG,50101010,4
VHC,45103010,4
VII,45203010,4
VISI,20202010,4
VMW,45103020,4
VNTV,45102020,4
VRNS,45103020,4
VRNT,45103010,4
VRSN,45101010,4
VRTU,45102010,4
VSAT,45201020,4
VSEC,20201070,4
VSR,20201050,4
VZ,50101020,4
WDAY,45103010,4
WDC,45202030,4
WEX,45102020,4
WIFI,50102010,4
WIN,50101020,4
WK,45103010,4
WLDN,20202020,4
WPCS,45102010,4
WSTC,20201060,4
WSTG,45203030,4
WSTL,45201020,4
WU,45102020,4
WYY,45102010,4
XGTI,45201020,4
XRX,45202030,4
ZAYO,50101010,4
ZBRA,45203010,4
A,35203010,5
AAOI,45201020,5
AAON,20102010,5
AAP,25504050,5
ACET,35102010,5
ACLS,45301010,5
ADI,45301020,5
AEGN,20103010,5
AEHR,45301010,5
AEIS,45301010,5
AEY,45203030,5
AGCO,20106015,5
AIMC,20106020,5
AIN,20106020,5
AIR,20101010,5
AIRI,20101010,5
AIT,20107010,5
AJRD,20101010,5
AKS,15104050,5
ALB,15101050,5
ALG,20106010,5
ALOG,35101010,5
ALOT,45202030,5
ALSN,20106010,5
AMAT,45301010,5
AME,20104010,5
AMKR,45301010,5
AMOT,20104010,5
AMRS,10102030,5
ANSS,45103010,5
AOSL,45301020,5
AP,15104050,5
APD,15101040,5
APH,45203015,5
APOG,20102010,5
ARCW,20106020,5
ARTW,20106015,5
ARTX,20101010,5
ASH,15101050,5
ASH,15101050,5
ASPN,10101020,5
ASTE,20106010,5
ASYS,45301010,5
ATI,15104050,5
ATRI,35101020,5
ATRO,20101010,5
AVAV,20101010,5
AVX,45203015,5
AVY,15103020,5
AWI,20102010,5
AXE,45203030,5
AXL,25101010,5
AXTA,15101050,5
AXTI,45301010,5
AYI,20104010,5
AZZ,20104020,5
B,20106020,5
BA,20101010,5
BASI,35203010,5
BCC,15105010,5
BCPC,15101050,5
BDX,35101010,5
BECN,20107010,5
BELFB,45201020,5
BERY,15103010,5
BGC,20104010,5
BGG,20106020,5
BHE,45203020,5
BHI,10101020,5
BIO,35203010,5
BIOL,35101010,5
BLDR,20102010,5
BLL,15103010,5
BMI,45203010,5
BMS,15103020,5
BOOM,20106020,5
BRC,20201010,5
BRKR,35203010,5
BRKS,45301010,5
BRSS,20106020,5
BVX,35101010,5
BWA,25101010,5
BWEN,20104020,5
BXC,20107010,5
CASM,35101010,5
CBPX,20102010,5
CBT,15101010,5
CCC,15101010,5
CCF,15101050,5
CCMP,45301010,5
CDNS,45103010,5
CDTI,25101010,5
CE,15101050,5
CECE,20201050,5
CEVA,45301020,5
CFX,20106020,5
CGNX,45203010,5
CIR,20106020,5
CIX,20201060,5
CLFD,45201020,5
CLH,20201050,5
CLIR,45203010,5
CLMT,10102030,5
CMC,15104050,5
CMCO,20106020,5
CMI,20106010,5
CNMD,35101010,5
COHR,45203010,5
COHU,45301010,5
COL,20101010,5
CPS,25101010,5
CPST,20104020,5
CR,20106020,5
CREE,45301020,5
CRR,10101020,5
CRS,15104050,5
CRUS,45301020,5
CSL,20105010,5
CTS,45203020,5
CUI,45203010,5
CUO,20102010,5
CVGI,20106010,5
CVV,45301010,5
CW,20101010,5
CY,45301020,5
CYBE,45301010,5
DAIO,45203020,5
DAKT,45203010,5
DAN,25101010,5
DCI,20106020,5
DCO,20101010,5
DD,15101020,5
DDD,45202030,5
DE,20106015,5
DHR,35101010,5
DIOD,45301020,5
DNOW,20107010,5
DOV,20106020,5
DOW,15101020,5
DPW,20104010,5
DRAM,45202030,5
DRQ,10101020,5
DXPE,20107010,5
DYSL,45203010,5
ECL,15101050,5
EFII,45202030,5
EFOI,20104010,5
ELON,45203020,5
EME,20103010,5
EMKR,45201020,5
EML,20106020,5
EMN,15101020,5
EMR,20104010,5
ENS,20104010,5
ENTG,45301010,5
ESE,20106020,5
ESIO,45203010,5
ESL,20101010,5
ESP,20104010,5
EVI,20107010,5
EXP,15102010,5
EXPO,20202020,5
FARO,45203010,5
FAST,20107010,5
FBHS,20102010,5
FEIM,45203010,5
FELE,20106020,5
FENX,25501010,5
FET,10101020,5
FF,15101050,5
FIX,20103010,5
FLIR,45203010,5
FLS,20106020,5
FNSR,45201020,5
FOE,15101050,5
FORD,25203010,5
FORM,45301010,5
FRD,15104050,5
FSLR,45301020,5
FSS,20106010,5
FSTR,20106020,5
FTEK,20201050,5
FTK,15101050,5
FUL,15101050,5
GD,20101010,5
GEF,15103010,5
GENC,20106020,5
GEOS,10101020,5
GFF,20102010,5
GFN,20107010,5
GGG,20106020,5
GHM,20106020,5
GIGA,45203010,5
GLT,15105020,5
GLW,45203015,5
GNRC,20104010,5
GNTX,25101010,5
GPC,25501010,5
GRA,15101050,5
GRC,20106020,5
GSIT,45301020,5
GT,25101020,5
GTLS,20106020,5
GVP,45103010,5
GWW,20107010,5
HAL,10101020,5
HAYN,15104050,5
HBIO,35203010,5
HBP,20107010,5
HDNG,20106020,5
HDS,20107010,5
HDSN,20201050,5
HEES,20107010,5
HEI,20101010,5
HI,20106020,5
HNH,15104050,5
HOLX,35101010,5
HON,20105010,5
HSC,20106020,5
HUN,15101020,5
HURC,20106020,5
HWCC,20107010,5
HWKN,15101010,5
HXL,20101010,5
IART,35101010,5
ICUI,35101020,5
IDSA,20201050,5
IDTI,45301020,5
IEC,45203020,5
IESC,20103010,5
IEX,20106020,5
IIIN,20102010,5
IIN,45203015,5
IIVI,45203015,5
INTT,45301010,5
IOSP,15101050,5
IP,15103020,5
IPGP,45203020,5
IPHI,45301020,5
IPWR,20104010,5
ISNS,45203010,5
ISSC,20101010,5
ITT,20106020,5
ITW,20106020,5
IVAC,45202030,5
IXYS,45301020,5
JASN,20106020,5
JBL,45203020,5
JBT,20106020,5
JOUT,25202010,5
KAI,20106020,5
KALU,15104010,5
KAMN,20107010,5
KE,45203020,5
KEM,45203020,5
KEQU,35101010,5
KEYS,45203010,5
KLAC,45301010,5
KLXI,20101010,5
KMG,15101050,5
KMT,20106020,5
KN,45203015,5
KOP,15101010,5
KOPN,45301020,5
KRA,15101050,5
KRO,15101010,5
KS,15105020,5
KTCC,45203020,5
LAKE,25203010,5
LAWS,20107010,5
LDL,20106020,5
LEA,25101010,5
LECO,20106020,5
LEG,25201020,5
LFUS,45203015,5
LGL,45203015,5
LII,20102010,5
LKQ,25501010,5
LLL,20101010,5
LMIA,20101010,5
LMNX,35203010,5
LMT,20101010,5
LNN,20106015,5
LPTH,45203010,5
LPX,15105010,5
LRCX,45301010,5
LSCC,45301020,5
LUNA,45203010,5
LXU,15101020,5
LYTS,20104010,5
MAS,20102010,5
MATW,20201070,5
MCHP,45301020,5
MEI,45203020,5
MG,20202020,5
MGRC,20201070,5
MICT,20101010,5
MIDD,20106020,5
MIND,10101020,5
MKSI,45301010,5
MLAB,45203010,5
MLI,20106020,5
MLM,15102010,5
MMM,20105010,5
MNTX,20106010,5
MOCO,45203010,5
MOD,25101010,5
MOSY,45301020,5
MPAA,25101010,5
MPWR,45301020,5
MRCY,20101010,5
MSA,20201060,5
MSCC,45301020,5
MSM,20107010,5
MTD,35203010,5
MTOR,20106010,5
MTRN,15104020,5
MTSC,45203010,5
MTSI,45301020,5
MTX,15101050,5
MU,45301020,5
MVIS,45203010,5
MWA,20106020,5
MXIM,45301020,5
MXL,45301020,5
MXWL,45203020,5
MYE,15103010,5
NANO,45301010,5
NATI,45203010,5
NCS,20102010,5
NDSN,20106020,5
NEOG,35101020,5
NL,20201060,5
NLST,45203020,5
NNBR,20106020,5
NOC,20101010,5
NOV,10101020,5
NP,15105020,5
NPK,20101010,5
NPO,20106020,5
NPTN,45301020,5
NR,10101020,5
NSSC,45203010,5
NTIC,15101050,5
NUE,15104050,5
NWL,25201050,5
NWPX,20103010,5
NX,20102010,5
OA,20101010,5
OBCI,30301010,5
OC,20102010,5
OCC,45201020,5
OCLR,45201020,5
OESX,20104010,5
OFLX,20106020,5
OII,10101020,5
OIS,10101020,5
OLED,45203015,5
OLN,15101010,5
OMN,15101050,5
ON,45301020,5
ORLY,25504050,5
OSIS,45203010,5
OSK,20106010,5
OTTR,55101010,5
PAG,25504050,5
PAH,15101050,5
PATK,20102010,5
PDEX,35101010,5
PFIE,10101020,5
PFIN,25201040,5
PH,20106020,5
PKE,45203020,5
PKG,15103020,5
PKI,35203010,5
PKOH,20301010,5
PLAB,45301010,5
PLPC,20104010,5
PLT,45201020,5
PLUG,20104010,5
POL,15101050,5
POOL,25501010,5
POWI,45301020,5
POWL,20104010,5
PPG,15101050,5
PRCP,45203010,5
PRKR,45201020,5
PRLB,20106020,5
PX,15101040,5
QBAK,45202030,5
QRVO,45301020,5
RAVN,20105010,5
RBC,20104010,5
RBCN,45301010,5
REFR,45203010,5
RELL,45203030,5
RFIL,45203020,5
RMBS,45301020,5
ROCK,20102010,5
ROG,45203015,5
ROK,20104010,5
ROLL,20106020,5
ROP,20105010,5
RPM,15101050,5
RS,15104050,5
RTEC,45301010,5
RTN,20101010,5
RVLT,20104010,5
RXN,20106020,5
RYAM,15101050,5
SANM,45203020,5
SCHN,15104050,5
SCL,15101050,5
SCX,20106020,5
SEV,45301020,5
SGMA,45203020,5
SHLM,15101050,5
SHLO,25101010,5
SIF,20101010,5
SLAB,45301020,5
SLB,10101020,5
SLCA,10101020,5
SLGN,15103010,5
SMP,25101010,5
SMTC,45301020,5
SNA,20106020,5
SNHY,20106020,5
SON,15103020,5
SPA,20101010,5
SPAN,35101020,5
SPAR,25101010,5
SPLP,40201030,5
SPN,10101020,5
SPR,20101010,5
SRI,25101010,5
SSD,20102010,5
SSYS,45202030,5
STLD,15104050,5
STRT,25101010,5
SUP,25101010,5
SVT,20104010,5
SWK,20106020,5
SWKS,45301020,5
SWM,15105020,5
SXI,20106020,5
SXT,15101050,5
SYK,35101010,5
SYNA,45301020,5
SYNL,15104050,5
SYPR,25101010,5
SYX,45203030,5
TAYD,20106020,5
TDG,20101010,5
TDY,20101010,5
TEN,25101010,5
TER,45301010,5
TESO,10101020,5
TEX,20106010,5
TG,15101010,5
TGEN,20102010,5
TGI,20101010,5
THR,20104010,5
THRM,25101010,5
TIK,20101010,5
TISI,20201050,5
TITN,20107010,5
TKR,20106020,5
TMO,35203010,5
TMST,15104050,5
TOWR,25101010,5
TPC,20103010,5
TRN,20106010,5
TRNS,20107010,5
TRS,20106020,5
TRT,45301010,5
TSE,15101010,5
TTC,20106015,5
TTMI,45203020,5
TWI,20106015,5
TWIN,20106010,5
TXN,45301020,5
TXT,20101010,5
UCTT,45301010,5
UFPI,20102010,5
UFPT,15103020,5
ULBI,20104010,5
UNXL,45203020,5
UQM,25101010,5
URI,20107010,5
USAP,15104050,5
USG,20102010,5
UTEK,45301010,5
UTX,20101010,5
VAL,15101050,5
VAR,35101010,5
VC,25101010,5
VECO,45301010,5
VHI,15101050,5
VICR,20104010,5
VMI,20103010,5
VOXX,25101010,5
VPG,45203010,5
VRTV,20107010,5
VSH,45203015,5
VWR,35203010,5
WAB,20106010,5
WAIR,20101010,5
WAT,35203010,5
WCC,20107010,5
WIRE,20104010,5
WLFC,20107010,5
WLK,15101010,5
WMS,20102010,5
WNC,20106010,5
WOR,15104050,5
WSCI,20106020,5
WSO,20107010,5
WST,35101020,5
WTS,20106020,5
WTT,45203010,5
WWD,20106020,5
WY,60101080,5
X,15104050,5
XCRA,45301010,5
XLNX,45301020,5
XONE,20106020,5
XRAY,35101020,5
XRM,20106020,5
ZEUS,15104050,5
ATU,20106020,5
DORM,25101010,5
KWR,15101050,5
AAT,60101010,6
ABR,40204010,6
ACC,60101060,6
ACRE,40204010,6
ADC,60101070,6
AGNC,40204010,6
AHH,60101010,6
AHP,60101030,6
AHT,60101030,6
AIV,60101060,6
AJX,40204010,6
AKR,60101070,6
ALEX,60102010,6
ALX,60101070,6
AMH,60101060,6
ANH,40204010,6
APTS,60101060,6
ARE,60101040,6
ARI,40204010,6
ARR,40204010,6
AVB,60101060,6
BDN,60101040,6
BFS,60101070,6
BRG,60101060,6
BRT,60101060,6
BRX,60101070,6
BXMT,40204010,6
BXP,60101040,6
CBG,60102040,6
CBL,60101070,6
CDR,60101070,6
CHCI,25201030,6
CHMI,40204010,6
CHSP,60101030,6
CIM,40204010,6
CLDT,60101030,6
CLI,60101040,6
CMCT,40204010,6
CMO,40204010,6
CONE,60101080,6
CORR,60101080,6
CPT,60101060,6
CRT,10102020,6
CTO,60102010,6
CTRE,60101050,6
CTT,60101080,6
CUBE,60101080,6
CUZ,60101040,6
CXP,60101040,6
DCT,60101020,6
DDR,60101070,6
DEI,60101040,6
DFT,60101080,6
DLR,60101080,6
DOC,60101050,6
DRE,60101020,6
DRH,60101030,6
DX,40204010,6
EARN,40204010,6
EDR,60101060,6
EFC,40203010,6
EGP,60101020,6
ELS,60101060,6
EPR,60101080,6
EQC,60101040,6
EQR,60101060,6
ESBA,60101010,6
ESRT,60101010,6
ESS,60101060,6
EXR,60101080,6
FCH,60101030,6
FOR,60102030,6
FPO,60101010,6
FR,60101020,6
FRPH,60102020,6
FRT,60101070,6
FSP,60101040,6
GGP,60101070,6
GLPI,60101080,6
GOOD,60101010,6
GOV,60101040,6
GPT,60101010,6
GTY,60101070,6
HCN,60101050,6
HCP,60101050,6
HF,60102040,6
HHC,60102030,6
HIW,60101040,6
HPP,60101040,6
HPT,60101030,6
HR,60101050,6
HST,60101030,6
HT,60101030,6
HTA,60101050,6
IMH,40102010,6
INN,60101030,6
IRET,60101010,6
IRT,60101060,6
IVR,40204010,6
JCAP,60101080,6
JLL,60102040,6
JOE,60102010,6
KIM,60101070,6
KRC,60101040,6
KRG,60101070,6
LADR,40204010,6
LAND,60101080,6
LEN,25201030,6
LHO,60101030,6
LMNR,30202010,6
LOAN,40204010,6
LODE,15104030,6
LPT,60101010,6
LTC,60101050,6
LXP,60101010,6
MAA,60101060,6
MAC,60101070,6
MFA,40204010,6
MITT,40204010,6
MMI,60102040,6
MNR,60101020,6
MORE,60101060,6
MPW,60101050,6
MTGE,40204010,6
MTN,25301030,6
NHI,60101050,6
NLY,40204010,6
NNN,60101070,6
NRZ,40204010,6
NSA,60101080,6
NXRT,60101060,6
NYMT,40204010,6
NYRT,60101040,6
O,60101070,6
OAKS,40204010,6
OFC,60101040,6
OHI,60101050,6
OLP,60101010,6
ORM,40204010,6
PCH,60101080,6
PDM,60101040,6
PEB,60101030,6
PEI,60101070,6
PGRE,60101040,6
PKY,60101040,6
PLD,60101020,6
PMT,40204010,6
PSA,60101080,6
PSB,60101010,6
PW,60101080,6
RAS,60101010,6
RDI,25401030,6
REG,60101070,6
REIS,45101010,6
RESI,40204010,6
REXR,60101020,6
RLGY,60102040,6
RLJ,60101030,6
ROIC,60101070,6
RPT,60101070,6
RSO,40204010,6
RWT,40204010,6
RYN,60101080,6
SBAC,60101080,6
SBRA,60101050,6
SHO,60101030,6
SIR,60101010,6
SKT,60101070,6
SLG,60101040,6
SNH,60101050,6
SNR,60101050,6
SOHO,60101030,6
SPG,60101070,6
SRC,60101010,6
STAG,60101020,6
STAR,60101010,6
STOR,60101010,6
STRS,60102030,6
STWD,40204010,6
SUI,60101060,6
TCI,60102020,6
TCO,60101070,6
TRC,60102010,6
TRNO,60101020,6
TWO,40204010,6
UBA,60101070,6
UDR,60101060,6
UE,60101070,6
UHT,60101050,6
UMH,60101060,6
VGR,30203010,6
VNO,60101040,6
VTR,60101050,6
WD,40102010,6
WHLR,60101070,6
WMC,40204010,6
WPC,60101010,6
WRE,60101010,6
WRI,60101070,6
WSR,60101070,6
XHR,60101030,6
ABCB,40101015,7
ACFC,40102010,7
ACNB,40101015,7
AF,40102010,7
AMNB,40101015,7
AMRB,40101015,7
ANCX,40101015,7
AROW,40101015,7
ASB,40101015,7
ASRV,40101015,7
ATLO,40101015,7
BAC,40101010,7
BANC,40101015,7
BANF,40101015,7
BANR,40101015,7
BBT,40101015,7
BCBP,40101015,7
BDGE,40101015,7
BFIN,40102010,7
BHB,40101015,7
BHBK,40101015,7
BHLB,40101015,7
BKJ,40101015,7
BKMU,40102010,7
BKSC,40101015,7
BKU,40101015,7
BLMT,40102010,7
BMRC,40101015,7
BMTC,40101015,7
BNCL,40102010,7
BNCN,40101015,7
BOCH,40101015,7
BOFI,40102010,7
BOH,40101015,7
BOKF,40101015,7
BPFH,40101015,7
BRKL,40101015,7
BSF,40102010,7
BSRR,40101015,7
BUSE,40101015,7
BWFG,40101015,7
BXS,40101015,7
BYBK,40101015,7
C,40101010,7
CAC,40101015,7
CACB,40101015,7
CARO,40101015,7
CART,40101015,7
CARV,40102010,7
CASH,40102010,7
CATY,40101015,7
CBAN,40101015,7
CBF,40101015,7
CBFV,40101015,7
CBSH,40101015,7
CBU,40101015,7
CCBG,40101015,7
CCNE,40101015,7
CFBK,40102010,7
CFFI,40101015,7
CFFN,40102010,7
CFG,40101015,7
CFNB,40101015,7
CFR,40101015,7
CHCO,40101015,7
CHFC,40101015,7
CHFN,40102010,7
CHMG,40101015,7
CIT,40101015,7
CIVB,40101015,7
CMA,40101010,7
CNBKA,40101015,7
CNOB,40101015,7
COBZ,40101015,7
COF,40202010,7
COLB,40101015,7
CPF,40101015,7
CSBK,40102010,7
CSFL,40101015,7
CTBI,40101015,7
CUBI,40101015,7
CUNB,40101015,7
CVBF,40101015,7
CVCY,40101015,7
CVLY,40101015,7
CWAY,40102010,7
CZNC,40101015,7
DCOM,40102010,7
DFS,40202010,7
EBMT,40101015,7
EBSB,40102010,7
EBTC,40101015,7
EFSC,40101015,7
EGBN,40101015,7
ESSA,40102010,7
ESXB,40101015,7
EVBS,40101015,7
EVER,40102010,7
EWBC,40101015,7
FBC,40102010,7
FBIZ,40101015,7
FBMS,40101015,7
FBNC,40101015,7
FBNK,40101015,7
FBP,40101015,7
FCBC,40101015,7
FCCO,40101015,7
FCCY,40101015,7
FCF,40101015,7
FCNCA,40101015,7
FFBC,40101015,7
FFIC,40101015,7
FFIN,40101015,7
FFKT,40101015,7
FFNW,40101015,7
FHN,40101015,7
FIBK,40101015,7
FISI,40101015,7
FITB,40101015,7
FLIC,40101015,7
FMBI,40101015,7
FMNB,40101015,7
FNB,40101015,7
FNLC,40101015,7
FNWB,40101015,7
FRBA,40101015,7
FRBK,40101015,7
FRC,40101015,7
FRME,40101015,7
FSB,40101015,7
FSBK,40101015,7
FULT,40101015,7
FUNC,40101015,7
GABC,40101015,7
GBCI,40101015,7
GBNK,40101015,7
GNBC,40101015,7
GSBC,40101015,7
GWB,40101015,7
HAFC,40101015,7
HBAN,40101015,7
HBCP,40102010,7
HBHC,40101015,7
HBMD,40101015,7
HBNC,40101015,7
HFBC,40102010,7
HFWA,40101015,7
HIFS,40102010,7
HMNF,40102010,7
HOMB,40101015,7
HTBI,40101015,7
HTBK,40101015,7
HTH,40101015,7
HTLF,40101015,7
IBCP,40101015,7
IBKC,40101015,7
IBOC,40101015,7
IBTX,40101015,7
ICBK,40101015,7
INBK,40101015,7
INDB,40101015,7
ISBC,40101015,7
ISTR,40101015,7
JPM,40101010,7
KEY,40101015,7
KRNY,40102010,7
LARK,40101015,7
LBAI,40101015,7
LCNB,40101015,7
LION,40101015,7
LKFN,40101015,7
LTXB,40101015,7
MBFI,40101015,7
MBTF,40101015,7
MBWM,40101015,7
MCBC,40101015,7
MFNC,40101015,7
MFSF,40101015,7
MLVF,40102010,7
MOFG,40101015,7
MSBF,40102010,7
MSFG,40101015,7
MSL,40101015,7
MTB,40101015,7
NBHC,40101015,7
NBN,40101015,7
NBTB,40101015,7
NCOM,40101015,7
NFBK,40102010,7
NKSH,40101015,7
NRIM,40101015,7
NWBI,40102010,7
NWFL,40101015,7
NYCB,40102010,7
OCFC,40102010,7
OFG,40101015,7
OKSB,40101015,7
OLBK,40101015,7
ONB,40101015,7
OPB,40101015,7
OPOF,40101015,7
ORIT,40102010,7
ORRF,40101015,7
OSBC,40101015,7
OVLY,40101015,7
OZRK,40101015,7
PACW,40101015,7
PB,40101015,7
PBCT,40101015,7
PBHC,40102010,7
PBIP,40102010,7
PCBK,40101015,7
PEBK,40101015,7
PEBO,40101015,7
PFBC,40101015,7
PFBI,40101015,7
PFBX,40101015,7
PFIS,40101015,7
PFS,40102010,7
PFSI,40102010,7
PGC,40101015,7
PKBK,40101015,7
